PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Anthony Davis,20,67,66,2358,8.0,15.3,0.519,0.0,0.1,0.222,7.9,15.2,0.522,5.3,6.7,0.7909999999999999,3.2,7.1,10.3,1.6,1.4,2.9,1.7,3.1,21.3
Eric Gordon,25,64,64,2057,6.2,14.3,0.436,1.8,4.5,0.391,4.5,9.8,0.456,3.1,3.9,0.785,0.5,2.4,2.9,3.6,1.3,0.2,2.3,2.0,17.3
Al-Farouq Aminu,23,80,65,2045,4.1,8.7,0.474,0.2,0.8,0.271,3.9,7.9,0.496,1.6,2.4,0.664,2.3,6.5,8.7,2.0,1.4,0.7,1.5,2.6,10.1
Tyreke Evans,24,72,22,2028,6.9,15.9,0.436,0.4,1.7,0.221,6.6,14.2,0.461,4.2,5.5,0.7709999999999999,1.3,4.7,6.1,6.4,1.5,0.4,3.1,2.8,18.5
Brian Roberts,28,72,42,1667,5.3,12.5,0.42,1.4,3.8,0.36,3.9,8.7,0.447,2.7,2.9,0.94,0.4,2.6,2.9,5.1,0.9,0.2,2.1,2.9,14.6
Anthony Morrow,28,76,9,1426,6.0,13.1,0.45799999999999996,2.2,4.9,0.451,3.8,8.2,0.462,1.8,2.2,0.828,0.7,2.8,3.5,1.5,1.0,0.3,1.3,2.6,16.1
Austin Rivers,21,69,4,1339,5.2,12.7,0.405,1.0,2.7,0.364,4.2,10.1,0.41600000000000004,3.0,4.7,0.636,0.7,2.8,3.5,4.3,1.2,0.2,2.1,3.6,14.2
Jrue Holiday,23,34,34,1143,6.4,14.3,0.447,0.9,2.4,0.39,5.4,11.9,0.45899999999999996,1.6,2.0,0.81,0.9,3.6,4.5,8.4,1.8,0.4,3.3,2.9,15.3
Greg Stiemsma,28,55,20,1007,2.5,4.4,0.574,0.0,0.0,0.0,2.5,4.3,0.579,0.7,1.1,0.594,2.6,5.5,8.1,1.3,1.3,2.0,1.6,6.0,5.7
Alexis Ajinça,25,56,30,951,5.1,9.4,0.546,0.0,0.0,0.0,5.1,9.4,0.5479999999999999,2.1,2.5,0.836,3.6,6.9,10.5,1.5,0.9,1.7,2.4,7.1,12.4
Jason Smith,27,31,27,830,5.7,12.2,0.465,0.0,0.0,,5.7,12.2,0.465,1.7,2.2,0.78,2.2,5.6,7.9,1.3,0.5,1.3,1.2,4.3,13.1
Ryan Anderson,25,22,14,795,7.0,16.0,0.43799999999999994,3.0,7.4,0.409,4.0,8.6,0.46299999999999997,2.7,2.8,0.9520000000000001,3.0,3.4,6.4,0.8,0.5,0.3,0.9,2.1,19.7
Darius Miller,23,45,7,723,3.6,8.3,0.44,1.2,3.8,0.325,2.4,4.4,0.539,1.4,1.8,0.8059999999999999,0.4,2.1,2.6,2.1,1.2,0.4,1.1,4.4,10.0
Jeff Withey,23,58,4,684,3.6,6.8,0.535,0.0,0.1,0.0,3.6,6.7,0.539,2.7,3.8,0.7120000000000001,2.6,5.3,7.9,1.4,0.8,2.6,1.1,3.8,10.0
Luke Babbitt,24,27,2,473,4.6,11.7,0.39,2.7,7.2,0.379,1.8,4.5,0.40700000000000003,1.1,1.4,0.778,1.4,5.3,6.7,2.2,0.5,0.8,1.1,4.0,12.9
Lou Amundson,31,18,0,184,3.1,6.3,0.5,0.0,0.0,,3.1,6.3,0.5,1.2,4.7,0.25,5.5,5.3,10.8,1.2,1.8,2.2,2.7,9.6,7.4
Lance Thomas,25,5,0,42,1.7,7.7,0.222,0.0,0.0,,1.7,7.7,0.222,1.7,3.4,0.5,1.7,4.3,6.0,2.6,0.0,0.0,1.7,3.4,5.1
Melvin Ely,35,2,0,27,4.0,8.0,0.5,0.0,0.0,,4.0,8.0,0.5,0.0,0.0,,0.0,1.3,1.3,0.0,0.0,1.3,0.0,6.7,8.0
James Southerland,23,3,0,27,6.7,16.0,0.41700000000000004,4.0,6.7,0.6,2.7,9.3,0.28600000000000003,1.3,2.7,0.5,0.0,10.7,10.7,0.0,1.3,2.7,1.3,4.0,18.7
Arinze Onuaku,26,3,0,25,1.4,5.8,0.25,0.0,0.0,,1.4,5.8,0.25,1.4,2.9,0.5,2.9,7.2,10.1,4.3,0.0,0.0,1.4,4.3,4.3
Josh Childress,30,4,0,24,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,4.5,4.5,3.0,1.5,0.0,1.5,1.5,0.0
