PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Khris Middleton,22,82,64,2460,5.5,12.5,0.44,1.8,4.2,0.414,3.7,8.3,0.45399999999999996,1.7,2.0,0.861,0.9,3.7,4.5,2.5,1.2,0.3,1.8,3.6,14.5
Brandon Knight,22,72,69,2400,6.9,16.4,0.42200000000000004,1.6,5.1,0.325,5.3,11.3,0.466,3.9,4.8,0.802,0.7,3.1,3.8,5.3,1.0,0.3,2.8,2.2,19.4
Giannis Antetokounmpo,19,77,23,1897,3.3,7.9,0.414,0.8,2.2,0.34700000000000003,2.5,5.7,0.44,2.6,3.8,0.6829999999999999,1.5,5.0,6.4,2.8,1.1,1.2,2.3,3.3,10.0
John Henson,23,70,23,1856,6.7,12.4,0.5379999999999999,0.0,0.0,0.0,6.7,12.4,0.539,1.8,3.4,0.514,3.3,6.3,9.6,2.2,0.8,2.3,2.2,3.6,15.1
Ersan İlyasova,26,55,47,1478,5.8,14.1,0.409,0.9,3.2,0.282,4.9,10.9,0.446,2.6,3.2,0.823,2.6,5.7,8.3,1.8,1.1,0.2,1.5,3.3,15.1
O.J. Mayo,26,52,23,1346,6.0,14.7,0.40700000000000003,2.2,6.1,0.37,3.7,8.6,0.433,2.0,2.4,0.8640000000000001,0.6,2.7,3.3,3.0,0.7,0.3,2.5,3.0,16.3
Zaza Pachulia,29,53,43,1325,4.0,9.5,0.42700000000000005,0.0,0.0,0.0,4.0,9.5,0.428,3.0,3.5,0.846,3.8,5.2,9.0,3.7,1.2,0.4,2.5,3.4,11.1
Nate Wolters,22,58,31,1309,4.7,10.7,0.43700000000000006,0.5,1.7,0.29,4.2,9.0,0.465,1.6,2.5,0.6559999999999999,0.9,3.2,4.1,5.1,1.0,0.4,1.6,1.8,11.5
Ramon Sessions,27,28,12,909,5.5,12.0,0.461,0.8,2.2,0.35700000000000004,4.8,9.8,0.484,5.7,6.7,0.841,0.6,2.8,3.4,5.3,0.6,0.1,2.2,1.6,17.5
Caron Butler,33,34,13,821,6.0,15.5,0.387,2.3,6.4,0.361,3.7,9.1,0.406,2.1,2.5,0.8390000000000001,0.7,6.2,6.9,2.5,1.0,0.5,2.3,2.8,16.4
Ekpe Udoh,26,42,14,804,2.6,6.4,0.39899999999999997,0.0,0.0,,2.6,6.4,0.39899999999999997,1.3,2.1,0.638,2.7,3.9,6.6,1.4,0.7,2.0,1.7,4.3,6.4
Luke Ridnour,32,36,12,763,4.0,10.3,0.384,1.2,3.2,0.368,2.8,7.1,0.391,0.6,0.9,0.684,0.7,2.2,2.9,5.8,1.1,0.1,2.2,2.6,9.7
Jeff Adrien,27,28,12,705,6.2,12.0,0.515,0.0,0.0,,6.2,12.0,0.515,3.2,4.8,0.67,3.5,7.6,11.1,1.6,0.9,1.1,1.6,3.7,15.6
Gary Neal,29,30,2,607,6.4,16.4,0.39,2.4,6.6,0.36,4.0,9.8,0.41,2.7,3.2,0.833,0.5,2.5,3.0,2.7,0.4,0.0,2.3,1.5,17.9
Larry Sanders,25,23,20,584,4.7,10.0,0.469,0.0,0.1,0.0,4.7,9.9,0.47200000000000003,1.6,3.4,0.473,3.7,6.5,10.2,1.2,1.1,2.5,1.6,4.6,11.0
Miroslav Raduljica,26,48,2,465,5.3,9.8,0.54,0.0,0.0,,5.3,9.8,0.54,3.5,4.3,0.818,4.2,4.2,8.4,1.8,0.5,1.0,2.2,6.5,14.0
Chris Wright,25,8,0,126,6.0,10.0,0.6,0.0,0.3,0.0,6.0,9.7,0.618,1.7,4.3,0.4,2.9,2.9,5.7,1.4,2.0,1.4,1.4,4.9,13.7
D.J. Stephens,23,3,0,15,7.2,16.8,0.429,0.0,0.0,,7.2,16.8,0.429,2.4,2.4,1.0,2.4,9.6,12.0,0.0,0.0,0.0,0.0,0.0,16.8
Tony Mitchell,24,3,0,10,10.8,18.0,0.6,0.0,3.6,0.0,10.8,14.4,0.75,0.0,0.0,,3.6,0.0,3.6,3.6,3.6,0.0,0.0,0.0,21.6
