PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kevin Durant,25,81,81,3122,9.8,19.5,0.503,2.2,5.7,0.391,7.6,13.8,0.5489999999999999,8.1,9.3,0.873,0.7,6.2,6.9,5.1,1.2,0.7,3.3,2.0,29.9
Serge Ibaka,24,81,81,2666,7.1,13.2,0.536,0.3,0.8,0.38299999999999995,6.8,12.4,0.546,2.1,2.7,0.784,3.0,6.5,9.6,1.1,0.5,3.0,1.7,3.1,16.6
Reggie Jackson,23,80,36,2277,6.4,14.5,0.44,1.3,3.9,0.33899999999999997,5.1,10.6,0.47700000000000004,2.5,2.8,0.893,0.7,4.3,4.9,5.2,1.3,0.1,2.7,2.2,16.6
Thabo Sefolosha,29,61,61,1584,3.2,7.7,0.415,1.1,3.5,0.316,2.1,4.3,0.495,1.2,1.6,0.768,1.1,3.9,5.0,2.1,1.8,0.4,1.2,2.0,8.7
Jeremy Lamb,21,78,0,1538,6.2,14.3,0.43200000000000005,2.1,5.8,0.35600000000000004,4.1,8.5,0.483,1.2,1.5,0.797,0.6,3.8,4.4,2.7,1.3,0.6,1.4,3.3,15.6
Derek Fisher,39,81,0,1428,3.6,9.1,0.391,2.2,5.8,0.384,1.3,3.3,0.402,1.4,1.8,0.775,0.3,2.8,3.1,2.9,1.8,0.1,1.2,4.0,10.7
Russell Westbrook,25,46,46,1412,8.8,20.2,0.43700000000000006,1.7,5.5,0.318,7.1,14.7,0.48200000000000004,6.2,7.5,0.826,1.4,5.3,6.7,8.1,2.2,0.2,4.5,2.7,25.5
Nick Collison,33,81,0,1353,3.6,6.4,0.556,0.1,0.5,0.235,3.5,6.0,0.58,1.8,2.5,0.71,3.1,4.7,7.8,2.8,0.8,0.7,1.9,5.0,9.0
Kendrick Perkins,29,62,62,1207,2.6,5.8,0.451,0.0,0.0,0.0,2.6,5.7,0.45299999999999996,1.1,2.0,0.552,2.4,6.7,9.1,2.0,0.8,1.0,2.7,5.3,6.3
Steven Adams,20,81,20,1197,2.8,5.6,0.503,0.0,0.0,,2.8,5.6,0.503,2.4,4.1,0.581,4.3,5.7,10.0,1.3,1.2,1.7,2.1,6.1,8.0
Perry Jones,22,62,7,764,3.9,8.5,0.45899999999999996,1.0,2.9,0.361,2.9,5.7,0.508,1.3,2.0,0.667,1.3,4.1,5.4,1.2,0.7,0.9,1.0,2.9,10.2
Caron Butler,33,22,0,598,4.6,11.2,0.409,2.7,6.1,0.441,1.9,5.1,0.369,1.0,1.1,0.8420000000000001,0.3,4.0,4.3,1.6,1.4,0.4,0.5,3.4,12.8
Andre Roberson,22,40,16,399,3.0,6.1,0.485,0.2,1.2,0.154,2.8,5.0,0.564,0.6,0.9,0.7,3.2,5.2,8.5,1.4,1.7,0.9,1.7,6.7,6.8
Hasheem Thabeet,26,23,0,192,2.4,4.3,0.565,0.0,0.0,,2.4,4.3,0.565,0.2,0.9,0.2,1.7,5.8,7.5,0.2,0.7,1.7,2.6,8.8,5.1
Ryan Gomes,31,5,0,34,3.2,8.5,0.375,0.0,2.1,0.0,3.2,6.4,0.5,0.0,0.0,,0.0,4.2,4.2,1.1,0.0,0.0,1.1,5.3,6.4
Reggie Williams,27,3,0,17,10.6,19.1,0.556,2.1,6.4,0.33299999999999996,8.5,12.7,0.667,0.0,0.0,,0.0,0.0,0.0,2.1,2.1,0.0,4.2,2.1,23.3
Mustafa Shakur,29,3,0,11,0.0,9.8,0.0,0.0,3.3,0.0,0.0,6.5,0.0,3.3,6.5,0.5,0.0,0.0,0.0,13.1,0.0,0.0,6.5,6.5,3.3
Royal Ivey,32,2,0,5,0.0,14.4,0.0,0.0,7.2,0.0,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,0.0,0.0,7.2,0.0
