Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,5,625,CHI,Chicago Bulls,20.0,NBA,PG,61.0,8.0,1050.0,5.5,15.6,0.35,2.1,6.0,0.35,3.4,9.6,0.35,1.4,1.7,0.79,0.5,4.1,4.6,7.2,2.2,0.7,4.4,3.5,14.4,,84.0,108.0
2002,5,625,CHI,Chicago Bulls,21.0,NBA,PG,23.0,6.0,481.0,9.8,20.6,0.48,2.9,6.4,0.45,6.9,14.2,0.49,1.1,1.4,0.77,0.6,3.2,3.7,6.1,2.0,0.6,3.5,2.0,23.6,,102.0,110.0
2003,5,625,CHI,Chicago Bulls,22.0,NBA,PG,80.0,31.0,1992.0,8.6,20.8,0.41,2.2,6.2,0.36,6.4,14.6,0.44,2.7,3.3,0.81,0.5,4.2,4.8,8.6,2.0,0.6,3.5,3.2,22.1,,101.0,107.0
2004,5,625,CHI,Chicago Bulls,23.0,NBA,SG,80.0,73.0,2811.0,9.4,24.4,0.39,3.1,9.7,0.32,6.4,14.8,0.43,3.7,4.4,0.83,0.9,4.4,5.2,7.5,2.1,0.5,3.6,3.0,25.6,,99.0,105.0
2005,20,625,NYK,New York Knicks,24.0,NBA,SG,70.0,67.0,2688.0,8.6,21.6,0.4,3.6,10.1,0.36,5.0,11.5,0.43,3.6,4.3,0.84,0.6,3.3,4.0,5.9,1.8,0.4,2.9,2.7,24.4,,106.0,111.0
2006,20,625,NYK,New York Knicks,25.0,NBA,SG,79.0,27.0,2555.0,7.6,18.2,0.42,2.1,6.1,0.34,5.5,12.1,0.45,6.1,7.4,0.83,0.7,4.4,5.1,6.2,1.8,0.3,3.6,3.1,23.3,,109.0,112.0
2007,20,625,NYK,New York Knicks,26.0,NBA,SG,59.0,36.0,2198.0,8.5,21.3,0.4,2.5,7.7,0.32,6.0,13.6,0.44,5.5,6.5,0.84,1.1,3.5,4.5,6.2,1.4,0.2,3.9,2.7,25.0,,105.0,112.0
2008,20,625,NYK,New York Knicks,27.0,NBA,SG,80.0,80.0,3190.0,9.4,22.8,0.41,2.9,8.1,0.36,6.5,14.7,0.44,5.4,6.3,0.86,0.6,2.8,3.4,6.5,1.3,0.3,3.2,2.4,27.0,,109.0,115.0
2009,31,625,TOT,Total After Trade,28.0,NBA,"PG,SG",65.0,65.0,2479.0,8.3,20.2,0.41,2.8,7.8,0.36,5.5,12.4,0.44,5.9,6.8,0.87,0.5,3.4,3.8,5.7,1.1,0.3,2.9,1.8,25.3,,110.0,117.0
2009,20,625,NYK,New York Knicks,28.0,NBA,SG,11.0,11.0,392.0,9.2,21.4,0.43,4.4,9.8,0.46,4.8,11.7,0.41,4.4,5.8,0.76,0.3,1.9,2.2,6.1,1.1,0.0,3.3,1.6,27.4,,111.0,115.0
