SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
1998,15,VAN,Shareef Abdur-Rahim,21,82,2950,21.1,0.56,0.04,0.48,8.9,13.8,11.3,13.5,1.6,1.8,13.6,28.4,,6.3,0.6,6.9,0.11,,3.4,-1.8,1.6,2.6
1998,15,VAN,Bryant Reeves,24,74,2527,17.3,0.56,0.0,0.34,9.0,17.7,13.3,10.9,0.8,2.2,12.6,21.8,,4.3,0.6,4.9,0.09,,0.5,-1.6,-1.1,0.5
1998,15,VAN,Blue Edwards,32,81,1968,14.5,0.52,0.16,0.29,3.6,9.1,6.3,17.2,2.3,1.0,13.8,21.9,,1.8,0.3,2.1,0.05,,-0.5,-1.0,-1.5,0.2
1998,15,VAN,Antonio Daniels,22,74,1956,9.9,0.46,0.1,0.31,1.3,7.1,4.2,26.6,1.5,0.4,20.8,17.9,,-0.9,-0.4,-1.3,-0.03,,-2.4,-2.6,-5.0,-1.5
1998,15,VAN,Lee Mayberry,27,79,1835,9.2,0.49,0.52,0.15,1.2,5.9,3.6,27.7,1.8,0.4,23.3,11.7,,0.7,-0.3,0.4,0.01,,-2.1,-1.6,-3.7,-0.8
1998,15,VAN,Otis Thorpe,35,47,1574,13.0,0.52,0.01,0.4,7.3,19.7,13.6,16.3,1.0,1.0,18.6,17.5,,0.9,0.4,1.4,0.04,,-1.4,-1.0,-2.4,-0.2
1998,15,VAN,George Lynch,27,82,1493,16.8,0.53,0.06,0.31,11.4,16.5,13.9,13.8,2.3,1.9,15.1,20.5,,1.7,0.8,2.5,0.08,,0.4,-0.6,-0.2,0.7
1998,15,VAN,Pete Chilcutt,29,82,1420,12.6,0.53,0.36,0.16,6.3,18.5,12.4,11.3,1.9,1.8,13.9,14.0,,1.2,0.8,2.0,0.07,,-0.5,0.0,-0.5,0.5
1998,15,VAN,Sam Mack,27,57,1414,12.4,0.52,0.48,0.14,2.4,8.4,5.4,11.9,1.5,0.5,10.4,20.8,,1.3,-0.2,1.1,0.04,,0.3,-2.2,-1.9,0.0
1998,15,VAN,Tony Massenburg,30,61,894,14.9,0.54,0.0,0.44,10.3,19.5,14.9,4.0,1.5,1.9,14.0,21.4,,0.8,0.4,1.3,0.07,,-2.0,-2.3,-4.4,-0.5
1998,15,VAN,Michael Smith,25,30,706,15.0,0.55,0.01,0.55,13.9,19.7,16.8,12.6,1.9,0.6,17.9,12.7,,1.1,0.3,1.4,0.1,,0.6,-0.9,-0.3,0.3
1998,15,VAN,Bobby Hurley,26,27,458,7.9,0.44,0.06,0.32,1.3,6.3,3.8,32.2,1.1,0.0,23.9,17.9,,-0.4,-0.2,-0.5,-0.06,,-4.1,-3.9,-8.0,-0.7
1998,15,VAN,Ivano Newbill,27,28,249,7.6,0.41,0.02,0.53,11.1,20.7,15.9,5.3,2.1,0.8,19.5,15.6,,-0.3,0.1,-0.1,-0.02,,-5.4,-1.5,-6.9,-0.3
1998,15,VAN,Anthony Peeler,28,8,202,15.2,0.53,0.26,0.08,3.4,7.9,5.7,19.5,2.3,0.0,7.4,17.8,,0.4,0.0,0.4,0.09,,0.6,0.8,1.5,0.2
1998,15,VAN,Chris Robinson,23,16,143,4.7,0.42,0.38,0.03,0.0,10.4,5.2,11.7,2.6,0.5,19.0,24.5,,-0.4,0.0,-0.4,-0.13,,-7.2,-2.2,-9.5,-0.3
1998,15,VAN,Larry Robinson,30,6,41,15.8,0.43,0.32,0.1,5.6,28.0,16.8,4.0,5.1,0.0,9.1,23.7,,0.0,0.1,0.0,0.03,,-0.8,-1.6,-2.4,0.0
