PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Allan Houston,26,82,2848,15.1,0.53,0.16699999999999998,0.262,1.8,9.8,5.8,14.3,1.2,0.7,12.3,26.7,,2.5,3.5,6.1,0.102,,0.8,-0.2,0.6,1.9
Charles Oakley,34,79,2734,13.1,0.475,0.009000000000000001,0.163,9.5,22.3,15.9,12.1,2.4,0.6,14.4,15.0,,1.4,5.6,7.0,0.122,,-1.3,2.3,1.0,2.1
Larry Johnson,28,70,2412,15.8,0.539,0.071,0.32,8.7,11.3,10.0,11.4,0.9,0.4,11.2,22.1,,4.0,2.9,6.9,0.13699999999999998,,1.1,-0.5,0.6,1.6
Charlie Ward,27,82,2317,15.6,0.5670000000000001,0.41700000000000004,0.21899999999999997,1.7,12.6,7.1,32.4,3.4,1.2,23.6,15.0,,2.6,4.5,7.1,0.14800000000000002,,0.7,3.4,4.1,3.6
John Starks,32,82,2188,14.3,0.504,0.42,0.248,2.6,10.0,6.3,18.1,1.9,0.2,12.0,25.6,,1.5,3.1,4.6,0.10099999999999999,,0.4,0.3,0.7,1.5
Chris Mills,28,80,2183,12.7,0.512,0.203,0.28,6.6,15.9,11.2,10.4,1.1,1.1,12.4,18.6,,1.9,3.3,5.1,0.113,,-1.0,0.6,-0.4,0.9
Chris Childs,30,68,1599,11.6,0.524,0.24600000000000002,0.35600000000000004,2.2,10.0,6.1,26.6,1.9,0.3,20.1,15.0,,1.4,2.3,3.7,0.11,,-1.7,1.5,-0.2,0.7
Chris Dudley,32,51,858,9.5,0.428,0.0,0.643,15.0,23.5,19.2,3.7,0.8,4.6,19.3,12.4,,-0.3,1.7,1.5,0.084,,-4.1,1.4,-2.8,-0.2
Patrick Ewing,35,26,848,23.3,0.557,0.005,0.462,8.3,29.3,18.8,6.8,1.0,5.3,13.7,31.1,,1.0,2.0,3.0,0.168,,2.4,1.8,4.2,1.3
Buck Williams,37,41,738,12.3,0.56,0.0,0.47700000000000004,12.6,17.2,14.9,4.6,1.3,1.6,17.4,13.9,,0.9,1.2,2.1,0.135,,-1.7,0.5,-1.2,0.2
Terry Cummings,36,30,529,14.6,0.501,0.0,0.185,9.5,21.2,15.3,9.3,1.6,0.7,12.7,23.7,,0.1,1.0,1.1,0.10099999999999999,,-2.3,0.1,-2.2,0.0
Anthony Bowie,34,27,224,12.9,0.596,0.068,0.153,4.8,9.2,7.0,8.5,1.5,0.7,10.0,14.6,,0.4,0.3,0.7,0.14800000000000002,,-0.5,0.8,0.4,0.1
Herb Williams,39,27,178,6.1,0.39799999999999996,0.0,0.18600000000000003,4.0,15.6,9.8,3.6,1.8,3.9,9.7,13.6,,-0.2,0.3,0.2,0.040999999999999995,,-6.7,2.6,-4.2,-0.1
Brooks Thompson,27,17,121,11.2,0.529,0.483,0.172,0.0,10.0,5.0,32.3,2.7,0.6,26.1,16.4,,0.0,0.2,0.2,0.084,,-2.9,1.5,-1.4,0.0
Pete Myers,34,9,40,16.3,0.5539999999999999,0.0,0.6,14.9,15.1,15.0,12.6,5.4,0.0,24.0,19.5,,0.0,0.1,0.1,0.149,,-2.1,5.1,3.0,0.0
Ben Davis,25,7,13,7.7,0.2,0.0,0.0,55.2,0.0,27.7,0.0,4.2,0.0,0.0,36.1,,-0.1,0.0,0.0,-0.127,,-5.6,-12.0,-17.6,0.0
