Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,31,3156,TOT,Total After Trade,Lorenzo Williams,"July 15, 1969",23.0,NBA,"C,PF",27.0,7.0,179.0,3.4,7.2,0.47,0.0,0.0,,3.4,7.2,0.47,0.4,1.4,0.29,3.4,7.6,11.1,1.0,1.0,3.4,1.6,5.8,7.2
1993,4,3156,CHO,Charlotte Hornets,Lorenzo Williams,"July 15, 1969",23.0,NBA,C,2.0,0.0,18.0,2.0,6.0,0.33,0.0,0.0,,2.0,6.0,0.33,0.0,0.0,,6.0,12.0,18.0,0.0,0.0,4.0,4.0,8.0,4.0
1993,22,3156,ORL,Orlando Magic,Lorenzo Williams,"July 15, 1969",23.0,NBA,PF,3.0,0.0,10.0,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,0.0,0.0,,3.6,3.6,7.2,0.0,3.6,3.6,0.0,7.2,0.0
1993,2,3156,BOS,Boston Celtics,Lorenzo Williams,"July 15, 1969",23.0,NBA,PF,22.0,7.0,151.0,3.8,7.4,0.52,0.0,0.0,,3.8,7.4,0.52,0.5,1.7,0.29,3.1,7.4,10.5,1.2,1.0,3.3,1.4,5.5,8.1
1994,31,3156,TOT,Total After Trade,Lorenzo Williams,"July 15, 1969",24.0,NBA,PF,38.0,11.0,716.0,2.5,5.5,0.44,0.0,0.1,0.0,2.5,5.5,0.45,0.6,1.4,0.43,4.8,6.1,10.9,1.3,0.9,2.3,1.1,4.6,5.5
1994,22,3156,ORL,Orlando Magic,Lorenzo Williams,"July 15, 1969",24.0,NBA,PF,3.0,0.0,19.0,1.9,11.4,0.17,0.0,1.9,0.0,1.9,9.5,0.2,0.0,0.0,,5.7,1.9,7.6,3.8,3.8,5.7,0.0,5.7,3.8
1994,4,3156,CHO,Charlotte Hornets,Lorenzo Williams,"July 15, 1969",24.0,NBA,PF,1.0,0.0,19.0,0.0,1.9,0.0,0.0,0.0,,0.0,1.9,0.0,0.0,0.0,,0.0,7.6,7.6,0.0,1.9,3.8,1.9,3.8,0.0
1994,7,3156,DAL,Dallas Mavericks,Lorenzo Williams,"July 15, 1969",24.0,NBA,PF,34.0,11.0,678.0,2.5,5.5,0.47,0.0,0.0,,2.5,5.5,0.47,0.6,1.5,0.43,4.9,6.2,11.1,1.2,0.8,2.2,1.1,4.6,5.7
1995,7,3156,DAL,Dallas Mavericks,Lorenzo Williams,"July 15, 1969",25.0,NBA,C,82.0,81.0,2383.0,2.2,4.6,0.48,0.0,0.0,,2.2,4.6,0.48,0.6,1.5,0.38,4.4,6.0,10.4,1.9,0.8,2.2,1.6,4.6,5.0
1996,7,3156,DAL,Dallas Mavericks,Lorenzo Williams,"July 15, 1969",26.0,NBA,C,65.0,61.0,1806.0,1.7,4.3,0.41,0.0,0.0,0.0,1.7,4.2,0.41,0.5,1.4,0.34,4.7,5.7,10.4,1.7,1.0,2.4,1.6,4.5,3.9
1997,30,3156,WSB,Washington Bullets,Lorenzo Williams,"July 15, 1969",27.0,NBA,C,19.0,0.0,264.0,2.7,4.2,0.64,0.0,0.0,,2.7,4.2,0.64,0.7,1.0,0.71,3.8,5.6,9.4,0.5,0.8,1.1,2.5,6.7,6.1
1998,30,3156,WAS,Washington Wizards,Lorenzo Williams,"July 15, 1969",28.0,NBA,PF,14.0,6.0,111.0,4.2,5.5,0.76,0.0,0.0,,4.2,5.5,0.76,0.0,0.6,0.0,5.2,3.2,8.4,1.0,0.6,1.0,0.6,5.5,8.4
2000,30,3156,WAS,Washington Wizards,Lorenzo Williams,"July 15, 1969",30.0,NBA,PF,8.0,0.0,76.0,3.3,4.3,0.78,0.0,0.0,,3.3,4.3,0.78,0.0,0.0,,5.7,6.2,11.8,0.5,1.4,2.8,1.4,6.2,6.6
