SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2014,13,LAC,DeAndre Jordan,25,82,2870,18.2,0.63,0.0,0.73,13.3,29.3,21.6,3.7,1.4,5.4,15.3,12.4,5.3,5.8,11.1,0.19,0.9,1.6,2.5,3.3
2014,13,LAC,Blake Griffin,24,80,2863,23.9,0.58,0.03,0.5,7.7,21.2,14.7,19.2,1.6,1.4,11.9,29.0,8.1,4.1,12.2,0.2,3.8,0.7,4.5,4.7
2014,13,LAC,Chris Paul,28,62,2171,25.9,0.58,0.24,0.4,2.0,11.4,6.9,48.9,3.5,0.1,12.4,23.7,9.0,3.2,12.2,0.27,6.0,2.6,8.6,5.8
2014,13,LAC,Jamal Crawford,33,69,2094,17.3,0.56,0.44,0.32,1.9,6.4,4.2,17.4,1.4,0.4,10.5,27.2,3.8,1.5,5.3,0.12,3.0,-1.4,1.6,1.9
2014,13,LAC,Darren Collison,26,80,2069,16.2,0.57,0.27,0.32,2.6,7.3,5.0,21.9,2.2,0.6,14.3,19.7,3.8,2.0,5.9,0.14,1.1,0.4,1.5,1.8
2014,13,LAC,Matt Barnes,33,63,1735,12.0,0.55,0.54,0.17,4.0,14.4,9.3,10.6,1.6,1.2,13.0,16.6,1.5,2.0,3.5,0.1,-0.4,0.2,-0.2,0.8
2014,13,LAC,Jared Dudley,28,74,1729,8.9,0.54,0.5,0.13,2.4,7.7,5.1,8.6,1.2,0.4,10.6,13.5,1.2,1.2,2.4,0.07,-1.4,-0.1,-1.5,0.2
2014,13,LAC,J.J. Redick,29,35,987,16.6,0.6,0.46,0.27,1.0,7.1,4.2,12.6,1.4,0.2,8.6,21.8,2.3,0.7,3.0,0.15,2.5,-0.8,1.7,0.9
2014,13,LAC,Willie Green,32,55,869,7.1,0.48,0.45,0.12,1.6,8.2,5.0,8.3,1.3,1.0,10.6,16.3,-0.2,0.7,0.5,0.03,-3.1,-0.1,-3.2,-0.3
2014,13,LAC,Ryan Hollins,29,61,482,11.9,0.73,0.0,0.78,7.4,13.1,10.4,2.4,0.9,4.9,23.1,11.5,0.7,0.6,1.3,0.13,-3.4,1.5,-1.9,0.0
2014,13,LAC,Reggie Bullock,22,43,395,6.7,0.46,0.6,0.07,3.2,11.7,7.6,4.3,1.1,0.2,9.4,15.4,-0.2,0.3,0.2,0.02,-2.5,-0.9,-3.3,-0.1
2014,13,LAC,Hedo Turkoglu,34,38,392,11.3,0.49,0.46,0.16,3.2,21.4,12.6,11.9,2.4,2.0,12.0,15.0,0.1,0.7,0.8,0.1,-1.6,1.8,0.2,0.2
2014,13,LAC,Glen Davis,28,23,308,10.3,0.53,0.01,0.28,7.8,16.7,12.4,3.3,1.9,1.7,15.7,15.5,0.1,0.4,0.5,0.08,-4.4,0.1,-4.3,-0.2
2014,13,LAC,Antawn Jamison,37,22,248,7.8,0.41,0.45,0.27,4.2,19.9,12.3,4.1,1.8,0.9,6.4,19.6,-0.3,0.4,0.1,0.02,-4.5,-0.3,-4.7,-0.2
2014,13,LAC,Danny Granger,30,12,194,12.6,0.53,0.4,0.17,4.2,11.6,8.0,6.6,0.8,1.6,10.0,22.8,0.1,0.2,0.3,0.07,-1.0,-1.6,-2.6,0.0
2014,13,LAC,Byron Mullens,24,27,167,7.8,0.5,0.61,0.09,4.8,16.1,10.6,5.5,1.8,1.4,16.3,21.1,-0.2,0.2,0.0,0.01,-4.0,-0.5,-4.5,-0.1
2014,13,LAC,Stephen Jackson,35,9,107,0.1,0.27,0.54,0.15,2.2,8.0,5.2,6.2,2.8,0.7,17.8,13.9,-0.3,0.1,-0.2,-0.1,-7.4,0.9,-6.6,-0.1
2014,13,LAC,Darius Morris,23,10,54,1.5,0.32,0.54,0.15,0.0,9.9,5.1,12.5,1.9,0.0,12.6,13.0,-0.1,0.1,0.0,-0.04,-9.2,0.1,-9.1,-0.1
2014,13,LAC,Sasha Vujaaic,29,2,10,1.5,0.5,0.4,0.0,0.0,32.2,16.7,0.0,5.0,0.0,37.5,35.3,-0.1,0.0,-0.1,-0.29,-12.3,-0.1,-12.4,0.0
2014,13,LAC,Maalik Wayns,22,2,9,19.3,0.5,0.0,0.0,0.0,23.9,12.3,31.7,11.1,0.0,0.0,9.8,0.0,0.0,0.1,0.31,-8.7,13.4,4.8,0.0
