PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Joe Johnson,32,79,2575,15.5,0.564,0.397,0.192,2.2,10.3,6.3,15.0,1.0,0.3,9.8,22.3,,3.9,1.0,4.9,0.091,,2.0,-1.8,0.2,1.4
Paul Pierce,36,75,2098,16.8,0.595,0.42100000000000004,0.435,1.5,18.3,9.9,14.5,2.2,1.2,15.3,22.4,,2.9,2.3,5.2,0.11900000000000001,,1.3,0.3,1.6,1.9
Deron Williams,29,64,2059,17.6,0.564,0.374,0.302,0.9,8.9,4.9,32.8,2.4,0.5,15.0,21.8,,3.8,1.5,5.4,0.125,,1.9,-0.7,1.2,1.7
Shaun Livingston,28,76,1974,14.5,0.551,0.012,0.392,4.1,10.8,7.5,20.1,2.5,1.3,15.5,16.1,,2.6,1.8,4.4,0.10800000000000001,,-0.6,1.1,0.4,1.2
Alan Anderson,31,78,1773,9.5,0.525,0.511,0.243,2.7,9.1,5.9,7.3,1.4,0.5,10.4,15.9,,0.8,0.9,1.7,0.047,,-1.8,-1.0,-2.8,-0.4
Andray Blatche,27,73,1618,18.8,0.532,0.08,0.32799999999999996,8.9,19.9,14.4,12.8,2.4,2.0,12.5,25.6,,1.6,2.1,3.7,0.109,,0.1,-0.1,0.0,0.8
Mirza Teletović,28,72,1396,14.3,0.5589999999999999,0.66,0.11699999999999999,5.2,17.6,11.4,7.1,1.1,1.4,8.8,20.5,,1.6,1.1,2.7,0.094,,1.4,-1.6,-0.2,0.6
Mason Plumlee,23,70,1275,19.0,0.67,0.01,0.6459999999999999,9.3,19.6,14.5,8.1,2.0,3.6,16.6,17.1,,3.0,1.7,4.7,0.17600000000000002,,0.2,0.8,1.0,1.0
Kevin Garnett,37,54,1109,13.3,0.467,0.008,0.132,6.5,32.1,19.3,12.4,2.0,3.0,15.5,18.9,,-0.7,1.9,1.2,0.054000000000000006,,-2.5,1.3,-1.2,0.2
Andrei Kirilenko,32,45,857,12.4,0.532,0.031,0.7440000000000001,7.7,12.7,10.2,13.1,2.5,1.9,20.3,14.6,,0.4,0.9,1.3,0.07,,-1.1,0.8,-0.4,0.4
Marcus Thornton,26,26,620,16.1,0.547,0.515,0.226,3.5,10.8,7.1,8.6,2.3,0.4,9.0,24.4,,0.6,0.5,1.1,0.087,,1.6,-1.6,0.0,0.3
Jason Terry,36,35,570,7.4,0.501,0.6779999999999999,0.099,0.8,6.9,3.9,15.3,1.2,0.0,14.5,15.3,,0.0,0.2,0.2,0.016,,-2.3,-1.2,-3.5,-0.2
Brook Lopez,25,17,533,25.4,0.629,0.004,0.502,8.8,14.1,11.5,6.1,0.9,4.8,9.1,27.1,,1.9,0.5,2.3,0.21100000000000002,,4.0,-0.3,3.7,0.8
Reggie Evans,33,30,399,9.0,0.462,0.0,1.102,15.9,28.7,22.4,1.8,1.7,0.4,24.2,13.6,,-0.1,0.5,0.4,0.046,,-4.4,-1.7,-6.1,-0.4
Tyshawn Taylor,23,23,270,5.4,0.42700000000000005,0.132,0.33,1.3,5.3,3.3,21.4,2.3,0.3,22.9,23.5,,-0.7,0.2,-0.6,-0.098,,-6.7,-2.0,-8.7,-0.5
Jorge Gutiérrez,25,15,244,8.7,0.523,0.222,0.222,1.5,9.3,5.4,19.4,2.2,0.3,19.1,14.1,,0.1,0.2,0.2,0.048,,-4.7,-0.2,-4.9,-0.2
Marquis Teague,20,21,201,8.4,0.505,0.151,0.358,0.0,12.5,6.3,23.8,2.1,0.4,26.4,19.5,,-0.2,0.2,-0.1,-0.017,,-5.2,-1.4,-6.7,-0.2
Jason Collins,35,22,172,4.1,0.485,0.125,0.16699999999999998,4.9,8.3,6.6,3.5,2.4,0.5,21.4,8.9,,-0.1,0.1,0.1,0.017,,-6.4,-0.3,-6.7,-0.2
Tornike Shengelia,22,17,137,3.3,0.45399999999999996,0.25,0.33299999999999996,3.5,8.7,6.1,13.3,0.8,0.6,28.6,13.2,,-0.2,0.0,-0.2,-0.054000000000000006,,-6.3,-1.6,-7.9,-0.2
