Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,22.0,SAC,NBA,SF,59.0,26.0,1673.0,7.7,17.7,0.435,1.3,4.1,0.319,6.4,13.6,0.47,4.8,6.5,0.742,2.5,3.2,5.7,3.8,1.4,0.6,3.9,4.5,21.5
1994,23.0,SAC,NBA,SF,57.0,4.0,1356.0,6.0,15.4,0.39,1.0,3.5,0.288,5.0,11.9,0.42,3.9,6.2,0.635,1.9,4.4,6.2,3.5,1.4,0.6,3.8,5.3,16.9
1995,24.0,SAC,NBA,SF,77.0,77.0,2739.0,5.8,13.1,0.446,1.4,3.9,0.348,4.5,9.2,0.487,3.5,4.8,0.731,1.3,3.2,4.5,4.2,1.6,0.8,3.2,3.5,16.5
1996,25.0,TOT,NBA,SF,73.0,73.0,2169.0,6.0,13.4,0.444,1.9,4.9,0.389,4.1,8.5,0.476,2.7,3.9,0.703,1.6,3.7,5.3,3.8,1.4,1.0,2.5,4.0,16.5
1996,25.0,SAC,NBA,SF,45.0,45.0,1381.0,6.1,14.1,0.435,1.5,4.4,0.341,4.6,9.6,0.478,3.4,4.5,0.756,1.6,3.8,5.4,4.3,1.4,1.1,2.7,3.9,17.2
1996,25.0,MIA,NBA,SF,28.0,28.0,788.0,5.7,12.2,0.463,2.6,5.6,0.455,3.1,6.6,0.469,1.5,2.7,0.55,1.7,3.4,5.1,3.0,1.5,0.7,2.2,4.0,15.4
1997,26.0,TOR,NBA,SF,73.0,73.0,2647.0,5.7,13.4,0.427,2.4,5.9,0.4,3.3,7.4,0.448,2.5,3.3,0.765,1.4,3.6,5.0,2.7,1.3,0.8,2.4,3.8,16.3
1998,27.0,TOT,NBA,SF,59.0,17.0,1470.0,5.1,13.3,0.386,2.0,5.4,0.365,3.2,8.0,0.4,2.6,3.1,0.864,1.2,3.7,4.9,3.0,1.4,0.9,2.3,3.9,14.9
1998,27.0,TOR,NBA,SF,28.0,16.0,876.0,5.1,13.1,0.392,2.0,5.3,0.38,3.1,7.8,0.4,2.0,2.5,0.817,1.1,3.7,4.8,2.8,1.6,0.9,2.1,4.1,14.3
1998,27.0,POR,NBA,SF,31.0,1.0,594.0,5.2,13.6,0.378,1.9,5.5,0.344,3.3,8.2,0.4,3.6,3.9,0.908,1.4,3.6,5.0,3.2,1.2,0.7,2.4,3.7,15.8
1999,28.0,POR,NBA,SF,48.0,16.0,1044.0,5.1,12.0,0.424,2.2,5.0,0.438,2.9,7.0,0.414,3.1,3.7,0.832,1.2,3.7,4.9,2.8,1.3,1.0,2.2,3.5,15.4
2001,30.0,HOU,NBA,SF,72.0,31.0,1583.0,4.6,11.7,0.394,2.2,5.6,0.395,2.4,6.0,0.392,2.2,2.9,0.77,0.7,4.9,5.6,2.2,0.7,0.6,1.7,3.5,13.6
2002,31.0,HOU,NBA,SF,48.0,25.0,1117.0,5.4,12.8,0.419,2.5,5.9,0.426,2.8,6.9,0.413,1.3,1.6,0.784,1.2,4.0,5.2,2.2,0.6,0.3,1.7,3.4,14.5
2003,32.0,DAL,NBA,SF,66.0,1.0,1161.0,4.2,10.6,0.393,2.0,5.3,0.374,2.2,5.3,0.412,1.0,1.6,0.62,1.6,4.8,6.4,1.8,1.3,0.8,1.1,4.4,11.3
