Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2004,8,93,DEN,Denver Nuggets,Carmelo Anthony,"May 29, 1984",19.0,NBA,SF,82.0,82.0,2995.0,10.7,25.2,0.43,1.2,3.7,0.32,9.5,21.5,0.44,7.0,9.0,0.78,3.1,5.4,8.6,3.9,1.7,0.7,4.2,3.9,29.6,,102.0,105.0
2005,8,93,DEN,Denver Nuggets,Carmelo Anthony,"May 29, 1984",20.0,NBA,SF,75.0,75.0,2608.0,10.4,24.2,0.43,0.8,3.1,0.27,9.6,21.1,0.46,9.0,11.3,0.8,2.8,5.6,8.4,3.8,1.3,0.6,4.4,4.5,30.7,,103.0,107.0
2006,8,93,DEN,Denver Nuggets,Carmelo Anthony,"May 29, 1984",21.0,NBA,SF,80.0,80.0,2941.0,13.1,27.3,0.48,0.6,2.6,0.24,12.5,24.7,0.51,10.0,12.3,0.81,2.1,4.7,6.8,3.8,1.5,0.7,3.8,4.0,36.9,,110.0,108.0
2007,8,93,DEN,Denver Nuggets,Carmelo Anthony,"May 29, 1984",22.0,NBA,SF,65.0,65.0,2486.0,13.7,28.8,0.48,0.8,3.0,0.27,12.9,25.8,0.5,9.1,11.3,0.81,2.8,4.9,7.7,4.9,1.5,0.5,4.6,4.0,37.3,,109.0,108.0
2008,8,93,DEN,Denver Nuggets,Carmelo Anthony,"May 29, 1984",23.0,NBA,SF,77.0,77.0,2806.0,12.5,25.4,0.49,1.0,2.8,0.35,11.5,22.6,0.51,8.0,10.1,0.79,3.1,6.7,9.8,4.4,1.7,0.7,4.3,4.3,33.9,,109.0,107.0
2009,8,93,DEN,Denver Nuggets,Carmelo Anthony,"May 29, 1984",24.0,NBA,SF,66.0,66.0,2277.0,12.0,27.0,0.44,1.4,3.8,0.37,10.6,23.2,0.46,8.3,10.5,0.79,2.4,7.7,10.1,5.0,1.7,0.5,4.5,4.4,33.6,,105.0,107.0
2010,8,93,DEN,Denver Nuggets,Carmelo Anthony,"May 29, 1984",25.0,NBA,SF,69.0,69.0,2634.0,13.2,28.9,0.46,1.1,3.6,0.32,12.1,25.3,0.48,9.8,11.8,0.83,2.9,5.8,8.7,4.3,1.7,0.6,4.0,4.3,37.4,,110.0,109.0
2011,31,93,TOT,Total After Trade,Carmelo Anthony,"May 29, 1984",26.0,NBA,SF,77.0,77.0,2751.0,12.5,27.4,0.46,1.7,4.6,0.38,10.8,22.9,0.47,9.3,11.0,0.84,2.2,8.1,10.3,4.0,1.2,0.8,3.8,4.1,36.0,,109.0,108.0
2011,8,93,DEN,Denver Nuggets,Carmelo Anthony,"May 29, 1984",26.0,NBA,SF,50.0,50.0,1774.0,12.4,27.4,0.45,1.2,3.6,0.33,11.2,23.8,0.47,9.7,11.8,0.82,2.2,8.6,10.8,4.0,1.2,0.9,4.0,3.8,35.6,,107.0,107.0
2011,20,93,NYK,New York Knicks,Carmelo Anthony,"May 29, 1984",26.0,NBA,SF,27.0,27.0,977.0,12.7,27.6,0.46,2.7,6.4,0.42,10.0,21.1,0.47,8.4,9.7,0.87,2.1,7.2,9.3,4.2,1.3,0.8,3.3,4.6,36.5,,114.0,111.0
2012,20,93,NYK,New York Knicks,Carmelo Anthony,"May 29, 1984",27.0,NBA,SF,55.0,55.0,1876.0,12.1,28.2,0.43,1.9,5.6,0.34,10.2,22.6,0.45,8.1,10.1,0.8,2.4,7.0,9.4,5.5,1.7,0.7,4.0,4.3,34.2,,106.0,102.0
2013,20,93,NYK,New York Knicks,Carmelo Anthony,"May 29, 1984",28.0,NBA,PF,67.0,67.0,2482.0,14.4,32.1,0.45,3.4,8.9,0.38,11.0,23.2,0.48,9.2,11.0,0.83,2.9,7.0,9.9,3.7,1.1,0.7,3.8,4.4,41.4,,112.0,108.0
2014,20,93,NYK,New York Knicks,Carmelo Anthony,"May 29, 1984",29.0,NBA,PF,77.0,77.0,2982.0,13.2,29.3,0.45,3.0,7.4,0.4,10.3,21.9,0.47,8.2,9.6,0.85,2.6,8.5,11.1,4.3,1.7,0.9,3.5,4.0,37.7,,113.0,108.0
2015,20,93,NYK,New York Knicks,Carmelo Anthony,"May 29, 1984",30.0,NBA,SF,40.0,40.0,1428.0,13.2,29.7,0.44,2.2,6.6,0.34,10.9,23.1,0.47,7.0,8.7,0.8,2.7,7.1,9.7,4.5,1.5,0.6,3.3,3.2,35.6,,106.0,110.0
2016,20,93,NYK,New York Knicks,Carmelo Anthony,"May 29, 1984",31.0,NBA,SF,72.0,72.0,2530.0,11.5,26.6,0.43,2.1,6.3,0.34,9.4,20.3,0.46,6.8,8.2,0.83,2.0,9.3,11.3,6.1,1.3,0.8,3.6,3.7,32.0,,107.0,107.0
2017,20,93,NYK,New York Knicks,Carmelo Anthony,"May 29, 1984",32.0,NBA,SF,74.0,74.0,2538.0,11.9,27.4,0.43,3.0,8.3,0.36,8.9,19.1,0.47,6.0,7.2,0.83,1.2,7.4,8.6,4.2,1.2,0.7,3.0,3.9,32.7,,108.0,113.0
2018,21,93,OKC,Oklahoma City Thunder,Carmelo Anthony,"May 29, 1984",33.0,NBA,PF,78.0,78.0,2501.0,9.4,23.2,0.4,3.4,9.4,0.36,6.0,13.8,0.44,2.9,3.8,0.77,1.3,7.7,9.0,2.0,0.9,1.0,2.0,3.9,25.0,,104.0,109.0
2019,11,93,HOU,Houston Rockets,Carmelo Anthony,"May 29, 1984",34.0,NBA,PF,10.0,2.0,294.0,8.2,20.2,0.4,3.5,10.7,0.33,4.7,9.5,0.49,2.5,3.7,0.68,1.5,7.5,9.0,0.8,0.7,1.2,1.3,5.3,22.4,,103.0,112.0
2020,25,93,POR,Portland Trail Blazers,Carmelo Anthony,"May 29, 1984",35.0,NBA,PF,58.0,58.0,1902.0,8.4,19.6,0.43,2.2,5.7,0.38,6.2,13.9,0.45,3.4,4.0,0.84,1.8,7.4,9.2,2.1,1.2,0.7,2.5,4.3,22.4,,104.0,115.0
2021,25,93,POR,Portland Trail Blazers,Carmelo Anthony,"May 29, 1984",36.0,NBA,PF,21.0,3.0,532.0,7.8,20.7,0.38,2.7,7.8,0.35,5.1,13.0,0.39,4.6,5.3,0.86,0.8,6.0,6.8,2.4,1.7,1.4,1.7,3.9,22.9,,103.0,116.0
