Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,22.0,LAL,NBA,PF,82.0,1.0,1542.0,4.9,9.1,0.539,0.0,0.1,0.167,4.9,8.9,0.545,2.4,3.9,0.611,3.7,5.2,8.9,1.3,1.1,1.1,2.3,5.3,12.2
1987,23.0,LAL,NBA,PF,79.0,72.0,2240.0,5.1,9.4,0.538,0.0,0.1,0.0,5.1,9.4,0.543,3.5,4.5,0.78,3.4,6.5,9.9,1.4,1.1,1.3,1.6,2.7,13.7
1988,24.0,LAL,NBA,PF,82.0,64.0,2636.0,4.4,8.7,0.503,0.0,0.0,0.0,4.4,8.7,0.505,4.0,5.2,0.773,3.3,6.4,9.7,1.3,1.2,0.6,1.6,2.8,12.8
1989,25.0,LAL,NBA,PF,82.0,82.0,2510.0,5.8,10.9,0.529,0.1,0.2,0.235,5.7,10.6,0.536,4.0,5.1,0.786,3.7,6.9,10.6,1.5,1.3,0.8,1.7,2.5,15.6
1990,26.0,LAL,NBA,PF,82.0,82.0,2709.0,5.1,10.7,0.478,0.2,0.6,0.283,4.9,10.1,0.489,3.7,4.9,0.751,3.5,6.0,9.5,1.2,0.9,0.7,1.5,2.8,14.1
1991,27.0,LAL,NBA,PF,82.0,21.0,2164.0,4.3,9.0,0.476,0.2,0.9,0.2,4.1,8.1,0.507,3.7,5.0,0.738,3.3,5.2,8.6,1.2,1.0,0.4,1.6,1.9,12.5
1992,28.0,LAL,NBA,PF,82.0,53.0,2902.0,4.7,10.0,0.476,0.1,0.7,0.214,4.6,9.3,0.495,4.2,5.7,0.744,3.8,5.7,9.5,1.5,1.1,0.4,1.4,1.7,13.8
1993,29.0,LAL,NBA,PF,82.0,55.0,2819.0,4.8,9.0,0.537,0.2,0.6,0.348,4.6,8.4,0.55,3.5,4.8,0.739,3.7,5.4,9.1,1.5,1.1,0.5,1.5,1.9,13.4
1994,30.0,PHO,NBA,PF,82.0,55.0,2825.0,5.9,11.8,0.502,0.1,0.4,0.229,5.8,11.4,0.513,3.4,4.6,0.735,3.5,6.1,9.6,1.7,0.9,0.5,1.3,1.8,15.3
1995,31.0,PHO,NBA,SF,82.0,52.0,2687.0,4.2,8.3,0.504,0.6,1.7,0.339,3.6,6.6,0.547,3.4,4.6,0.732,2.6,6.4,9.0,1.7,0.7,0.4,1.5,2.0,12.3
1996,32.0,PHO,NBA,SF,82.0,36.0,2113.0,3.7,7.6,0.484,0.2,0.9,0.269,3.4,6.7,0.513,2.9,4.0,0.709,2.8,6.6,9.4,1.2,0.8,0.4,1.3,2.4,10.4
1997,33.0,TOT,NBA,PF,83.0,73.0,2492.0,3.4,7.0,0.483,0.0,0.3,0.05,3.4,6.7,0.502,1.8,2.8,0.65,3.2,6.3,9.5,1.0,1.0,0.2,1.1,2.1,8.6
1997,33.0,PHO,NBA,PF,27.0,19.0,548.0,4.0,8.4,0.477,0.0,0.2,0.0,4.0,8.2,0.488,2.0,3.2,0.646,2.2,6.9,9.1,1.1,1.2,0.1,1.3,2.2,10.1
1997,33.0,DAL,NBA,PF,56.0,54.0,1944.0,3.2,6.6,0.486,0.0,0.3,0.059,3.2,6.3,0.507,1.8,2.8,0.651,3.5,6.1,9.6,1.0,1.0,0.3,1.0,2.1,8.2
1998,34.0,DAL,NBA,PF,82.0,68.0,2649.0,3.3,7.3,0.453,0.0,0.1,0.0,3.3,7.2,0.457,1.6,2.2,0.716,3.0,6.1,9.1,1.7,1.1,0.4,0.9,2.1,8.2
1999,35.0,DAL,NBA,PF,50.0,35.0,924.0,4.2,10.0,0.422,0.0,0.3,0.0,4.2,9.7,0.435,1.2,2.0,0.577,3.2,5.7,8.9,1.0,1.1,0.3,0.7,2.7,9.6
2001,37.0,MIA,NBA,PF,82.0,1.0,1411.0,3.7,8.3,0.444,0.0,0.2,0.0,3.7,8.1,0.453,2.0,2.8,0.712,2.7,5.3,8.0,1.0,0.8,0.2,1.1,3.0,9.4
