Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1992,16,2591,MIA,Miami Heat,Rony Seikaly,"May 10, 1965",26.0,NBA,C,3.0,3.0,117.0,8.4,15.5,0.54,0.0,0.0,,8.4,15.5,0.54,10.6,14.1,0.75,4.9,8.4,13.3,1.8,0.4,2.2,4.0,6.6,27.4,119.0,125.0
1994,16,2591,MIA,Miami Heat,Rony Seikaly,"May 10, 1965",28.0,NBA,C,5.0,3.0,165.0,4.5,10.4,0.44,0.0,0.0,,4.5,10.4,0.44,4.2,7.5,0.56,6.2,9.1,15.2,2.6,1.3,2.3,3.6,7.1,13.3,98.0,105.0
1997,22,2591,ORL,Orlando Magic,Rony Seikaly,"May 10, 1965",31.0,NBA,C,3.0,3.0,86.0,4.6,14.5,0.32,0.0,0.0,,4.6,14.5,0.32,3.3,4.6,0.71,3.3,7.2,10.5,0.0,0.7,2.0,2.6,6.6,12.5,78.0,109.0
1998,3,2591,NJN,New Jersey Nets,Rony Seikaly,"May 10, 1965",32.0,NBA,C,3.0,0.0,37.0,10.6,13.7,0.78,0.0,0.0,,10.6,13.7,0.78,6.1,9.1,0.67,4.6,9.1,13.7,0.0,1.5,0.0,6.1,6.1,27.3,116.0,114.0
