Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
31,2476,391.0,156.0,7210.0,992.0,2136.0,0.46,273.0,721.0,0.38,719.0,1415.0,0.51,0.53,318.0,404.0,0.79,294.0,772.0,1066.0,339.0,205.0,73.0,216.0,386.0,2575.0,0
