Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,28,1841,TOR,Toronto Raptors,23.0,NBA,PF,8.0,0.0,28.0,6.4,10.3,0.62,0.0,0.0,,6.4,10.3,0.62,1.3,2.6,0.5,0.0,1.3,1.3,0.0,1.3,0.0,3.9,3.9,14.1
2002,16,1841,MIA,Miami Heat,26.0,NBA,C,21.0,6.0,319.0,4.3,9.9,0.43,0.0,0.0,,4.3,9.9,0.43,2.3,3.8,0.59,2.1,6.3,8.5,0.9,0.6,1.1,2.1,4.5,10.8
2003,16,1841,MIA,Miami Heat,27.0,NBA,PF,23.0,0.0,223.0,3.6,9.5,0.37,0.0,0.2,0.0,3.6,9.4,0.38,1.6,2.4,0.67,1.3,4.4,5.7,0.5,0.8,1.0,2.3,6.0,8.7
2005,27,1841,SAS,San Antonio Spurs,29.0,NBA,PF,23.0,0.0,244.0,4.0,11.8,0.34,0.0,0.4,0.0,4.0,11.4,0.35,3.2,4.1,0.79,2.7,5.6,8.3,1.2,0.4,1.6,2.1,4.3,11.2
2006,27,1841,SAS,San Antonio Spurs,30.0,NBA,PF,25.0,0.0,181.0,7.4,14.1,0.52,0.0,0.6,0.0,7.4,13.5,0.54,1.4,2.4,0.58,2.4,6.2,8.6,1.4,1.0,1.4,1.4,4.2,16.1
2007,24,1841,PHO,Phoenix Suns,31.0,NBA,PF,3.0,0.0,17.0,4.2,12.7,0.33,0.0,2.1,0.0,4.2,10.6,0.4,4.2,4.2,1.0,0.0,6.4,6.4,0.0,0.0,2.1,0.0,8.5,12.7
2008,24,1841,PHO,Phoenix Suns,32.0,NBA,C,19.0,0.0,130.0,6.4,11.9,0.54,0.3,1.1,0.25,6.1,10.8,0.56,3.3,5.3,0.63,2.5,7.5,10.0,1.1,0.8,2.8,2.2,6.4,16.3
2009,19,1841,NOH,New Orleans Hornets,33.0,NBA,C,60.0,5.0,838.0,3.4,7.1,0.48,0.1,0.4,0.2,3.4,6.7,0.5,1.3,1.9,0.68,2.7,5.4,8.0,0.6,0.3,1.4,1.5,5.2,8.2
2010,19,1841,NOH,New Orleans Hornets,34.0,NBA,C,14.0,0.0,75.0,1.9,3.8,0.5,0.0,0.0,,1.9,3.8,0.5,1.0,2.4,0.4,6.7,4.3,11.0,1.0,0.0,1.4,1.0,8.2,4.8
2011,25,1841,POR,Portland Trail Blazers,35.0,NBA,C,29.0,0.0,208.0,3.3,7.6,0.43,0.3,0.3,1.0,2.9,7.3,0.4,0.9,1.4,0.62,2.8,4.2,6.9,0.7,0.5,0.9,1.9,7.6,7.8
