Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1994,3.0,393,NJN,New Jersey Nets,24.0,NBA,C,4.0,56.0,5.4,0.48,0.0,0.89,7.9,7.8,7.8,10.6,0.0,2.5,19.3,12.6,,0.0,0.0,0.1,0.05,,-4.6,0.5,-4.1,0.0
1997,16.0,393,MIA,Miami Heat,27.0,NBA,PF,15.0,451.0,14.0,0.48,0.0,0.52,12.5,20.4,16.5,4.2,1.1,3.6,11.2,15.1,,0.3,1.0,1.3,0.14,,-0.1,1.8,1.7,0.4
1998,16.0,393,MIA,Miami Heat,28.0,NBA,PF,5.0,190.0,11.6,0.49,0.0,0.6,9.8,18.4,14.1,4.0,2.1,1.3,11.4,13.8,,0.1,0.3,0.4,0.09,,-0.8,0.0,-0.7,0.1
1999,16.0,393,MIA,Miami Heat,29.0,NBA,PF,5.0,144.0,17.2,0.52,0.02,0.22,12.5,14.7,13.6,8.3,0.8,1.2,5.7,19.1,,0.3,0.1,0.4,0.14,,1.7,-0.7,1.0,0.1
2001,,393,CHH,None,31.0,NBA,C,10.0,385.0,13.0,0.5,0.0,0.43,11.8,18.2,14.8,4.5,1.7,2.9,13.1,11.0,,0.5,0.6,1.1,0.14,,-0.5,1.0,0.5,0.2
2002,,393,CHH,None,32.0,NBA,C,9.0,331.0,14.1,0.5,0.0,0.49,9.7,19.7,14.6,7.1,1.0,2.7,8.1,13.4,,0.6,0.3,0.9,0.13,,-0.3,-0.2,-0.5,0.1
2003,19.0,393,NOH,New Orleans Hornets,33.0,NBA,PF,6.0,193.0,16.3,0.56,0.0,0.57,12.7,16.5,14.6,5.2,2.0,1.2,8.3,14.5,,0.5,0.1,0.6,0.15,,0.8,-0.2,0.6,0.1
2004,19.0,393,NOH,New Orleans Hornets,34.0,NBA,PF,7.0,256.0,12.5,0.41,0.0,0.16,12.6,17.4,15.0,11.5,0.6,3.5,14.6,16.2,,0.0,0.4,0.4,0.07,,-0.9,0.4,-0.6,0.1
2007,5.0,393,CHI,Charlotte Bobcats,37.0,NBA,PF,10.0,228.0,15.2,0.54,0.0,0.34,8.8,15.2,12.0,9.9,1.9,0.7,9.4,17.3,,0.4,0.3,0.7,0.15,,-0.7,2.8,2.1,0.2
2008,2.0,393,BOS,Boston Celtics,38.0,NBA,PF,25.0,341.0,8.2,0.55,0.02,0.45,6.7,14.9,10.9,5.6,0.8,2.5,15.2,11.2,,0.3,0.5,0.7,0.1,,-3.5,2.4,-1.1,0.1
