Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1835,Stephon Marbury,"February 20, 1977",902.0,872.0,2134.94,6.31,14.77,0.43,1.09,3.35,0.33,5.22,11.4,0.46,3.87,4.99,0.77,0.63,2.19,2.81,7.35,1.14,0.15,2.85,2.29,17.59
