Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,25,345,POR,Portland Trail Blazers,24.0,NBA,SG,82.0,,2815.0,9.5,20.4,0.46,0.1,0.6,0.19,9.4,19.9,0.47,3.2,3.8,0.84,0.9,2.8,3.7,3.7,1.7,0.8,2.9,2.7,22.2,,103.0,107.0
1981,31,345,TOT,Total After Trade,25.0,NBA,SG,75.0,,1452.0,8.8,20.3,0.44,0.0,0.2,0.14,8.8,20.0,0.44,2.9,3.7,0.8,1.1,1.7,2.8,4.8,2.0,1.1,3.0,3.1,20.6,,99.0,108.0
1981,25,345,POR,Portland Trail Blazers,25.0,NBA,SG,29.0,,548.0,8.1,20.9,0.39,0.1,0.3,0.33,8.0,20.7,0.39,2.2,2.9,0.76,1.1,1.7,2.8,4.7,2.9,0.8,3.2,3.6,18.5,,88.0,107.0
1981,27,345,SAS,San Antonio Spurs,25.0,NBA,SG,46.0,,904.0,9.3,19.9,0.47,0.0,0.2,0.0,9.3,19.7,0.47,3.4,4.1,0.81,1.1,1.7,2.7,4.8,1.4,1.3,2.8,2.7,21.9,,106.0,109.0
1982,31,345,TOT,Total After Trade,26.0,NBA,SG,72.0,45.0,2319.0,11.8,24.7,0.48,0.2,0.6,0.26,11.6,24.0,0.48,4.4,5.4,0.81,1.1,2.2,3.3,3.9,1.7,0.6,2.6,3.1,28.1,,106.0,113.0
1982,27,345,SAS,San Antonio Spurs,26.0,NBA,SG,25.0,4.0,595.0,14.3,28.4,0.5,0.2,0.8,0.3,14.1,27.6,0.51,6.1,6.9,0.88,1.0,2.9,3.9,5.3,1.8,0.6,2.7,2.9,34.9,,115.0,110.0
1982,6,345,CLE,Cleveland Cavaliers,26.0,NBA,SG,47.0,41.0,1724.0,10.9,23.4,0.46,0.1,0.6,0.24,10.7,22.8,0.47,3.8,4.8,0.78,1.2,1.9,3.1,3.4,1.7,0.6,2.6,3.2,25.6,,103.0,114.0
1983,31,345,TOT,Total After Trade,27.0,NBA,SG,74.0,52.0,1964.0,8.2,19.3,0.43,0.2,0.4,0.39,8.1,18.9,0.43,3.4,4.1,0.84,1.4,2.0,3.4,2.3,2.2,0.6,2.3,2.9,20.0,,99.0,109.0
1983,6,345,CLE,Cleveland Cavaliers,27.0,NBA,SG,21.0,18.0,563.0,8.6,21.4,0.4,0.0,0.3,0.0,8.6,21.1,0.4,3.8,4.5,0.86,0.8,2.4,3.2,2.4,1.7,0.5,2.2,2.4,21.0,,95.0,109.0
1983,10,345,GSW,Golden State Warriors,27.0,NBA,SG,53.0,34.0,1401.0,8.1,18.5,0.44,0.2,0.5,0.47,7.9,18.0,0.44,3.2,3.9,0.82,1.6,1.9,3.5,2.3,2.3,0.6,2.4,3.2,19.7,,101.0,109.0
1984,31,345,TOT,Total After Trade,28.0,NBA,SG,53.0,8.0,992.0,8.2,18.4,0.44,0.1,0.6,0.21,8.0,17.8,0.45,2.4,3.1,0.78,1.0,1.9,2.9,2.3,1.1,1.0,1.8,2.9,18.9,,100.0,115.0
1984,10,345,GSW,Golden State Warriors,28.0,NBA,SG,13.0,3.0,210.0,6.0,12.8,0.47,0.0,0.2,0.0,6.0,12.6,0.47,2.4,3.8,0.65,1.1,1.8,2.9,1.3,1.3,1.1,1.5,2.2,14.4,,103.0,112.0
1984,27,345,SAS,San Antonio Spurs,28.0,NBA,SG,40.0,5.0,782.0,8.8,19.9,0.44,0.2,0.7,0.23,8.6,19.1,0.45,2.4,2.9,0.82,1.0,1.9,2.9,2.5,1.0,0.9,1.9,3.1,20.0,,100.0,115.0
1985,31,345,TOT,Total After Trade,29.0,NBA,SG,20.0,0.0,326.0,9.0,17.1,0.52,0.0,0.3,0.0,9.0,16.8,0.53,3.3,3.6,0.92,1.3,1.7,3.0,2.5,0.9,0.9,1.3,3.3,21.3,,119.0,113.0
1985,27,345,SAS,San Antonio Spurs,29.0,NBA,SG,9.0,0.0,81.0,7.4,19.4,0.38,0.0,0.0,,7.4,19.4,0.38,4.0,4.0,1.0,0.6,1.1,1.7,3.4,0.6,0.6,2.3,4.6,18.8,,96.0,115.0
1985,3,345,NJN,New Jersey Nets,29.0,NBA,SG,11.0,0.0,245.0,9.5,16.3,0.58,0.0,0.4,0.0,9.5,15.9,0.6,3.1,3.5,0.89,1.6,1.9,3.5,2.1,1.0,1.0,1.0,2.9,22.1,,129.0,112.0
1986,31,345,TOT,Total After Trade,30.0,NBA,SG,44.0,3.0,570.0,7.1,18.6,0.38,0.4,1.4,0.29,6.7,17.2,0.39,2.8,3.2,0.9,1.2,3.2,4.4,3.3,1.4,0.5,1.9,3.6,17.5,,95.0,111.0
1986,5,345,CHI,Chicago Bulls,30.0,NBA,SG,4.0,0.0,18.0,8.0,24.1,0.33,0.0,0.0,,8.0,24.1,0.33,2.7,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,2.7,18.7,,68.0,120.0
1986,6,345,CLE,Cleveland Cavaliers,30.0,NBA,SG,40.0,3.0,552.0,7.1,18.4,0.39,0.4,1.5,0.29,6.7,16.9,0.39,2.8,3.2,0.89,1.2,3.3,4.5,3.4,1.5,0.5,1.8,3.7,17.5,,96.0,111.0
