Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1993,27,SAS,San Antonio Spurs,David Robinson,27,10,421,21.6,0.53,0.01,0.65,8.2,25.4,17.1,15.3,1.2,5.7,10.3,25.6,0.7,0.8,1.5,0.17,3.3,2.8,6.1,0.9
1993,27,SAS,San Antonio Spurs,Sean Elliott,24,10,381,13.4,0.55,0.11,0.32,2.5,11.6,7.2,14.4,1.1,0.5,13.4,19.1,0.4,0.3,0.8,0.1,0.3,0.0,0.3,0.2
1993,27,SAS,San Antonio Spurs,Avery Johnson,27,10,314,13.2,0.54,0.01,0.2,3.0,8.1,5.6,37.1,1.6,0.2,23.2,14.0,0.3,0.3,0.6,0.09,0.5,-0.5,0.0,0.2
1993,27,SAS,San Antonio Spurs,Dale Ellis,32,10,305,10.5,0.52,0.28,0.14,3.5,9.4,6.6,5.6,0.7,0.0,7.7,18.9,0.2,0.2,0.4,0.06,-0.7,-1.4,-2.1,0.0
1993,27,SAS,San Antonio Spurs,J.R. Reid,24,10,220,15.0,0.56,0.03,0.58,8.6,17.0,13.0,10.0,1.9,2.4,14.7,17.8,0.3,0.3,0.6,0.14,-0.3,2.2,1.9,0.2
1993,27,SAS,San Antonio Spurs,Willie Anderson,26,10,219,14.2,0.53,0.13,0.21,2.2,9.6,6.0,19.9,2.1,0.6,11.8,20.5,0.2,0.2,0.5,0.1,0.2,1.8,2.1,0.2
1993,27,SAS,San Antonio Spurs,Antoine Carr,31,8,171,16.4,0.54,0.0,0.14,9.0,16.1,12.7,9.0,0.9,3.5,8.2,22.1,0.2,0.2,0.4,0.12,0.2,1.2,1.4,0.2
1993,27,SAS,San Antonio Spurs,Terry Cummings,31,10,138,12.3,0.46,0.01,0.11,14.6,17.6,16.2,6.2,1.1,0.5,9.8,26.2,-0.1,0.2,0.1,0.04,-3.1,-1.4,-4.5,-0.1
1993,27,SAS,San Antonio Spurs,Vinny Del Negro,26,8,112,15.8,0.5,0.24,0.1,6.4,12.8,9.7,32.5,0.5,0.6,7.0,16.9,0.3,0.1,0.3,0.15,2.3,0.7,3.0,0.1
1993,27,SAS,San Antonio Spurs,Lloyd Daniels,25,8,74,9.3,0.43,0.23,0.2,14.5,8.9,11.6,4.1,2.1,0.0,13.3,22.5,-0.1,0.1,0.0,0.0,-2.7,-2.1,-4.8,-0.1
1993,27,SAS,San Antonio Spurs,Larry Smith,35,6,50,12.6,0.74,0.0,1.33,19.0,17.6,18.3,2.6,4.1,2.6,17.4,5.1,0.1,0.1,0.2,0.21,-3.1,4.1,1.0,0.0
1993,27,SAS,San Antonio Spurs,David Wood,28,5,20,6.3,0.62,0.25,0.0,5.9,11.0,8.6,7.0,0.0,0.0,0.0,8.9,0.0,0.0,0.1,0.14,-4.3,-0.5,-4.8,0.0
