Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2017,30,2569,WAS,Washington Wizards,Tomas Satoransky,1991-10-30,25.0,NBA,SG,57.0,3.0,719.0,61.0,147.0,0.42,9.0,37.0,0.24,52.0,110.0,0.47,0.45,23.0,33.0,0.7,25.0,58.0,83.0,92.0,26.0,6.0,38.0,60.0,154.0,0.0
2018,30,2569,WAS,Washington Wizards,Tomas Satoransky,1991-10-30,26.0,NBA,SG,73.0,30.0,1643.0,201.0,384.0,0.52,47.0,101.0,0.46,154.0,283.0,0.54,0.58,75.0,96.0,0.78,72.0,161.0,233.0,286.0,52.0,15.0,83.0,131.0,524.0,0.0
2019,30,2569,WAS,Washington Wizards,Tomas Satoransky,1991-10-30,27.0,NBA,PG,80.0,54.0,2164.0,257.0,530.0,0.48,64.0,162.0,0.4,193.0,368.0,0.52,0.55,131.0,160.0,0.82,82.0,197.0,279.0,399.0,82.0,13.0,120.0,172.0,709.0,1.0
2020,5,2569,CHI,Chicago Bulls,Tomas Satoransky,1991-10-30,28.0,NBA,SG,65.0,64.0,1878.0,237.0,551.0,0.43,64.0,199.0,0.32,173.0,352.0,0.49,0.49,106.0,121.0,0.88,76.0,178.0,254.0,354.0,80.0,7.0,130.0,135.0,644.0,0.0
2021,5,2569,CHI,Chicago Bulls,Tomas Satoransky,1991-10-30,29.0,NBA,SG,32.0,7.0,721.0,89.0,172.0,0.52,25.0,61.0,0.41,64.0,111.0,0.58,0.59,42.0,46.0,0.91,13.0,68.0,81.0,152.0,21.0,9.0,54.0,43.0,245.0,0.0
