Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2006,21.0,MIL,NBA,PF,82.0,77.0,2348.0,7.2,13.6,0.533,0.0,0.1,0.0,7.2,13.5,0.536,2.7,4.3,0.629,4.2,8.6,12.8,4.3,1.1,1.5,2.8,5.8,17.2,,111.0,106.0
2007,22.0,MIL,NBA,C,66.0,66.0,2258.0,8.0,14.5,0.553,0.0,0.1,0.2,8.0,14.4,0.556,2.6,4.5,0.577,3.9,9.6,13.4,4.6,1.1,0.8,3.5,5.0,18.6,,108.0,110.0
2008,23.0,MIL,NBA,C,78.0,78.0,2720.0,9.0,17.6,0.511,0.0,0.1,0.0,9.0,17.4,0.515,3.7,6.2,0.587,4.7,10.0,14.7,3.8,1.2,2.6,3.3,4.9,21.6,,107.0,109.0
2009,24.0,MIL,NBA,C,36.0,33.0,1124.0,8.4,14.6,0.577,0.0,0.0,,8.4,14.6,0.577,2.6,4.5,0.571,5.4,11.6,17.0,3.3,1.1,1.7,4.0,6.0,19.5,,107.0,105.0
2010,25.0,MIL,NBA,C,69.0,69.0,2229.0,11.1,21.4,0.52,0.0,0.0,0.0,11.1,21.3,0.521,3.5,5.6,0.629,4.9,11.6,16.5,3.0,0.9,4.1,3.1,5.2,25.7,,107.0,98.0
2011,26.0,MIL,NBA,C,65.0,65.0,2297.0,8.5,17.3,0.495,0.0,0.1,0.0,8.5,17.2,0.497,2.2,5.1,0.442,4.6,12.1,16.8,3.0,1.1,3.9,2.9,5.1,19.3,,100.0,97.0
2012,27.0,MIL,NBA,C,12.0,12.0,364.0,8.6,19.1,0.449,0.0,0.1,0.0,8.6,19.0,0.452,2.0,3.2,0.609,3.1,11.0,14.1,4.4,1.7,3.4,3.4,5.1,19.1,,94.0,100.0
2013,28.0,GSW,NBA,C,32.0,32.0,786.0,5.4,11.9,0.451,0.1,0.1,1.0,5.3,11.8,0.448,1.2,2.5,0.5,4.4,11.4,15.8,4.3,1.3,3.6,2.3,5.5,12.0,,103.0,100.0
2014,29.0,GSW,NBA,C,67.0,67.0,1769.0,6.6,10.6,0.627,0.0,0.0,,6.6,10.6,0.627,0.6,1.8,0.344,5.1,13.8,18.9,3.2,1.3,3.4,2.7,5.9,13.9,,115.0,96.0
2015,30.0,GSW,NBA,C,67.0,65.0,1583.0,6.2,11.0,0.563,0.0,0.0,,6.2,11.0,0.563,0.7,1.3,0.524,4.4,12.4,16.8,5.6,1.2,3.5,3.3,5.8,13.0,,110.0,97.0
2016,31.0,GSW,NBA,C,70.0,66.0,1451.0,5.8,9.3,0.627,0.0,0.0,1.0,5.8,9.3,0.626,0.8,1.7,0.48,4.0,12.4,16.4,5.4,1.1,3.8,2.8,7.4,12.5,,120.0,99.0
2017,32.0,TOT,NBA,C,27.0,21.0,583.0,3.4,7.2,0.469,0.0,0.1,0.0,3.4,7.1,0.475,0.3,1.0,0.273,5.0,14.5,19.5,4.4,1.2,2.2,3.8,7.7,7.1,,93.0,104.0
2017,32.0,DAL,NBA,C,26.0,21.0,582.0,3.4,7.2,0.469,0.0,0.1,0.0,3.4,7.2,0.475,0.3,1.0,0.273,5.0,14.5,19.5,4.4,1.2,2.2,3.8,7.5,7.1,,93.0,104.0
2017,32.0,CLE,NBA,C,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,0.0,,,114.0
2018,33.0,LAL,NBA,C,24.0,5.0,216.0,3.8,5.5,0.68,0.0,0.0,,3.8,5.5,0.68,0.4,0.4,1.0,5.8,11.5,17.3,3.3,0.9,2.9,4.2,8.9,8.0,,106.0,104.0
2019,34.0,GSW,NBA,C,11.0,5.0,134.0,6.4,12.8,0.5,0.0,0.0,,6.4,12.8,0.5,1.1,1.1,1.0,4.3,15.3,19.5,3.9,1.1,2.8,2.8,7.8,13.8,,107.0,104.0
