Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2009,3,1774,NJN,New Jersey Nets,20.0,NBA,C,82.0,2501.0,17.9,0.57,0.0,0.26,10.6,21.2,15.8,6.2,0.9,4.9,13.5,20.3,,3.2,2.7,5.8,0.11,,-0.3,-0.3,-0.6,0.9
2010,3,1774,NJN,New Jersey Nets,21.0,NBA,C,82.0,3027.0,20.1,0.57,0.0,0.45,9.9,17.5,13.5,11.8,1.0,3.4,13.1,23.6,,5.5,2.4,7.9,0.12,,1.6,-0.5,1.2,2.5
2011,3,1774,NJN,New Jersey Nets,22.0,NBA,C,82.0,2889.0,19.3,0.55,0.0,0.37,7.8,12.3,10.0,8.8,0.9,3.2,10.4,27.3,,4.4,1.9,6.3,0.1,,1.4,-0.9,0.6,1.9
2012,3,1774,NJN,New Jersey Nets,23.0,NBA,C,5.0,136.0,21.9,0.53,0.0,0.42,6.6,8.8,7.7,10.2,0.4,2.3,6.2,32.7,,0.3,0.0,0.3,0.09,,3.4,-2.8,0.6,0.1
2013,3,1774,BRK,Brooklyn Nets,24.0,NBA,C,74.0,2253.0,24.7,0.57,0.0,0.36,10.8,16.1,13.4,6.4,0.8,5.2,9.4,28.6,,6.4,2.6,9.0,0.19,,3.4,-0.2,3.2,3.0
2014,3,1774,BRK,Brooklyn Nets,25.0,NBA,C,17.0,533.0,25.4,0.63,0.0,0.5,8.8,14.1,11.5,6.1,0.9,4.8,9.1,27.1,,1.9,0.5,2.3,0.21,,4.0,-0.3,3.7,0.8
2015,3,1774,BRK,Brooklyn Nets,26.0,NBA,C,72.0,2100.0,22.7,0.56,0.01,0.28,11.5,17.1,14.3,4.5,1.1,4.8,8.6,26.3,,4.7,2.2,7.0,0.16,,1.8,-0.7,1.2,1.6
2016,3,1774,BRK,Brooklyn Nets,27.0,NBA,C,73.0,2457.0,21.7,0.56,0.01,0.35,9.2,17.2,13.1,10.8,1.2,4.1,11.6,27.3,,4.5,1.7,6.2,0.12,,1.9,-0.5,1.4,2.1
2017,3,1774,BRK,Brooklyn Nets,28.0,NBA,C,75.0,2222.0,20.4,0.58,0.33,0.31,5.8,13.3,9.6,14.8,0.8,4.2,12.1,29.2,,3.1,1.8,4.9,0.1,,2.9,-0.6,2.3,2.4
2018,14,1774,LAL,Los Angeles Lakers,29.0,NBA,C,74.0,1735.0,16.5,0.56,0.41,0.2,4.6,13.4,9.0,11.6,0.8,4.6,10.2,23.5,,1.9,1.9,3.8,0.1,,0.7,0.2,0.9,1.3
2019,17,1774,MIL,Milwaukee Bucks,30.0,NBA,C,81.0,2322.0,14.6,0.6,0.65,0.17,1.5,15.0,8.7,5.7,1.0,6.5,8.9,16.7,,2.3,4.3,6.7,0.14,,0.4,1.8,2.2,2.4
2020,17,1774,MIL,Milwaukee Bucks,31.0,NBA,C,68.0,1817.0,15.0,0.55,0.48,0.23,3.4,13.0,8.5,7.4,1.2,7.9,8.7,18.3,,1.4,4.1,5.5,0.14,,-0.4,2.5,2.0,1.9
2021,17,1774,MIL,Milwaukee Bucks,32.0,NBA,C,16.0,438.0,13.3,0.56,0.6,0.15,5.7,14.2,10.1,3.4,1.0,5.1,7.2,14.6,,0.5,0.5,1.1,0.12,,0.2,-0.6,-0.4,0.2
