Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1991,23.0,TOT,NBA,SG,36.0,425.0,7.6,0.429,0.007,0.18,7.5,5.7,6.6,11.4,1.8,0.1,14.3,18.2,,-0.4,0.2,-0.1,-0.016,,-3.8,-0.9,-4.8,-0.3
1991,23.0,GSW,NBA,SG,24.0,170.0,6.6,0.427,0.0,0.254,9.7,5.2,7.5,8.5,2.5,0.3,19.6,19.2,,-0.3,0.1,-0.2,-0.051,,-4.7,-1.3,-6.0,-0.2
1991,23.0,WSB,NBA,SG,12.0,255.0,8.3,0.431,0.011,0.132,6.0,6.0,6.0,13.4,1.4,0.0,10.3,17.5,,-0.1,0.1,0.0,0.007,,-3.3,-0.7,-4.0,-0.1
1992,24.0,BOS,NBA,SG,1.0,6.0,-9.3,0.2,0.0,0.0,38.5,0.0,18.3,22.9,0.0,0.0,16.7,43.0,,-0.1,0.0,-0.1,-0.434,,-16.8,-9.1,-25.9,0.0
1993,25.0,WSB,NBA,SG,4.0,33.0,12.0,0.412,0.063,0.313,3.3,7.0,5.1,13.9,1.5,1.8,5.2,24.7,,0.0,0.0,0.0,-0.024,,-1.5,-1.6,-3.1,0.0
1994,26.0,HOU,NBA,SG,6.0,55.0,13.0,0.531,0.4,0.4,8.6,11.5,10.1,17.4,6.4,0.0,29.8,27.0,,-0.1,0.1,0.0,-0.002,,-5.0,2.2,-2.9,0.0
1998,30.0,VAN,NBA,SF,6.0,41.0,15.8,0.428,0.316,0.105,5.6,28.0,16.8,4.0,5.1,0.0,9.1,23.7,,0.0,0.1,0.0,0.033,,-0.8,-1.6,-2.4,0.0
2001,33.0,TOT,NBA,"PG,SG",34.0,632.0,11.8,0.511,0.63,0.13,4.0,11.4,7.7,9.1,2.3,0.2,11.4,15.5,,0.6,0.5,1.1,0.083,,0.3,0.5,0.9,0.5
2001,33.0,CLE,NBA,SG,1.0,1.0,-54.4,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,45.2,,0.0,0.0,0.0,-1.521,,-27.2,-11.1,-38.2,0.0
2001,33.0,ATL,NBA,PG,33.0,631.0,11.9,0.511,0.63,0.13,4.0,11.4,7.7,9.2,2.3,0.2,11.0,15.5,,0.6,0.5,1.1,0.085,,0.4,0.6,1.0,0.5
2002,34.0,NYK,NBA,SG,2.0,10.0,3.8,0.375,0.5,0.0,0.0,23.2,11.6,0.0,0.0,0.0,0.0,18.6,,0.0,0.0,0.0,-0.038,,-6.2,-1.9,-8.1,0.0
