Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2006,23,3157,PHI,Philadelphia 76Ers,Lou Williams,"October 27, 1986",19.0,NBA,PG,30.0,145.0,9.0,0.48,0.17,0.25,2.4,12.9,7.7,11.6,1.8,0.0,18.4,22.2,-0.2,0.1,-0.1,-0.04,-4.9,-1.4,-6.3,-0.2
2007,23,3157,PHI,Philadelphia 76Ers,Lou Williams,"October 27, 1986",20.0,NBA,PG,61.0,688.0,14.6,0.52,0.18,0.44,3.0,9.2,6.1,26.5,1.7,0.1,15.5,20.0,0.6,0.5,1.1,0.08,0.3,-0.7,-0.4,0.3
2008,23,3157,PHI,Philadelphia 76Ers,Lou Williams,"October 27, 1986",21.0,NBA,PG,80.0,1862.0,16.7,0.52,0.2,0.39,2.6,8.1,5.3,22.6,2.3,0.6,12.4,24.3,2.5,1.8,4.4,0.11,1.3,0.1,1.4,1.6
2009,23,3157,PHI,Philadelphia 76Ers,Lou Williams,"October 27, 1986",22.0,NBA,SG,81.0,1919.0,16.3,0.51,0.26,0.46,2.2,8.1,5.2,21.6,2.4,0.6,13.0,27.7,1.6,1.7,3.4,0.08,1.0,-0.5,0.6,1.3
2010,23,3157,PHI,Philadelphia 76Ers,Lou Williams,"October 27, 1986",23.0,NBA,PG,64.0,1912.0,18.2,0.58,0.3,0.34,1.5,10.1,5.8,22.9,2.2,0.6,12.0,21.1,4.1,1.1,5.2,0.13,1.9,-0.4,1.6,1.7
2011,23,3157,PHI,Philadelphia 76Ers,Lou Williams,"October 27, 1986",24.0,NBA,SG,75.0,1747.0,18.9,0.54,0.32,0.45,2.1,7.7,4.9,24.1,1.4,0.7,9.7,27.8,3.5,1.6,5.1,0.14,3.0,-0.7,2.3,1.9
2012,23,3157,PHI,Philadelphia 76Ers,Lou Williams,"October 27, 1986",25.0,NBA,PG,64.0,1682.0,20.2,0.52,0.29,0.37,2.0,8.3,5.1,22.4,1.7,0.8,7.2,27.4,3.9,2.2,6.1,0.17,3.7,0.2,4.0,2.5
2013,1,3157,ATL,Atlanta Hawks,Lou Williams,"October 27, 1986",26.0,NBA,SG,39.0,1119.0,15.9,0.56,0.44,0.27,0.8,7.3,4.1,20.4,2.0,0.7,13.0,23.6,1.4,1.0,2.4,0.1,1.3,-0.3,1.0,0.9
2014,1,3157,ATL,Atlanta Hawks,Lou Williams,"October 27, 1986",27.0,NBA,PG,60.0,1445.0,14.2,0.55,0.47,0.36,0.8,9.1,5.0,22.9,1.6,0.2,13.9,20.9,1.6,1.0,2.6,0.09,0.2,-1.0,-0.8,0.5
2015,28,3157,TOR,Toronto Raptors,Lou Williams,"October 27, 1986",28.0,NBA,SG,80.0,2016.0,19.9,0.56,0.48,0.43,1.4,7.3,4.3,13.6,2.3,0.4,8.4,27.0,5.4,1.1,6.6,0.16,3.5,-0.9,2.6,2.3
2016,14,3157,LAL,Los Angeles Lakers,Lou Williams,"October 27, 1986",29.0,NBA,SG,67.0,1907.0,17.7,0.58,0.46,0.61,1.7,8.1,4.8,15.1,1.6,0.8,10.8,22.8,4.5,0.3,4.7,0.12,2.4,-1.1,1.3,1.6
2017,31,3157,TOT,Total After Trade,Lou Williams,"October 27, 1986",30.0,NBA,SG,81.0,1994.0,21.4,0.59,0.45,0.46,1.4,9.9,5.5,19.9,1.9,0.8,11.8,29.1,5.1,1.0,6.1,0.15,4.6,-0.7,3.9,3.0
2017,14,3157,LAL,Los Angeles Lakers,Lou Williams,"October 27, 1986",30.0,NBA,SG,58.0,1403.0,23.9,0.61,0.43,0.47,1.1,9.5,5.1,22.3,2.3,0.6,11.9,30.6,4.3,0.6,4.9,0.17,6.2,-0.4,5.8,2.8
2017,11,3157,HOU,Houston Rockets,Lou Williams,"October 27, 1986",30.0,NBA,SG,23.0,591.0,15.4,0.55,0.49,0.43,2.2,10.7,6.5,14.3,1.2,1.2,11.3,25.3,0.8,0.4,1.2,0.1,1.0,-1.5,-0.5,0.2
2018,13,3157,LAC,Los Angeles Clippers,Lou Williams,"October 27, 1986",31.0,NBA,SG,79.0,2589.0,20.2,0.57,0.39,0.37,1.7,6.6,4.2,26.3,1.6,0.6,13.1,29.8,5.5,1.2,6.7,0.12,4.2,-1.8,2.3,2.8
2019,13,3157,LAC,Los Angeles Clippers,Lou Williams,"October 27, 1986",32.0,NBA,SG,75.0,1993.0,21.2,0.55,0.26,0.43,2.2,9.4,5.9,33.0,1.3,0.4,11.8,32.4,3.9,1.2,5.1,0.12,4.3,-2.1,2.2,2.1
2020,13,3157,LAC,Los Angeles Clippers,Lou Williams,"October 27, 1986",33.0,NBA,PG,65.0,1864.0,17.3,0.55,0.34,0.36,1.8,9.2,5.6,30.1,1.1,0.6,14.4,28.4,2.3,1.8,4.1,0.1,2.2,-1.4,0.8,1.3
2021,13,3157,LAC,Los Angeles Clippers,Lou Williams,"October 27, 1986",34.0,NBA,PG,23.0,470.0,14.8,0.52,0.3,0.3,2.2,9.7,6.0,23.1,1.9,0.4,11.9,24.6,0.4,0.4,0.8,0.08,-1.0,-1.6,-2.6,-0.1
