Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2005,21,2795,SEA,Seattle Supersonics,Robert Swift,"December 3, 1985",19.0,NBA,C,16,0,72,3.8,8.3,0.46,0.0,0.0,,3.8,8.3,0.46,3.8,6.8,0.56,0.8,3.0,3.8,1.5,0.8,5.3,3.0,12.1,11.4,89,109
2006,21,2795,SEA,Seattle Supersonics,Robert Swift,"December 3, 1985",20.0,NBA,C,47,20,987,6.6,12.8,0.52,0.0,0.0,,6.6,12.8,0.52,2.8,4.8,0.58,5.0,9.0,14.0,0.4,0.8,3.0,2.6,7.5,16.0,106,112
2008,21,2795,SEA,Seattle Supersonics,Robert Swift,"December 3, 1985",22.0,NBA,C,8,4,98,3.1,8.6,0.35,0.0,0.0,,3.1,8.6,0.35,1.0,1.0,1.0,3.1,6.1,9.2,0.5,2.5,3.1,5.1,8.1,7.1,62,105
2009,21,2795,OKC,Oklahoma City Thunder,Robert Swift,"December 3, 1985",23.0,NBA,C,26,10,343,5.5,10.6,0.52,0.0,0.0,,5.5,10.6,0.52,1.8,2.4,0.75,3.1,10.2,13.3,1.3,0.7,2.5,1.2,7.5,12.9,115,107
