Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1994,9,73,DET,Detroit Pistons,33,Greg Anderson,PF,6-10,230,"June 22, 1964",US,5,Houston
1994,9,526,DET,Detroit Pistons,34,Pete Chilcutt,PF,6-10,230,"September 14, 1968",US,2,UNC
1994,9,562,DET,Detroit Pistons,51,Ben Coleman,PF,6-9,235,"November 14, 1961",US,4,"Minnesota, Maryland"
1994,9,797,DET,Detroit Pistons,4,Joe Dumars,SG,6-3,190,"May 24, 1963",US,8,McNeese State University
1994,9,847,DET,Detroit Pistons,32,Sean Elliott,SF,6-8,205,"February 2, 1968",US,4,Arizona
1994,9,1335,DET,Detroit Pistons,20,Allan Houston,SG,6-6,200,"April 20, 1971",US,R,Tennessee
1994,9,1367,DET,Detroit Pistons,1,Lindsey Hunter,PG,6-2,170,"December 3, 1970",US,R,"Alcorn State, Jackson State University"
1994,9,1530,DET,Detroit Pistons,23,Charles Jones,C,6-9,215,"April 3, 1957",US,10,Albany State University
1994,9,1679,DET,Detroit Pistons,40,Bill Laimbeer,C,6-11,245,"May 19, 1957",US,13,Notre Dame
1994,9,1750,DET,Detroit Pistons,30,Marcus Liberty,SF,6-8,205,"October 27, 1968",US,3,Illinois
1994,9,1806,DET,Detroit Pistons,2,Mark Macon,SG,6-5,185,"April 14, 1969",US,2,Temple
1994,9,2002,DET,Detroit Pistons,6,Terry Mills,PF,6-10,230,"December 21, 1967",US,3,Michigan
1994,9,2044,DET,Detroit Pistons,23,Tracy Moore,SG,6-4,200,"December 28, 1965",US,2,Tulsa
1994,9,2088,DET,Detroit Pistons,41,Tod Murphy,PF,6-9,220,"December 24, 1963",US,4,"University of California, Irvine"
1994,9,2182,DET,Detroit Pistons,45,Dan O'Sullivan,C,6-10,250,"March 3, 1968",US,2,Fordham
1994,9,2331,DET,Detroit Pistons,0,Olden Polynice,C,6-11,220,"November 21, 1964",HT,6,Virginia
1994,9,2850,DET,Detroit Pistons,11,Isiah Thomas,PG,6-1,180,"April 30, 1961",US,12,Indiana
1994,9,3224,DET,Detroit Pistons,12,David Wood,PF,6-9,227,"November 30, 1964",US,3,Nevada
