Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2005,23,1651,PHI,Philadelphia 76Ers,23.0,NBA,SF,5.0,147.0,3.1,0.43,0.86,0.07,2.4,9.2,5.6,8.3,1.5,0.6,21.7,12.1,-0.2,0.1,-0.1,-0.05,-5.0,-1.3,-6.3,-0.2
2008,29,1651,UTA,Utah Jazz,26.0,NBA,SG,12.0,259.0,11.4,0.56,0.52,0.34,2.2,9.7,5.8,4.2,0.8,2.6,8.7,16.1,0.4,0.1,0.5,0.09,0.2,-0.1,0.1,0.1
2009,29,1651,UTA,Utah Jazz,27.0,NBA,SF,5.0,136.0,12.8,0.54,0.56,0.15,1.6,7.9,4.7,16.0,1.1,0.6,3.9,16.6,0.2,0.0,0.2,0.07,2.9,-0.4,2.5,0.2
2010,29,1651,UTA,Utah Jazz,28.0,NBA,SG,10.0,210.0,12.1,0.64,0.38,0.15,0.0,6.2,3.1,9.7,1.2,0.0,9.7,15.3,0.4,-0.1,0.3,0.07,0.3,-0.7,-0.3,0.1
2011,5,1651,CHI,Charlotte Bobcats,29.0,NBA,SG,16.0,276.0,8.9,0.52,0.53,0.07,0.4,7.9,4.1,10.9,1.6,0.8,13.7,19.6,0.1,0.3,0.4,0.07,-1.9,0.5,-1.5,0.0
2012,5,1651,CHI,Charlotte Bobcats,30.0,NBA,SG,6.0,94.0,9.1,0.5,0.59,0.09,1.2,10.2,5.8,15.6,1.7,2.4,17.9,13.8,0.0,0.2,0.1,0.07,-1.8,1.7,-0.2,0.0
2013,1,1651,ATL,Atlanta Hawks,31.0,NBA,SF,6.0,177.0,10.1,0.56,0.69,0.24,0.0,12.7,6.2,3.9,0.6,1.9,10.0,16.2,0.1,0.1,0.2,0.06,-0.1,-0.5,-0.6,0.1
2014,1,1651,ATL,Atlanta Hawks,32.0,NBA,SG,7.0,250.0,12.1,0.66,0.82,0.18,0.9,17.0,8.4,3.9,0.8,0.7,13.4,15.3,0.3,0.4,0.6,0.12,1.5,-0.1,1.4,0.2
2015,1,1651,ATL,Atlanta Hawks,33.0,NBA,SG,14.0,526.0,11.3,0.56,0.83,0.12,0.2,14.1,7.1,9.5,2.0,2.3,13.0,13.9,0.2,0.7,0.8,0.08,-0.2,0.9,0.8,0.4
2016,1,1651,ATL,Atlanta Hawks,34.0,NBA,SG,10.0,316.0,12.3,0.65,0.72,0.12,1.1,14.6,8.2,4.9,1.6,1.1,9.2,12.3,0.5,0.4,0.8,0.12,-0.6,1.4,0.9,0.2
2017,6,1651,CLE,Cleveland Cavaliers,35.0,NBA,SG,18.0,326.0,10.2,0.62,0.86,0.12,0.8,9.5,5.4,5.3,1.1,1.3,7.7,12.5,0.4,0.2,0.6,0.09,0.6,-1.0,-0.4,0.1
2018,6,1651,CLE,Cleveland Cavaliers,36.0,NBA,SG,22.0,505.0,11.4,0.6,0.77,0.16,1.4,11.1,6.1,5.8,0.9,1.6,8.5,15.1,0.7,0.3,1.0,0.09,1.1,-0.9,0.2,0.3
2019,29,1651,UTA,Utah Jazz,37.0,NBA,SG,4.0,30.0,4.4,0.54,0.75,0.38,3.4,14.5,8.8,0.0,0.0,0.0,9.7,14.6,0.0,0.0,0.0,0.02,-5.1,-1.0,-6.1,0.0
2020,17,1651,MIL,Milwaukee Bucks,38.0,NBA,SF,10.0,119.0,12.2,0.62,0.79,0.15,0.9,6.4,3.6,1.3,1.2,0.9,9.1,19.9,0.1,0.1,0.2,0.08,0.5,-0.5,0.0,0.1
