Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,5,CHI,Charlotte Bobcats,Derrick Rose,21,5,5,42.4,11.4,25.0,0.46,0.4,1.2,0.33,11.0,23.8,0.46,0.46,3.6,4.4,0.82,0.8,2.6,3.4,7.2,0.8,0.0,2.6,1.6,26.8
2010,5,CHI,Charlotte Bobcats,Luol Deng,24,5,5,40.6,7.4,16.0,0.46,0.2,2.4,0.08,7.2,13.6,0.53,0.47,3.8,5.2,0.73,1.6,3.4,5.0,1.4,1.2,0.8,0.6,3.0,18.8
2010,5,CHI,Charlotte Bobcats,Kirk Hinrich,29,5,5,39.2,4.4,10.4,0.42,1.6,3.2,0.5,2.8,7.2,0.39,0.5,2.0,2.8,0.71,0.2,4.2,4.4,4.0,1.4,0.0,0.4,2.8,12.4
2010,5,CHI,Charlotte Bobcats,Joakim Noah,24,5,5,37.6,5.6,10.6,0.53,0.0,0.0,,5.6,10.6,0.53,0.53,3.6,3.8,0.95,4.0,9.0,13.0,2.6,1.8,1.4,3.0,4.0,14.8
2010,5,CHI,Charlotte Bobcats,Taj Gibson,24,5,5,29.0,3.2,7.6,0.42,0.0,0.0,,3.2,7.6,0.42,0.42,1.2,2.2,0.55,1.8,5.2,7.0,0.6,0.2,0.6,0.4,3.4,7.6
2010,5,CHI,Charlotte Bobcats,Ronald Murray,30,5,0,19.4,3.0,7.4,0.4,0.8,2.4,0.33,2.2,5.0,0.44,0.46,1.6,1.6,1.0,0.8,1.8,2.6,2.0,0.4,0.0,0.2,0.6,8.4
2010,5,CHI,Charlotte Bobcats,Brad Miller,33,5,0,18.6,2.0,5.4,0.37,0.0,0.8,0.0,2.0,4.6,0.44,0.37,1.4,1.4,1.0,0.6,3.0,3.6,0.8,0.0,0.2,1.4,3.2,5.4
2010,5,CHI,Charlotte Bobcats,Hakim Warrick,27,3,0,10.3,0.7,3.7,0.18,0.0,0.3,0.0,0.7,3.3,0.2,0.18,1.7,2.0,0.83,1.0,0.7,1.7,0.0,0.0,0.0,0.7,1.0,3.0
2010,5,CHI,Charlotte Bobcats,James Johnson,22,4,0,5.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.3,0.0,0.3,0.3,0.0,0.0,0.5,2.8,0.0
2010,5,CHI,Charlotte Bobcats,Jannero Pargo,30,2,0,4.0,0.5,2.5,0.2,0.5,1.0,0.5,0.0,1.5,0.0,0.3,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.5
2010,5,CHI,Charlotte Bobcats,Chris Richard,25,2,0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
2010,5,CHI,Charlotte Bobcats,Devin Brown,31,1,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
