Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,26.0,DEN,NBA,PF,8.0,0.0,49.0,1.5,6.6,0.222,0.0,0.0,,1.5,6.6,0.222,3.7,4.4,0.833,3.7,5.9,9.6,1.5,0.0,0.0,0.7,4.4,6.6
1995,27.0,DEN,NBA,PF,3.0,0.0,44.0,7.4,11.5,0.643,0.0,0.0,,7.4,11.5,0.643,1.6,4.9,0.333,2.5,3.3,5.7,0.8,0.0,1.6,3.3,9.8,16.4
1998,30.0,MIN,NBA,PF,5.0,1.0,113.0,3.8,8.9,0.429,0.0,0.0,,3.8,8.9,0.429,3.8,5.1,0.75,3.2,3.8,7.0,0.6,0.0,0.3,1.3,5.7,11.5
1999,31.0,MIN,NBA,PF,4.0,0.0,18.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,8.0,8.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,8.0,8.0
