Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,20,NYK,New York Knicks,Patrick Ewing,29.0,82,82.0,3150,796,1525,0.52,1,6,0.17,795,1519,0.52,0.52,377,511,0.74,228,693,921,156,88,245,209,277,1970
1992,20,NYK,New York Knicks,Mark Jackson,26.0,81,81.0,2461,367,747,0.49,11,43,0.26,356,704,0.51,0.5,171,222,0.77,95,210,305,694,112,13,211,153,916
1992,20,NYK,New York Knicks,Xavier McDaniel,28.0,82,82.0,2344,488,1021,0.48,12,39,0.31,476,982,0.48,0.48,137,192,0.71,176,284,460,149,57,24,147,241,1125
1992,20,NYK,New York Knicks,Gerald Wilkins,28.0,82,82.0,2344,431,964,0.45,38,108,0.35,393,856,0.46,0.47,116,159,0.73,74,132,206,219,76,17,113,195,1016
1992,20,NYK,New York Knicks,Charles Oakley,28.0,82,82.0,2309,210,402,0.52,0,3,0.0,210,399,0.53,0.52,86,117,0.74,256,444,700,133,67,15,123,258,506
1992,20,NYK,New York Knicks,Anthony Mason,25.0,82,0.0,2198,203,399,0.51,0,0,,203,399,0.51,0.51,167,260,0.64,216,357,573,106,46,20,101,229,573
1992,20,NYK,New York Knicks,John Starks,26.0,82,0.0,2118,405,902,0.45,94,270,0.35,311,632,0.49,0.5,235,302,0.78,45,146,191,276,103,18,150,231,1139
1992,20,NYK,New York Knicks,Greg Anthony,24.0,82,1.0,1510,161,435,0.37,8,55,0.14,153,380,0.4,0.38,117,158,0.74,33,103,136,314,59,9,98,170,447
1992,20,NYK,New York Knicks,Kiki Vandeweghe,33.0,67,0.0,956,188,383,0.49,26,66,0.39,162,317,0.51,0.52,65,81,0.8,31,57,88,57,15,8,27,87,467
1992,20,NYK,New York Knicks,Brian Quinnett,25.0,24,0.0,190,28,73,0.38,10,26,0.38,18,47,0.38,0.45,8,14,0.57,9,15,24,7,7,6,8,21,74
1992,20,NYK,New York Knicks,Tim McCormick,29.0,22,0.0,108,14,33,0.42,0,0,,14,33,0.42,0.42,14,21,0.67,14,20,34,9,2,0,8,18,42
1992,20,NYK,New York Knicks,James Donaldson,34.0,14,0.0,81,5,18,0.28,0,0,,5,18,0.28,0.28,2,2,1.0,2,17,19,2,0,5,7,17,12
1992,20,NYK,New York Knicks,Kennard Winchester,25.0,15,0.0,64,12,27,0.44,1,2,0.5,11,25,0.44,0.46,8,10,0.8,6,9,15,8,2,2,2,4,33
1992,20,NYK,New York Knicks,Patrick Eddie,24.0,4,0.0,13,2,9,0.22,0,0,,2,9,0.22,0.22,0,0,,0,1,1,0,0,0,0,3,4
1992,20,NYK,New York Knicks,Carlton McKinney,27.0,2,0.0,9,2,9,0.22,0,0,,2,9,0.22,0.22,0,0,,0,1,1,0,0,0,0,1,4
1992,20,NYK,New York Knicks,Team Totals,,82,,19855,3312,6947,0.48,201,618,0.32,3111,6329,0.49,0.49,1503,2049,0.73,1185,2489,3674,2130,634,382,1242,1905,8328
