Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,22,ORL,Orlando Magic,Terry Catledge,28.0,78,67.0,2430,457,922,0.5,0,4,0.0,457,918,0.5,0.5,240,346,0.69,257,292,549,109,58,16,138,196,1154
1992,22,ORL,Orlando Magic,Scott Skiles,27.0,75,63.0,2377,359,868,0.41,91,250,0.36,268,618,0.43,0.47,248,277,0.9,36,166,202,544,74,5,233,188,1057
1992,22,ORL,Orlando Magic,Nick Anderson,24.0,60,59.0,2203,482,1042,0.46,30,85,0.35,452,957,0.47,0.48,202,303,0.67,98,286,384,163,97,33,126,132,1196
1992,22,ORL,Orlando Magic,Anthony Bowie,28.0,52,26.0,1721,312,633,0.49,17,44,0.39,295,589,0.5,0.51,117,136,0.86,70,175,245,163,55,38,107,101,758
1992,22,ORL,Orlando Magic,Jeff Turner,29.0,75,42.0,1591,225,499,0.45,1,8,0.12,224,491,0.46,0.45,79,114,0.69,62,184,246,92,24,16,106,229,530
1992,22,ORL,Orlando Magic,Greg Kite,30.0,72,44.0,1479,94,215,0.44,0,1,0.0,94,214,0.44,0.44,40,68,0.59,156,246,402,44,30,57,61,212,228
1992,22,ORL,Orlando Magic,Jerry Reynolds,29.0,46,16.0,1159,197,518,0.38,3,24,0.12,194,494,0.39,0.38,158,189,0.84,47,102,149,151,63,17,96,69,555
1992,22,ORL,Orlando Magic,Stanley Roberts,21.0,55,34.0,1118,236,446,0.53,0,1,0.0,236,445,0.53,0.53,101,196,0.52,113,223,336,39,22,83,78,221,573
1992,22,ORL,Orlando Magic,Mark Acres,29.0,68,6.0,926,78,151,0.52,1,3,0.33,77,148,0.52,0.52,51,67,0.76,97,155,252,22,25,15,33,140,208
1992,22,ORL,Orlando Magic,Bison Dele,22.0,48,2.0,905,171,324,0.53,0,0,,171,324,0.53,0.53,95,142,0.67,115,157,272,33,41,53,86,139,437
1992,22,ORL,Orlando Magic,Sam Vincent,28.0,39,18.0,885,150,349,0.43,1,13,0.08,149,336,0.44,0.43,110,130,0.85,19,82,101,148,35,4,72,55,411
1992,22,ORL,Orlando Magic,Otis Smith,28.0,55,5.0,877,116,318,0.36,8,21,0.38,108,297,0.36,0.38,70,91,0.77,40,76,116,57,36,13,62,85,310
1992,22,ORL,Orlando Magic,Chris Corchiani,23.0,51,1.0,741,77,193,0.4,10,37,0.27,67,156,0.43,0.42,91,104,0.88,18,60,78,141,45,2,74,94,255
1992,22,ORL,Orlando Magic,Dennis Scott,23.0,18,15.0,608,133,331,0.4,29,89,0.33,104,242,0.43,0.45,64,71,0.9,14,52,66,35,20,9,31,49,359
1992,22,ORL,Orlando Magic,Sean Higgins,23.0,32,12.0,580,123,262,0.47,6,24,0.25,117,238,0.49,0.48,24,29,0.83,27,67,94,37,14,6,37,52,276
1992,22,ORL,Orlando Magic,Morlon Wiley,25.0,9,0.0,90,9,28,0.32,0,4,0.0,9,24,0.38,0.32,3,5,0.6,2,5,7,13,4,0,8,13,21
1992,22,ORL,Orlando Magic,Stephen Thompson,23.0,1,0.0,15,1,3,0.33,0,0,,1,3,0.33,0.33,0,0,,0,1,1,1,0,0,2,2,2
1992,22,ORL,Orlando Magic,Team Totals,,82,,19705,3220,7102,0.45,197,608,0.32,3023,6494,0.47,0.47,1693,2268,0.75,1171,2329,3500,1792,643,367,1389,1977,8330
