Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,29,UTA,Utah Jazz,Karl Malone,28.0,81,81.0,3054,798,1516,0.53,3,17,0.18,795,1499,0.53,0.53,673,865,0.78,225,684,909,241,108,51,248,226,2272
1992,29,UTA,Utah Jazz,John Stockton,29.0,82,82.0,3002,453,939,0.48,83,204,0.41,370,735,0.5,0.53,308,366,0.84,68,202,270,1126,244,22,286,234,1297
1992,29,UTA,Utah Jazz,Jeff Malone,30.0,81,81.0,2922,691,1353,0.51,1,12,0.08,690,1341,0.52,0.51,256,285,0.9,49,184,233,180,56,5,140,126,1639
1992,29,UTA,Utah Jazz,Blue Edwards,26.0,81,81.0,2283,433,830,0.52,39,103,0.38,394,727,0.54,0.55,113,146,0.77,86,212,298,137,81,46,122,236,1018
1992,29,UTA,Utah Jazz,Mark Eaton,35.0,81,81.0,2023,107,240,0.45,0,0,,107,240,0.45,0.45,52,87,0.6,150,341,491,40,36,205,60,239,266
1992,29,UTA,Utah Jazz,Tyrone Corbin,29.0,69,1.0,1863,246,488,0.5,0,3,0.0,246,485,0.51,0.5,130,148,0.88,139,264,403,107,70,14,71,162,622
1992,29,UTA,Utah Jazz,Mike Brown,28.0,82,1.0,1783,221,488,0.45,0,1,0.0,221,487,0.45,0.45,190,285,0.67,187,289,476,81,42,34,105,196,632
1992,29,UTA,Utah Jazz,David Benoit,23.0,77,2.0,1161,175,375,0.47,3,14,0.21,172,361,0.48,0.47,81,100,0.81,105,191,296,34,19,44,71,124,434
1992,29,UTA,Utah Jazz,Delaney Rudd,29.0,65,0.0,538,75,188,0.4,11,47,0.23,64,141,0.45,0.43,32,42,0.76,15,39,54,109,15,1,49,64,193
1992,29,UTA,Utah Jazz,Eric Murdock,23.0,50,0.0,478,76,183,0.42,5,26,0.19,71,157,0.45,0.43,46,61,0.75,21,33,54,92,30,7,50,52,203
1992,29,UTA,Utah Jazz,Corey Crowder,22.0,51,0.0,328,43,112,0.38,13,30,0.43,30,82,0.37,0.44,15,18,0.83,16,25,41,17,7,2,13,35,114
1992,29,UTA,Utah Jazz,Thurl Bailey,30.0,13,0.0,327,39,101,0.39,0,1,0.0,39,100,0.39,0.39,44,55,0.8,23,55,78,19,5,15,21,31,122
1992,29,UTA,Utah Jazz,Isaac Austin,22.0,31,0.0,112,21,46,0.46,0,0,,21,46,0.46,0.46,19,30,0.63,11,24,35,5,2,2,8,20,61
1992,29,UTA,Utah Jazz,Bob Thornton,29.0,2,0.0,6,1,7,0.14,0,0,,1,7,0.14,0.14,2,2,1.0,2,0,2,0,0,0,0,1,4
1992,29,UTA,Utah Jazz,Team Totals,,82,,19880,3379,6866,0.49,158,458,0.34,3221,6408,0.5,0.5,1961,2490,0.79,1097,2543,3640,2188,715,448,1264,1746,8877
