Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,6,CLE,Cleveland Cavaliers,Larry Nance,32.0,81,81.0,2880,556,1032,0.54,0,6,0.0,556,1026,0.54,0.54,263,320,0.82,213,457,670,232,80,243,87,200,1375
1992,6,CLE,Cleveland Cavaliers,Brad Daugherty,26.0,73,73.0,2643,576,1010,0.57,0,2,0.0,576,1008,0.57,0.57,414,533,0.78,191,569,760,262,65,78,185,190,1566
1992,6,CLE,Cleveland Cavaliers,Hot Rod Williams,29.0,80,12.0,2432,341,678,0.5,0,4,0.0,341,674,0.51,0.5,270,359,0.75,228,379,607,196,60,182,83,191,952
1992,6,CLE,Cleveland Cavaliers,Mark Price,27.0,72,72.0,2138,438,897,0.49,101,261,0.39,337,636,0.53,0.55,270,285,0.95,38,135,173,535,94,12,159,113,1247
1992,6,CLE,Cleveland Cavaliers,Craig Ehlo,30.0,63,62.0,2016,310,684,0.45,69,167,0.41,241,517,0.47,0.5,87,123,0.71,94,213,307,238,78,22,104,150,776
1992,6,CLE,Cleveland Cavaliers,John Battle,29.0,76,2.0,1637,316,659,0.48,2,17,0.12,314,642,0.49,0.48,145,171,0.85,19,93,112,159,36,5,91,116,779
1992,6,CLE,Cleveland Cavaliers,Terrell Brandon,21.0,82,9.0,1605,252,601,0.42,1,23,0.04,251,578,0.43,0.42,100,124,0.81,49,113,162,316,81,22,136,107,605
1992,6,CLE,Cleveland Cavaliers,Danny Ferry,25.0,68,1.0,937,134,328,0.41,17,48,0.35,117,280,0.42,0.43,61,73,0.84,53,160,213,75,22,15,46,135,346
1992,6,CLE,Cleveland Cavaliers,Henry James,26.0,65,5.0,866,164,403,0.41,29,90,0.32,135,313,0.43,0.44,61,76,0.8,35,77,112,25,16,11,43,94,418
1992,6,CLE,Cleveland Cavaliers,Steve Kerr,26.0,48,20.0,847,121,237,0.51,32,74,0.43,89,163,0.55,0.58,45,54,0.83,14,64,78,110,27,10,31,29,319
1992,6,CLE,Cleveland Cavaliers,Winston Bennett,26.0,52,45.0,831,79,209,0.38,0,1,0.0,79,208,0.38,0.38,35,50,0.7,62,99,161,38,19,9,33,121,193
1992,6,CLE,Cleveland Cavaliers,Mike Sanders,31.0,21,20.0,552,81,139,0.58,1,3,0.33,80,136,0.59,0.59,31,41,0.76,27,61,88,42,22,9,16,75,194
1992,6,CLE,Cleveland Cavaliers,Jimmy Oliver,22.0,27,8.0,252,39,98,0.4,1,9,0.11,38,89,0.43,0.4,17,22,0.77,9,18,27,20,9,2,9,22,96
1992,6,CLE,Cleveland Cavaliers,Bobby Phills,22.0,10,0.0,65,12,28,0.43,0,2,0.0,12,26,0.46,0.43,7,11,0.64,4,4,8,4,3,1,8,3,31
1992,6,CLE,Cleveland Cavaliers,John Morton,24.0,4,0.0,54,3,12,0.25,0,1,0.0,3,11,0.27,0.25,8,9,0.89,3,4,7,5,1,0,4,3,14
1992,6,CLE,Cleveland Cavaliers,Chucky Brown,23.0,6,0.0,50,5,10,0.5,0,0,,5,10,0.5,0.5,5,8,0.62,2,4,6,3,3,0,2,7,15
1992,6,CLE,Cleveland Cavaliers,Team Totals,,82,,19805,3427,7025,0.49,253,708,0.36,3174,6317,0.5,0.51,1819,2259,0.8,1041,2450,3491,2260,616,621,1073,1556,8926
