Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,3,NJN,New Jersey Nets,Drazen Petrovic,27.0,82,82.0,3027,668,1315,0.51,123,277,0.44,545,1038,0.52,0.56,232,287,0.81,97,161,258,252,105,11,215,248,1691
1992,3,NJN,New Jersey Nets,Mookie Blaylock,24.0,72,67.0,2548,429,993,0.43,12,54,0.22,417,939,0.44,0.44,126,177,0.71,101,168,269,492,170,40,152,182,996
1992,3,NJN,New Jersey Nets,Chris Morris,26.0,77,74.0,2394,346,726,0.48,22,110,0.2,324,616,0.53,0.49,165,231,0.71,199,295,494,197,129,81,171,211,879
1992,3,NJN,New Jersey Nets,Derrick Coleman,24.0,65,58.0,2207,483,958,0.5,23,76,0.3,460,882,0.52,0.52,300,393,0.76,203,415,618,205,54,98,248,168,1289
1992,3,NJN,New Jersey Nets,Sam Bowie,30.0,71,61.0,2179,421,947,0.44,8,25,0.32,413,922,0.45,0.45,212,280,0.76,203,375,578,186,41,120,150,212,1062
1992,3,NJN,New Jersey Nets,Chris Dudley,26.0,82,21.0,1902,190,472,0.4,0,0,,190,472,0.4,0.4,80,171,0.47,343,396,739,58,38,179,79,275,460
1992,3,NJN,New Jersey Nets,Terry Mills,24.0,82,24.0,1714,310,670,0.46,8,23,0.35,302,647,0.47,0.47,114,152,0.75,187,266,453,84,48,41,82,200,742
1992,3,NJN,New Jersey Nets,Rafael Addison,27.0,76,8.0,1175,187,432,0.43,14,49,0.29,173,383,0.45,0.45,56,76,0.74,65,100,165,68,28,28,46,109,444
1992,3,NJN,New Jersey Nets,Kenny Anderson,21.0,64,13.0,1086,187,480,0.39,3,13,0.23,184,467,0.39,0.39,73,98,0.74,38,89,127,203,67,9,97,68,450
1992,3,NJN,New Jersey Nets,Tate George,23.0,70,2.0,1037,165,386,0.43,1,6,0.17,164,380,0.43,0.43,87,106,0.82,36,69,105,162,41,3,82,98,418
1992,3,NJN,New Jersey Nets,Doug Lee,27.0,46,0.0,307,50,116,0.43,10,37,0.27,40,79,0.51,0.47,10,19,0.53,17,18,35,22,11,1,12,39,120
1992,3,NJN,New Jersey Nets,Dave Feitl,29.0,34,0.0,175,33,77,0.43,0,0,,33,77,0.43,0.43,16,19,0.84,21,40,61,6,2,3,19,22,82
1992,3,NJN,New Jersey Nets,Jud Buechler,23.0,2,0.0,29,4,8,0.5,0,0,,4,8,0.5,0.5,0,0,,2,0,2,2,2,1,1,2,8
1992,3,NJN,New Jersey Nets,Team Totals,,82,,19780,3473,7580,0.46,224,670,0.33,3249,6910,0.47,0.47,1471,2009,0.73,1512,2392,3904,1937,736,615,1392,1834,8641
