Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,21,1481,SEA,Seattle Supersonics,25.0,NBA,SG,81.0,,2937.0,9.2,21.8,0.42,0.2,0.9,0.21,9.0,20.9,0.43,6.1,7.8,0.78,2.8,3.9,6.6,5.3,2.3,1.3,3.6,4.3,24.7,,104.0,102.0
1981,24,1481,PHO,Phoenix Suns,26.0,NBA,PG,79.0,,2615.0,9.3,21.4,0.44,0.2,0.9,0.22,9.1,20.5,0.45,7.2,8.8,0.82,2.8,3.6,6.4,5.1,2.4,1.1,3.6,4.3,26.0,,108.0,100.0
1982,24,1481,PHO,Phoenix Suns,27.0,NBA,SG,80.0,77.0,2937.0,9.5,20.2,0.47,0.1,0.7,0.19,9.3,19.5,0.48,6.6,8.1,0.81,2.3,4.4,6.7,6.1,1.7,0.9,3.8,4.2,25.6,,108.0,104.0
1983,24,1481,PHO,Phoenix Suns,28.0,NBA,PG,77.0,74.0,2551.0,7.4,15.9,0.46,0.1,0.6,0.16,7.3,15.4,0.47,5.4,6.8,0.79,1.7,4.5,6.2,7.2,1.8,0.7,3.8,3.8,20.2,,106.0,102.0
1984,2,1481,BOS,Boston Celtics,29.0,NBA,SG,80.0,78.0,2665.0,6.9,15.9,0.44,0.1,0.6,0.12,6.9,15.3,0.45,5.1,6.0,0.85,1.6,3.5,5.1,6.1,1.7,1.0,3.1,4.5,19.0,,107.0,106.0
1985,2,1481,BOS,Boston Celtics,30.0,NBA,PG,80.0,77.0,2976.0,7.8,16.9,0.46,0.1,0.4,0.27,7.7,16.5,0.47,4.1,4.9,0.85,1.4,3.6,5.0,8.6,1.5,0.6,3.4,3.6,19.9,,109.0,109.0
1986,2,1481,BOS,Boston Celtics,31.0,NBA,PG,78.0,78.0,2732.0,8.4,18.4,0.46,0.1,0.7,0.14,8.3,17.7,0.47,4.2,5.2,0.82,1.2,3.5,4.7,7.9,1.9,0.6,3.0,3.6,21.1,,107.0,104.0
1987,2,1481,BOS,Boston Celtics,32.0,NBA,PG,79.0,78.0,2933.0,7.0,15.8,0.44,0.1,1.0,0.11,6.9,14.8,0.47,3.5,4.2,0.83,0.7,3.6,4.3,9.9,1.4,0.6,2.9,3.3,17.6,,107.0,109.0
1988,2,1481,BOS,Boston Celtics,33.0,NBA,PG,77.0,74.0,2670.0,6.5,14.7,0.44,0.2,0.8,0.26,6.2,13.9,0.45,4.7,5.5,0.86,1.1,3.3,4.4,11.0,1.7,0.5,3.6,3.7,17.8,,110.0,111.0
1989,2,1481,BOS,Boston Celtics,34.0,NBA,PG,72.0,72.0,2309.0,5.9,13.5,0.43,0.1,1.1,0.14,5.7,12.5,0.46,3.4,4.1,0.82,0.7,3.4,4.0,10.0,2.0,0.4,3.7,4.5,15.3,,103.0,111.0
1990,2,1481,BOS,Boston Celtics,35.0,NBA,PG,75.0,65.0,2036.0,4.9,11.4,0.43,0.0,0.6,0.04,4.9,10.8,0.46,2.8,3.4,0.84,1.2,3.7,4.8,11.6,1.9,0.3,2.8,4.3,12.8,,110.0,109.0
