Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,20.0,CHI,NBA,PF,72.0,4.0,966.0,134.0,282.0,0.475,0.0,2.0,0.0,134.0,280.0,0.479,0.475,106.0,175.0,0.606,89.0,180.0,269.0,40.0,46.0,76.0,94.0,162.0,374.0
2007-08,21.0,CHI,NBA,PF,74.0,27.0,1330.0,186.0,440.0,0.423,1.0,6.0,0.167,185.0,434.0,0.426,0.424,129.0,174.0,0.741,102.0,240.0,342.0,90.0,48.0,72.0,77.0,170.0,502.0
2008-09,22.0,CHI,NBA,PF,79.0,61.0,2175.0,308.0,683.0,0.451,3.0,9.0,0.333,305.0,674.0,0.453,0.453,238.0,304.0,0.783,148.0,360.0,508.0,77.0,91.0,151.0,129.0,220.0,857.0
2009-10,23.0,TOT,NBA,"C,PF",54.0,3.0,1220.0,194.0,420.0,0.462,0.0,3.0,0.0,194.0,417.0,0.465,0.462,120.0,175.0,0.686,81.0,254.0,335.0,56.0,63.0,85.0,92.0,129.0,508.0
2009-10,23.0,CHI,NBA,PF,29.0,3.0,678.0,99.0,205.0,0.483,0.0,1.0,0.0,99.0,204.0,0.485,0.483,58.0,90.0,0.644,42.0,141.0,183.0,33.0,40.0,48.0,52.0,64.0,256.0
2009-10,23.0,CHA,NBA,C,25.0,0.0,542.0,95.0,215.0,0.442,0.0,2.0,0.0,95.0,213.0,0.446,0.442,62.0,85.0,0.729,39.0,113.0,152.0,23.0,23.0,37.0,40.0,65.0,252.0
2010-11,24.0,CHA,NBA,C,41.0,2.0,861.0,156.0,331.0,0.471,0.0,3.0,0.0,156.0,328.0,0.476,0.471,107.0,136.0,0.787,65.0,159.0,224.0,29.0,30.0,66.0,65.0,113.0,419.0
2011-12,25.0,CHA,NBA,PF,54.0,30.0,1013.0,120.0,327.0,0.367,1.0,3.0,0.333,119.0,324.0,0.367,0.369,63.0,83.0,0.759,49.0,151.0,200.0,35.0,36.0,60.0,53.0,144.0,304.0
2012-13,26.0,CHA,NBA,PF,26.0,2.0,360.0,48.0,136.0,0.353,3.0,8.0,0.375,45.0,128.0,0.352,0.364,26.0,31.0,0.839,16.0,44.0,60.0,19.0,14.0,15.0,17.0,51.0,125.0
2014-15,28.0,MEM,NBA,PF,2.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
