Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,11,105,HOU,Houston Rockets,Trevor Ariza,24,72,71,36.5,5.5,13.9,0.39,1.9,5.7,0.33,3.6,8.2,0.44,0.46,2.1,3.2,0.65,1.1,4.5,5.6,3.8,1.8,0.6,2.2,2.3,14.9
2010,11,1861,HOU,Houston Rockets,Kevin Martin,26,24,22,35.8,6.4,14.8,0.44,1.3,4.2,0.31,5.1,10.6,0.48,0.48,7.1,7.7,0.92,0.4,2.5,2.9,2.3,1.0,0.1,2.4,1.9,21.3
2010,11,361,HOU,Houston Rockets,Aaron Brooks,25,82,82,35.6,7.0,16.2,0.43,2.5,6.4,0.4,4.5,9.8,0.45,0.51,3.0,3.6,0.82,0.7,2.0,2.6,5.3,0.8,0.2,2.8,2.4,19.6
2010,11,2578,HOU,Houston Rockets,Luis Scola,29,82,82,32.6,6.8,13.3,0.51,0.0,0.1,0.2,6.8,13.2,0.52,0.51,2.5,3.3,0.78,2.1,6.5,8.6,2.1,0.8,0.3,2.0,3.0,16.2
2010,11,189,HOU,Houston Rockets,Shane Battier,31,67,62,32.4,2.7,6.7,0.4,1.5,4.2,0.36,1.1,2.5,0.46,0.51,1.1,1.6,0.73,1.1,3.6,4.7,2.4,0.8,1.1,1.0,2.1,8.0
2010,11,1686,HOU,Houston Rockets,Carl Landry,26,52,1,27.2,5.8,10.6,0.55,0.0,0.0,,5.8,10.6,0.55,0.55,4.5,5.4,0.84,2.3,3.2,5.5,0.8,0.5,0.9,1.7,2.8,16.1
2010,11,1781,HOU,Houston Rockets,Kyle Lowry,23,68,0,24.3,2.7,6.8,0.4,0.5,2.0,0.27,2.2,4.8,0.45,0.44,3.2,3.8,0.83,1.3,2.3,3.6,4.5,0.9,0.1,1.7,2.5,9.1
2010,11,1231,HOU,Houston Rockets,Chuck Hayes,26,82,82,21.6,2.0,4.0,0.49,0.0,0.0,,2.0,4.0,0.49,0.49,0.4,0.8,0.55,1.8,3.8,5.7,1.7,0.9,0.5,0.9,2.7,4.4
2010,11,416,HOU,Houston Rockets,Chase Budinger,21,74,4,20.1,3.4,7.6,0.44,1.2,3.4,0.37,2.1,4.3,0.5,0.52,0.9,1.2,0.77,0.5,2.5,3.0,1.2,0.5,0.1,0.6,1.1,8.9
2010,11,1446,HOU,Houston Rockets,Jared Jeffries,28,18,0,18.4,2.0,4.7,0.43,0.1,0.5,0.11,1.9,4.2,0.47,0.44,0.8,1.5,0.56,1.7,1.9,3.6,1.0,0.5,0.7,0.8,2.6,4.9
2010,11,1290,HOU,Houston Rockets,Jordan Hill,22,23,0,16.2,2.5,4.7,0.53,0.0,0.0,,2.5,4.7,0.53,0.53,1.3,2.0,0.66,1.9,3.0,5.0,0.6,0.2,0.5,0.8,2.4,6.4
2010,11,67,HOU,Houston Rockets,David Andersen,29,63,0,14.1,2.3,5.4,0.43,0.4,1.2,0.35,1.9,4.2,0.46,0.47,0.7,1.1,0.69,0.9,2.4,3.3,0.7,0.2,0.2,0.6,1.9,5.8
2010,11,2827,HOU,Houston Rockets,Garrett Temple,23,9,0,13.1,1.4,3.2,0.45,0.3,1.3,0.25,1.1,1.9,0.59,0.5,1.8,2.7,0.67,0.2,1.3,1.6,0.8,0.4,0.4,1.6,1.8,5.0
2010,11,1206,HOU,Houston Rockets,Mike Harris,26,8,0,10.3,1.3,3.4,0.37,0.0,0.1,0.0,1.3,3.3,0.38,0.37,0.6,1.1,0.56,1.1,1.4,2.5,0.4,0.5,0.1,1.1,1.3,3.1
2010,11,2815,HOU,Houston Rockets,Jermaine Taylor,23,31,4,9.8,1.5,3.8,0.38,0.2,0.7,0.23,1.3,3.1,0.41,0.4,1.1,1.5,0.72,0.7,0.8,1.5,0.5,0.3,0.1,0.6,0.5,4.1
2010,11,762,HOU,Houston Rockets,Joey Dorsey,26,7,0,7.7,0.7,1.6,0.46,0.0,0.0,,0.7,1.6,0.46,0.46,0.1,0.3,0.5,1.6,2.0,3.6,0.3,0.3,0.1,0.6,1.7,1.6
2010,11,1933,HOU,Houston Rockets,Tracy McGrady,30,6,0,7.7,1.2,3.2,0.37,0.2,0.3,0.5,1.0,2.8,0.35,0.4,0.7,1.0,0.67,0.0,0.8,0.8,1.0,0.0,0.3,0.2,0.3,3.2
2010,11,589,HOU,Houston Rockets,Will Conroy,27,5,0,7.2,0.6,2.0,0.3,0.0,0.6,0.0,0.6,1.4,0.43,0.3,0.0,0.4,0.0,0.0,0.6,0.6,1.4,0.0,0.0,0.8,1.0,1.2
2010,11,110,HOU,Houston Rockets,Hilton Armstrong,25,9,0,4.4,0.6,1.9,0.29,0.0,0.1,0.0,0.6,1.8,0.31,0.29,0.0,0.2,0.0,0.6,0.1,0.7,0.3,0.6,0.0,0.6,1.1,1.1
2010,11,1970,HOU,Houston Rockets,Pops Mensah-Bonsu,26,4,0,3.3,0.3,1.0,0.25,0.0,0.0,,0.3,1.0,0.25,0.25,0.8,1.5,0.5,0.3,0.8,1.0,0.3,0.3,0.3,0.0,0.8,1.3
2010,11,591,HOU,Houston Rockets,Brian Cook,29,15,0,2.9,0.5,1.5,0.3,0.1,0.6,0.22,0.3,0.9,0.36,0.35,0.3,0.5,0.71,0.1,0.5,0.6,0.1,0.0,0.1,0.4,0.3,1.4
