Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2010,9,DET,Detroit Pistons,Rodney Stuckey,23,73,67,34.2,6.2,15.2,0.4,0.2,1.1,0.23,5.9,14.1,0.42,0.41,4.1,4.9,0.83,0.9,2.9,3.8,4.8,1.4,0.2,2.2,2.8,16.6
2010,9,DET,Detroit Pistons,Tayshaun Prince,29,49,49,34.0,5.8,11.8,0.49,0.6,1.5,0.37,5.2,10.3,0.5,0.51,1.4,2.0,0.71,1.4,3.6,5.1,3.3,0.7,0.4,1.2,1.6,13.5
2010,9,DET,Detroit Pistons,Richard Hamilton,31,46,46,33.7,6.4,15.6,0.41,0.9,3.0,0.3,5.5,12.6,0.44,0.44,4.4,5.2,0.85,0.7,2.0,2.7,4.4,0.7,0.1,2.5,2.5,18.1
2010,9,DET,Detroit Pistons,Ben Wallace,35,69,67,28.6,2.3,4.2,0.54,0.0,0.0,0.0,2.3,4.2,0.55,0.54,0.9,2.3,0.41,3.6,5.1,8.7,1.5,1.2,1.2,0.9,1.9,5.5
2010,9,DET,Detroit Pistons,Ben Gordon,26,62,17,27.9,4.7,11.3,0.42,1.2,3.8,0.32,3.5,7.5,0.46,0.47,3.2,3.7,0.86,0.4,1.5,1.9,2.7,0.8,0.1,1.9,2.4,13.8
2010,9,DET,Detroit Pistons,Jonas Jerebko,22,80,73,27.9,3.6,7.5,0.48,0.5,1.4,0.31,3.2,6.1,0.52,0.51,1.6,2.2,0.71,2.4,3.6,6.0,0.7,1.0,0.4,1.0,2.9,9.3
2010,9,DET,Detroit Pistons,Will Bynum,27,63,20,26.5,3.8,8.5,0.44,0.2,0.9,0.22,3.6,7.6,0.47,0.46,2.3,2.8,0.8,0.4,1.9,2.3,4.5,0.9,0.1,1.8,2.3,10.0
2010,9,DET,Detroit Pistons,Charlie Villanueva,25,78,16,23.7,4.7,10.6,0.44,1.3,3.6,0.35,3.4,7.0,0.48,0.5,1.4,1.7,0.82,1.1,3.6,4.7,0.7,0.6,0.7,0.9,2.9,11.9
2010,9,DET,Detroit Pistons,Jason Maxiell,26,76,29,20.4,2.8,5.5,0.51,0.0,0.0,0.0,2.8,5.4,0.51,0.51,1.2,2.0,0.57,2.1,3.2,5.3,0.5,0.5,0.5,0.9,2.3,6.8
2010,9,DET,Detroit Pistons,Chucky Atkins,35,40,11,16.1,1.4,3.9,0.36,0.6,1.8,0.3,0.9,2.1,0.42,0.43,0.6,0.7,0.93,0.1,0.6,0.7,2.3,0.4,0.0,0.8,1.3,4.0
2010,9,DET,Detroit Pistons,Kwame Brown,27,48,1,13.8,1.3,2.6,0.5,0.0,0.0,0.0,1.3,2.6,0.5,0.5,0.7,2.0,0.34,1.1,2.6,3.7,0.5,0.3,0.3,0.9,1.9,3.3
2010,9,DET,Detroit Pistons,Austin Daye,21,69,4,13.3,2.0,4.3,0.46,0.4,1.4,0.3,1.6,2.9,0.54,0.51,0.7,0.8,0.82,0.5,2.0,2.5,0.5,0.4,0.4,0.7,1.7,5.1
2010,9,DET,Detroit Pistons,Chris Wilcox,27,34,10,13.0,1.9,3.5,0.52,0.0,0.0,,1.9,3.5,0.52,0.52,0.8,1.5,0.5,1.3,2.1,3.4,0.4,0.4,0.4,1.1,1.9,4.5
2010,9,DET,Detroit Pistons,DaJuan Summers,22,44,0,9.2,1.0,3.0,0.35,0.3,1.0,0.36,0.7,2.0,0.35,0.41,0.6,0.9,0.71,0.3,0.7,1.0,0.4,0.2,0.2,0.4,1.2,3.0
