Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2010,3,NJN,New Jersey Nets,Brook Lopez,21,82,82,36.9,6.9,13.8,0.5,0.0,0.0,0.0,6.9,13.7,0.5,0.5,5.1,6.2,0.82,3.3,5.4,8.6,2.3,0.7,1.7,2.5,3.1,18.8
2010,3,NJN,New Jersey Nets,Devin Harris,26,64,61,34.7,5.6,13.8,0.4,0.9,3.4,0.28,4.6,10.4,0.44,0.44,4.8,6.0,0.8,0.4,2.8,3.2,6.6,1.2,0.3,2.8,2.8,16.9
2010,3,NJN,New Jersey Nets,Courtney Lee,24,71,66,33.5,4.8,10.9,0.44,1.1,3.2,0.34,3.7,7.7,0.48,0.48,1.9,2.2,0.87,0.8,2.7,3.5,1.7,1.3,0.3,1.1,1.8,12.5
2010,3,NJN,New Jersey Nets,Yi Jianlian,22,52,51,31.8,4.4,10.8,0.4,0.3,0.8,0.37,4.1,10.0,0.41,0.42,3.0,3.7,0.8,2.2,4.9,7.2,0.9,0.7,1.0,1.5,3.3,12.0
2010,3,NJN,New Jersey Nets,Rafer Alston,33,27,13,28.4,3.5,10.3,0.34,1.0,3.2,0.32,2.5,7.0,0.35,0.39,1.6,2.0,0.82,0.3,2.4,2.8,3.9,1.0,0.2,2.3,1.9,9.7
2010,3,NJN,New Jersey Nets,Chris Douglas-Roberts,23,67,38,25.8,3.8,8.6,0.44,0.2,0.8,0.26,3.6,7.7,0.46,0.46,2.0,2.3,0.85,0.7,2.3,3.0,1.4,0.8,0.3,1.4,1.5,9.8
2010,3,NJN,New Jersey Nets,Jarvis Hayes,28,45,19,23.0,3.1,7.3,0.42,1.3,4.0,0.34,1.7,3.3,0.52,0.51,0.3,0.4,0.78,0.2,2.2,2.4,0.9,0.6,0.2,0.6,2.0,7.8
2010,3,NJN,New Jersey Nets,Terrence Williams,22,78,9,22.6,3.3,8.3,0.4,0.4,1.3,0.31,2.9,7.1,0.42,0.42,1.3,1.8,0.72,0.6,3.9,4.5,2.9,0.6,0.1,1.6,1.6,8.4
2010,3,NJN,New Jersey Nets,Trenton Hassell,30,52,31,21.3,1.7,4.2,0.41,0.0,0.1,0.0,1.7,4.1,0.42,0.41,1.0,1.3,0.75,1.1,1.8,2.9,1.0,0.3,0.2,0.9,1.8,4.5
2010,3,NJN,New Jersey Nets,Kris Humphries,24,44,0,20.6,2.9,6.7,0.43,0.0,0.0,0.0,2.9,6.6,0.44,0.43,2.3,3.3,0.7,1.9,4.6,6.4,0.6,0.7,0.8,1.2,2.3,8.1
2010,3,NJN,New Jersey Nets,Keyon Dooling,29,53,8,18.3,2.4,6.1,0.4,1.1,3.0,0.38,1.3,3.2,0.42,0.49,0.9,1.2,0.77,0.2,0.9,1.0,2.5,0.6,0.0,1.1,1.5,6.9
2010,3,NJN,New Jersey Nets,Bobby Simmons,29,23,2,17.2,1.8,5.1,0.36,0.9,2.7,0.32,1.0,2.3,0.41,0.44,0.8,0.9,0.9,0.5,2.3,2.7,0.7,0.7,0.1,0.8,2.3,5.3
2010,3,NJN,New Jersey Nets,Josh Boone,25,63,28,16.6,1.9,3.5,0.52,0.0,0.0,,1.9,3.5,0.52,0.52,0.3,0.9,0.33,2.0,3.0,5.0,0.5,0.5,0.8,0.6,1.8,4.0
2010,3,NJN,New Jersey Nets,Eduardo Najera,33,13,2,15.7,1.5,4.1,0.38,0.2,1.3,0.18,1.3,2.8,0.47,0.41,0.5,0.9,0.5,0.9,2.0,2.9,1.2,0.7,0.2,0.9,2.5,3.8
2010,3,NJN,New Jersey Nets,Sean Williams,23,20,0,11.4,1.1,2.5,0.43,0.0,0.1,0.0,1.1,2.4,0.44,0.43,0.5,1.0,0.53,1.1,1.3,2.3,0.1,0.4,1.0,1.0,2.1,2.6
2010,3,NJN,New Jersey Nets,Chris Quinn,26,25,0,8.9,0.8,2.2,0.36,0.4,1.3,0.31,0.4,1.0,0.42,0.45,0.2,0.2,1.0,0.0,0.6,0.6,1.2,0.4,0.0,0.4,0.6,2.2
2010,3,NJN,New Jersey Nets,Tony Battie,33,15,0,8.9,0.9,2.7,0.35,0.1,0.3,0.25,0.9,2.4,0.36,0.36,0.5,0.7,0.7,0.3,1.3,1.5,0.2,0.3,0.1,0.2,1.3,2.4
