Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2010,28,TOR,Toronto Raptors,Chris Bosh,25,70,70,36.1,8.6,16.5,0.52,0.1,0.3,0.36,8.5,16.2,0.52,0.52,6.7,8.4,0.8,2.9,7.9,10.8,2.4,0.6,1.0,2.4,2.4,24.0
2010,28,TOR,Toronto Raptors,Andrea Bargnani,24,80,80,35.0,6.7,14.3,0.47,1.5,4.1,0.37,5.2,10.2,0.51,0.52,2.3,2.9,0.77,1.3,4.9,6.2,1.2,0.3,1.4,1.5,2.7,17.2
2010,28,TOR,Toronto Raptors,Hedo Turkoglu,30,74,69,30.7,3.7,9.1,0.41,1.5,3.9,0.37,2.3,5.2,0.44,0.49,2.4,3.1,0.77,0.6,4.1,4.6,4.1,0.7,0.4,1.7,3.0,11.3
2010,28,TOR,Toronto Raptors,Jarrett Jack,26,82,43,27.4,3.9,8.2,0.48,1.0,2.4,0.41,2.9,5.8,0.51,0.54,2.5,2.9,0.84,0.4,2.3,2.7,5.0,0.7,0.1,2.0,1.8,11.4
2010,28,TOR,Toronto Raptors,Jose Calderon,28,68,39,26.7,4.0,8.4,0.48,1.0,2.5,0.4,3.0,5.8,0.52,0.54,1.2,1.5,0.8,0.3,1.8,2.1,5.9,0.7,0.1,1.5,2.0,10.3
2010,28,TOR,Toronto Raptors,DeMar DeRozan,20,77,65,21.6,3.3,6.6,0.5,0.1,0.2,0.25,3.3,6.4,0.51,0.5,1.9,2.5,0.76,0.9,2.0,2.9,0.7,0.6,0.2,0.8,2.3,8.6
2010,28,TOR,Toronto Raptors,Antoine Wright,25,67,10,20.8,2.4,6.0,0.41,0.9,2.6,0.34,1.6,3.4,0.46,0.48,0.8,1.1,0.69,0.6,2.3,2.8,1.1,0.4,0.2,0.9,2.0,6.5
2010,28,TOR,Toronto Raptors,Sonny Weems,23,69,19,19.8,3.4,6.6,0.52,0.0,0.2,0.13,3.4,6.4,0.53,0.52,0.6,0.9,0.69,0.6,2.2,2.8,1.5,0.6,0.4,0.9,1.8,7.5
2010,28,TOR,Toronto Raptors,Amir Johnson,22,82,5,17.7,2.5,4.1,0.62,0.0,0.0,0.0,2.5,4.0,0.63,0.62,1.2,1.8,0.64,1.9,2.9,4.8,0.6,0.5,0.8,0.8,3.1,6.2
2010,28,TOR,Toronto Raptors,Marco Belinelli,23,66,1,17.0,2.3,5.7,0.41,0.9,2.4,0.38,1.4,3.3,0.42,0.48,1.5,1.8,0.84,0.2,1.2,1.4,1.3,0.6,0.1,0.9,1.2,7.1
2010,28,TOR,Toronto Raptors,Marcus Banks,28,22,0,11.1,1.8,3.3,0.53,0.3,1.1,0.29,1.5,2.2,0.65,0.58,1.1,1.3,0.83,0.1,0.9,1.0,1.2,0.5,0.1,0.9,1.4,5.0
2010,28,TOR,Toronto Raptors,Reggie Evans,29,28,1,11.1,1.2,2.5,0.49,0.0,0.0,,1.2,2.5,0.49,0.49,1.0,2.1,0.45,1.1,2.7,3.8,0.3,0.5,0.1,0.8,1.6,3.4
2010,28,TOR,Toronto Raptors,Rasho Nesterovic,33,42,8,9.8,1.9,3.5,0.54,0.0,0.0,,1.9,3.5,0.54,0.54,0.0,0.1,0.2,0.9,1.2,2.1,0.6,0.2,0.4,0.4,1.3,3.9
2010,28,TOR,Toronto Raptors,Pops Mensah-Bonsu,26,16,0,6.7,0.8,1.8,0.41,0.0,0.0,,0.8,1.8,0.41,0.41,0.6,1.1,0.56,0.9,1.0,1.9,0.1,0.2,0.5,0.6,1.1,2.1
2010,28,TOR,Toronto Raptors,Patrick O'Bryant,23,11,0,4.6,0.7,1.4,0.53,0.0,0.1,0.0,0.7,1.3,0.57,0.53,0.3,0.5,0.5,0.2,0.8,1.0,0.1,0.2,0.4,0.5,1.1,1.7
