SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2010,16,MIA,Dwyane Wade,28,77,77,36.3,9.3,19.6,0.48,0.9,3.2,0.3,8.4,16.5,0.51,0.5,6.9,9.1,0.76,1.4,3.5,4.8,6.5,1.8,1.1,3.3,2.4,26.6
2010,16,MIA,Michael Beasley,21,78,78,29.8,6.0,13.3,0.45,0.4,1.3,0.28,5.6,12.0,0.47,0.46,2.5,3.1,0.8,1.6,4.8,6.4,1.3,1.0,0.6,1.7,2.8,14.8
2010,16,MIA,Jermaine O'Neal,31,70,70,28.4,5.6,10.6,0.53,0.0,0.0,0.0,5.6,10.6,0.53,0.53,2.3,3.2,0.72,1.8,5.2,6.9,1.3,0.4,1.4,1.8,3.0,13.6
2010,16,MIA,Udonis Haslem,29,78,0,27.9,4.0,8.1,0.49,0.0,0.0,,4.0,8.1,0.49,0.49,1.9,2.5,0.76,2.1,5.9,8.1,0.7,0.4,0.3,1.0,2.2,9.9
2010,16,MIA,Quentin Richardson,29,76,75,27.4,3.2,7.4,0.43,1.9,4.7,0.4,1.3,2.7,0.49,0.56,0.7,0.9,0.73,0.8,4.1,4.9,1.2,0.9,0.2,0.8,2.2,8.9
2010,16,MIA,Rafer Alston,33,25,25,26.2,2.4,6.8,0.36,1.2,3.2,0.37,1.2,3.5,0.34,0.44,0.6,1.1,0.56,0.2,2.0,2.2,2.9,0.9,0.2,1.4,2.1,6.6
2010,16,MIA,Mario Chalmers,23,73,22,24.8,2.5,6.2,0.4,1.0,3.2,0.32,1.5,3.0,0.49,0.48,1.1,1.5,0.74,0.3,1.5,1.8,3.4,1.2,0.2,1.7,2.4,7.1
2010,16,MIA,Carlos Arroyo,30,72,35,22.0,2.5,5.2,0.48,0.1,0.3,0.28,2.4,4.9,0.49,0.48,1.1,1.3,0.84,0.4,1.4,1.8,3.1,0.5,0.1,0.8,1.4,6.1
2010,16,MIA,Dorell Wright,24,72,1,20.8,2.7,5.8,0.46,0.8,2.2,0.39,1.8,3.6,0.51,0.54,0.8,1.0,0.88,0.7,2.6,3.3,1.3,0.7,0.4,0.7,1.3,7.1
2010,16,MIA,Joel Anthony,27,80,16,16.5,1.0,2.0,0.48,0.0,0.0,,1.0,2.0,0.48,0.48,0.8,1.2,0.72,1.5,1.6,3.1,0.2,0.3,1.4,0.6,2.0,2.7
2010,16,MIA,Shavlik Randolph,26,3,0,15.7,1.7,5.0,0.33,0.0,0.0,,1.7,5.0,0.33,0.33,0.0,0.0,,2.3,2.0,4.3,0.0,0.3,0.3,0.7,3.0,3.3
2010,16,MIA,Daequan Cook,22,45,3,15.4,1.8,5.6,0.32,0.9,2.8,0.32,0.9,2.8,0.32,0.4,0.5,0.6,0.84,0.2,1.6,1.8,1.0,0.3,0.2,0.5,1.1,5.0
2010,16,MIA,James Jones,29,36,6,14.0,1.2,3.3,0.36,1.0,2.5,0.41,0.2,0.8,0.21,0.52,0.6,0.8,0.82,0.1,1.1,1.3,0.5,0.3,0.1,0.3,1.3,4.1
2010,16,MIA,Jamaal Magloire,31,36,0,10.0,0.8,1.6,0.5,0.0,0.0,,0.8,1.6,0.5,0.5,0.6,1.6,0.36,1.1,2.2,3.4,0.0,0.3,0.3,0.5,1.6,2.1
2010,16,MIA,Yakhouba Diawara,27,6,2,7.3,0.3,1.7,0.2,0.2,1.0,0.17,0.2,0.7,0.25,0.25,0.0,0.0,,0.2,0.5,0.7,0.5,0.2,0.0,0.5,1.3,0.8
