SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2010,21,OKC,Kevin Durant,21,82,82,39.5,9.7,20.3,0.48,1.6,4.3,0.36,8.1,16.1,0.51,0.51,9.2,10.2,0.9,1.3,6.3,7.6,2.8,1.4,1.0,3.3,2.1,30.1
2010,21,OKC,Jeff Green,23,82,82,37.1,5.9,13.0,0.45,1.3,3.8,0.33,4.6,9.2,0.5,0.5,2.0,2.7,0.74,1.4,4.6,6.0,1.6,1.3,0.9,1.6,2.7,15.1
2010,21,OKC,Russell Westbrook,21,82,82,34.3,5.9,14.1,0.42,0.3,1.3,0.22,5.6,12.9,0.44,0.43,4.0,5.1,0.78,1.7,3.1,4.9,8.0,1.3,0.4,3.3,2.5,16.1
2010,21,OKC,Thabo Sefolosha,25,82,82,28.6,2.4,5.4,0.44,0.5,1.6,0.31,1.9,3.8,0.49,0.49,0.7,1.1,0.67,0.9,3.8,4.7,1.8,1.2,0.6,1.1,1.9,6.0
2010,21,OKC,James Harden,20,76,0,22.9,3.1,7.6,0.4,1.2,3.3,0.38,1.8,4.3,0.42,0.48,2.6,3.2,0.81,0.6,2.6,3.2,1.8,1.1,0.3,1.4,2.6,9.9
2010,21,OKC,Nenad Krstic,26,76,76,22.9,3.7,7.4,0.5,0.0,0.1,0.2,3.7,7.3,0.5,0.5,1.0,1.4,0.72,1.8,3.3,5.0,0.7,0.4,0.6,0.8,2.3,8.4
2010,21,OKC,Nick Collison,29,75,5,20.8,2.4,4.1,0.59,0.0,0.1,0.25,2.4,4.1,0.59,0.59,1.0,1.4,0.69,2.0,3.1,5.1,0.5,0.5,0.6,0.8,3.1,5.9
2010,21,OKC,Serge Ibaka,20,73,0,18.1,2.8,5.1,0.54,0.0,0.0,0.5,2.7,5.0,0.54,0.55,0.8,1.3,0.63,1.9,3.5,5.4,0.1,0.3,1.3,0.9,2.7,6.3
2010,21,OKC,Eric Maynor,22,55,0,16.5,1.9,4.3,0.43,0.3,0.9,0.36,1.5,3.4,0.45,0.47,0.5,0.7,0.69,0.2,1.5,1.7,3.4,0.5,0.1,1.0,1.5,4.5
2010,21,OKC,Antonio Anderson,24,1,0,15.0,1.0,3.0,0.33,0.0,0.0,,1.0,3.0,0.33,0.33,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
2010,21,OKC,Mike Wilks,30,4,0,14.8,1.5,3.0,0.5,0.5,0.8,0.67,1.0,2.3,0.44,0.58,0.5,1.0,0.5,0.3,0.8,1.0,1.0,0.0,0.0,1.0,1.3,4.0
2010,21,OKC,Etan Thomas,31,23,1,14.0,1.3,3.0,0.46,0.0,0.0,,1.3,3.0,0.46,0.46,0.6,1.0,0.59,0.8,2.0,2.8,0.0,0.2,0.7,0.8,1.7,3.3
2010,21,OKC,Shaun Livingston,24,10,0,13.0,0.5,1.6,0.31,0.0,0.2,0.0,0.5,1.4,0.36,0.31,0.0,0.0,,0.4,1.6,2.0,1.4,0.5,0.2,0.8,0.9,1.0
2010,21,OKC,Kyle Weaver,23,12,0,12.0,1.0,2.8,0.36,0.6,1.6,0.37,0.4,1.2,0.36,0.47,0.4,0.5,0.83,0.1,1.4,1.5,0.9,0.5,0.5,0.3,1.1,3.0
2010,21,OKC,Kevin Ollie,37,25,0,10.5,0.7,1.8,0.4,0.0,0.0,0.0,0.7,1.8,0.41,0.4,0.3,0.3,1.0,0.1,0.9,1.0,0.8,0.4,0.0,0.2,0.6,1.8
2010,21,OKC,D.J. White,23,12,0,8.5,2.1,3.4,0.61,0.0,0.0,,2.1,3.4,0.61,0.61,0.8,0.8,0.9,0.8,1.1,1.9,0.3,0.4,0.3,0.3,1.0,4.9
2010,21,OKC,Ryan Bowen,34,1,0,8.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0
2010,21,OKC,Byron Mullens,20,13,0,4.2,0.5,1.5,0.37,0.0,0.0,,0.5,1.5,0.37,0.37,0.0,0.0,,0.2,0.5,0.8,0.1,0.2,0.0,0.3,1.0,1.1
