Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018,23,1647,PHI,Philadelphia 76Ers,Furkan Korkmaz,"July 24, 1997",20.0,NBA,SG,14,0,80,3.6,12.6,0.29,2.3,7.7,0.29,1.4,5.0,0.27,0.9,1.8,0.5,0.9,4.1,5.0,1.8,0.9,0.5,0.9,5.4,10.4
2019,23,1647,PHI,Philadelphia 76Ers,Furkan Korkmaz,"July 24, 1997",21.0,NBA,SG,48,7,679,5.2,13.0,0.4,2.5,7.6,0.33,2.7,5.4,0.5,1.9,2.3,0.82,0.8,4.8,5.7,2.8,1.5,0.1,1.3,3.3,14.8
2020,23,1647,PHI,Philadelphia 76Ers,Furkan Korkmaz,"July 24, 1997",22.0,NBA,SG,72,12,1559,5.6,13.0,0.43,3.3,8.2,0.4,2.3,4.8,0.48,1.8,2.4,0.76,0.4,3.5,3.9,1.8,0.9,0.4,1.4,2.3,16.3
2021,23,1647,PHI,Philadelphia 76Ers,Furkan Korkmaz,"July 24, 1997",23.0,NBA,SG,14,1,275,5.8,14.0,0.41,3.0,8.1,0.37,2.7,5.9,0.47,1.4,1.7,0.85,0.5,3.9,4.5,1.4,1.3,0.3,1.6,2.0,16.0
