Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,27.0,1868,SAS,San Antonio Spurs,Tony Massenburg,"July 31, 1967",23.0,NBA,PF,35.0,0.0,161.0,27.0,60.0,0.45,0.0,0.0,,27.0,60.0,0.45,0.45,28.0,45.0,0.62,23.0,35.0,58.0,4.0,4.0,9.0,13.0,26.0,82.0
1992,31.0,1868,TOT,Total After Trade,Tony Massenburg,"July 31, 1967",24.0,NBA,PF,18.0,0.0,90.0,10.0,25.0,0.4,0.0,0.0,,10.0,25.0,0.4,0.4,9.0,15.0,0.6,7.0,18.0,25.0,0.0,1.0,1.0,9.0,21.0,29.0
1992,27.0,1868,SAS,San Antonio Spurs,Tony Massenburg,"July 31, 1967",24.0,NBA,PF,1.0,0.0,9.0,1.0,5.0,0.2,0.0,0.0,,1.0,5.0,0.2,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1992,,1868,CHH,None,Tony Massenburg,"July 31, 1967",24.0,NBA,PF,3.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,0.0,1.0,0.0,4.0,2.0,1.0
1992,2.0,1868,BOS,Boston Celtics,Tony Massenburg,"July 31, 1967",24.0,NBA,PF,7.0,0.0,46.0,4.0,9.0,0.44,0.0,0.0,,4.0,9.0,0.44,0.44,2.0,4.0,0.5,2.0,7.0,9.0,0.0,0.0,1.0,2.0,7.0,10.0
1992,10.0,1868,GSW,Golden State Warriors,Tony Massenburg,"July 31, 1967",24.0,NBA,PF,7.0,0.0,22.0,5.0,8.0,0.62,0.0,0.0,,5.0,8.0,0.62,0.62,6.0,9.0,0.67,4.0,8.0,12.0,0.0,0.0,0.0,3.0,10.0,16.0
1995,13.0,1868,LAC,Los Angeles Clippers,Tony Massenburg,"July 31, 1967",27.0,NBA,C,80.0,50.0,2127.0,282.0,601.0,0.47,0.0,3.0,0.0,282.0,598.0,0.47,0.47,177.0,235.0,0.75,160.0,295.0,455.0,67.0,48.0,58.0,118.0,253.0,741.0
1996,31.0,1868,TOT,Total After Trade,Tony Massenburg,"July 31, 1967",28.0,NBA,PF,54.0,28.0,1463.0,214.0,432.0,0.5,0.0,3.0,0.0,214.0,429.0,0.5,0.5,111.0,157.0,0.71,127.0,225.0,352.0,30.0,28.0,20.0,73.0,140.0,539.0
1996,28.0,1868,TOR,Toronto Raptors,Tony Massenburg,"July 31, 1967",28.0,NBA,PF,24.0,20.0,659.0,100.0,196.0,0.51,0.0,0.0,,100.0,196.0,0.51,0.51,43.0,65.0,0.66,52.0,114.0,166.0,18.0,13.0,9.0,35.0,67.0,243.0
1996,23.0,1868,PHI,Philadelphia 76Ers,Tony Massenburg,"July 31, 1967",28.0,NBA,PF,30.0,8.0,804.0,114.0,236.0,0.48,0.0,3.0,0.0,114.0,233.0,0.49,0.48,68.0,92.0,0.74,75.0,111.0,186.0,12.0,15.0,11.0,38.0,73.0,296.0
1997,3.0,1868,NJN,New Jersey Nets,Tony Massenburg,"July 31, 1967",29.0,NBA,PF,79.0,49.0,1954.0,219.0,452.0,0.48,0.0,1.0,0.0,219.0,451.0,0.49,0.48,130.0,206.0,0.63,222.0,295.0,517.0,23.0,38.0,50.0,91.0,217.0,568.0
1998,15.0,1868,VAN,Vancouver Grizzlies,Tony Massenburg,"July 31, 1967",30.0,NBA,C,61.0,13.0,894.0,148.0,309.0,0.48,0.0,0.0,,148.0,309.0,0.48,0.48,100.0,137.0,0.73,80.0,152.0,232.0,21.0,25.0,24.0,60.0,123.0,396.0
1999,15.0,1868,VAN,Vancouver Grizzlies,Tony Massenburg,"July 31, 1967",31.0,NBA,PF,43.0,35.0,1143.0,189.0,388.0,0.49,0.0,2.0,0.0,189.0,386.0,0.49,0.49,103.0,155.0,0.66,83.0,174.0,257.0,23.0,26.0,39.0,64.0,108.0,481.0
2000,11.0,1868,HOU,Houston Rockets,Tony Massenburg,"July 31, 1967",32.0,NBA,PF,10.0,0.0,109.0,16.0,36.0,0.44,0.0,0.0,,16.0,36.0,0.44,0.44,14.0,16.0,0.88,7.0,20.0,27.0,3.0,2.0,5.0,9.0,13.0,46.0
2001,15.0,1868,VAN,Vancouver Grizzlies,Tony Massenburg,"July 31, 1967",33.0,NBA,PF,52.0,20.0,823.0,92.0,199.0,0.46,0.0,0.0,,92.0,199.0,0.46,0.46,49.0,70.0,0.7,75.0,135.0,210.0,9.0,10.0,28.0,48.0,122.0,233.0
2002,15.0,1868,MEM,Memphis Grizzlies,Tony Massenburg,"July 31, 1967",34.0,NBA,PF,73.0,31.0,1247.0,159.0,349.0,0.46,1.0,1.0,1.0,158.0,348.0,0.45,0.46,84.0,117.0,0.72,100.0,224.0,324.0,26.0,30.0,31.0,65.0,174.0,403.0
2003,29.0,1868,UTA,Utah Jazz,Tony Massenburg,"July 31, 1967",35.0,NBA,C,58.0,1.0,792.0,104.0,232.0,0.45,0.0,0.0,,104.0,232.0,0.45,0.45,65.0,84.0,0.77,59.0,97.0,156.0,17.0,17.0,19.0,50.0,144.0,273.0
2004,26.0,1868,SAC,Sacramento Kings,Tony Massenburg,"July 31, 1967",36.0,NBA,PF,59.0,0.0,789.0,104.0,219.0,0.48,0.0,1.0,0.0,104.0,218.0,0.48,0.48,43.0,63.0,0.68,57.0,131.0,188.0,29.0,14.0,18.0,45.0,144.0,251.0
2005,27.0,1868,SAS,San Antonio Spurs,Tony Massenburg,"July 31, 1967",37.0,NBA,PF,61.0,6.0,699.0,74.0,182.0,0.41,0.0,0.0,,74.0,182.0,0.41,0.41,48.0,63.0,0.76,54.0,109.0,163.0,14.0,18.0,20.0,40.0,122.0,196.0
