Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
342,Corey Brewer,"March 5, 1986",47.0,7.0,941.0,7.3,18.83,0.39,1.93,7.18,0.27,5.35,11.68,0.46,2.95,4.0,0.74,1.35,3.43,4.78,2.72,3.05,0.63,2.38,7.07,19.55,100.0,108.0
