Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1996,25.0,DET,NBA,PG,2.0,36.0,4.5,0.338,0.5,0.25,3.5,3.8,3.7,4.4,1.6,0.0,0.0,12.3,,0.0,0.0,-0.1,-0.076,,-3.7,-1.9,-5.6,0.0
1997,26.0,DET,NBA,PG,5.0,201.0,15.4,0.543,0.439,0.106,2.4,10.0,5.8,5.6,1.7,0.5,1.4,18.0,,0.3,0.2,0.5,0.127,,2.8,1.3,4.2,0.3
1999,28.0,DET,NBA,PG,5.0,180.0,5.1,0.326,0.208,0.094,3.6,7.8,5.6,11.2,2.4,0.0,11.3,17.8,,-0.3,0.1,-0.2,-0.064,,-3.6,-0.8,-4.4,-0.1
2001,30.0,MIL,NBA,PG,18.0,289.0,5.1,0.308,0.535,0.111,0.8,10.4,5.8,18.3,2.6,0.7,11.1,18.8,,-0.7,0.3,-0.4,-0.068,,-5.3,-0.7,-6.0,-0.3
2002,31.0,LAL,NBA,PG,18.0,132.0,3.8,0.4,0.644,0.0,1.7,4.0,2.9,11.9,0.8,0.0,10.0,17.2,,-0.1,0.1,0.0,-0.016,,-3.9,-0.9,-4.8,-0.1
2004,33.0,DET,NBA,SG,23.0,273.0,7.7,0.398,0.462,0.185,2.1,11.7,6.9,13.4,3.7,1.2,15.6,14.5,,-0.2,0.6,0.4,0.077,,-6.0,4.6,-1.3,0.1
2005,34.0,DET,NBA,SG,25.0,374.0,9.2,0.391,0.319,0.195,3.1,9.7,6.3,16.9,3.3,1.6,10.9,17.6,,-0.4,0.8,0.5,0.059,,-3.7,3.5,-0.2,0.2
2006,35.0,DET,NBA,PG,18.0,217.0,11.2,0.461,0.564,0.128,4.4,6.4,5.4,24.3,3.9,0.4,14.5,21.6,,0.0,0.4,0.3,0.077,,-2.5,2.9,0.4,0.1
2007,36.0,DET,NBA,PG,13.0,133.0,2.4,0.346,0.581,0.161,1.8,7.2,4.5,19.4,2.5,0.6,23.1,15.7,,-0.3,0.2,-0.1,-0.04,,-6.5,0.4,-6.1,-0.1
2008,37.0,DET,NBA,PG,11.0,115.0,8.5,0.5,0.524,0.0,2.2,8.9,5.5,19.1,3.9,0.0,19.2,11.1,,0.0,0.2,0.2,0.086,,-3.8,3.7,-0.2,0.1
2009,38.0,CHI,NBA,PG,6.0,24.0,20.1,0.63,1.0,1.333,0.0,23.0,12.2,30.5,4.3,0.0,0.0,9.0,,0.1,0.0,0.1,0.261,,0.8,6.5,7.3,0.1
