Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020,20,171,NYK,New York Knicks,RJ Barrett,"June 14, 2000",19.0,NBA,SG,56,1704,10.7,0.48,0.27,0.35,3.0,14.8,8.7,12.8,1.6,0.9,12.9,24.0,-1.6,1.1,-0.5,-0.02,-2.9,-1.5,-4.3,-1.0
2021,20,171,NYK,New York Knicks,RJ Barrett,"June 14, 2000",20.0,NBA,SG,24,859,13.6,0.51,0.24,0.28,4.0,15.1,9.7,14.7,1.0,0.6,10.3,23.8,0.2,0.9,1.1,0.06,-1.3,-0.5,-1.9,0.0
