Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches
1984,6,CLE,Cleveland Cavaliers,28,54,0.34,4th of 6,-3.71,97.4,-4.0,104.1,-3.5,108.5,0.9,,T. Nissalke (28-54)
