Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2010,5,1029,CHI,Charlotte Bobcats,24.0,NBA,PF,82.0,70.0,2204.0,7.3,14.7,0.49,0.0,0.0,,7.3,14.7,0.49,2.6,4.1,0.65,5.3,9.0,14.3,1.6,1.2,2.4,2.7,6.6,17.2,,104.0,103.0
2011,5,1029,CHI,Charlotte Bobcats,25.0,NBA,PF,80.0,19.0,1742.0,7.1,15.3,0.47,0.0,0.2,0.12,7.1,15.1,0.47,3.0,4.5,0.68,4.9,9.0,14.0,1.8,1.2,3.2,2.2,6.2,17.4,,106.0,98.0
2012,5,1029,CHI,Charlotte Bobcats,26.0,NBA,PF,63.0,0.0,1284.0,8.4,16.9,0.5,0.0,0.0,,8.4,16.9,0.5,3.5,5.7,0.62,5.7,8.3,13.9,2.0,1.1,3.4,2.5,5.5,20.3,,109.0,96.0
2013,5,1029,CHI,Charlotte Bobcats,27.0,NBA,PF,65.0,5.0,1459.0,7.9,16.2,0.48,0.0,0.1,0.0,7.9,16.1,0.49,3.3,4.8,0.68,4.6,8.1,12.7,2.2,1.0,3.3,2.8,6.1,19.0,,104.0,101.0
2014,5,1029,CHI,Charlotte Bobcats,28.0,NBA,PF,82.0,8.0,2351.0,9.7,20.3,0.48,0.0,0.2,0.0,9.7,20.1,0.48,4.8,6.4,0.75,4.5,8.1,12.6,2.1,0.9,2.5,3.4,4.7,24.2,,102.0,100.0
2015,5,1029,CHI,Charlotte Bobcats,29.0,NBA,PF,62.0,17.0,1692.0,7.8,15.5,0.5,0.0,0.0,,7.8,15.5,0.5,4.0,5.6,0.72,5.0,7.2,12.1,2.2,1.1,2.3,2.4,5.0,19.6,,112.0,104.0
2016,5,1029,CHI,Charlotte Bobcats,30.0,NBA,PF,73.0,55.0,1936.0,6.8,12.9,0.53,0.0,0.1,0.0,6.8,12.9,0.53,2.6,3.8,0.69,5.3,7.7,13.1,2.7,1.2,2.0,2.0,4.7,16.2,,115.0,106.0
2017,31,1029,TOT,Total After Trade,31.0,NBA,PF,78.0,71.0,1989.0,9.2,17.8,0.52,0.1,0.3,0.23,9.1,17.5,0.52,2.8,4.0,0.72,4.0,8.2,12.2,1.8,1.0,1.6,2.6,4.1,21.3,,107.0,107.0
2017,5,1029,CHI,Charlotte Bobcats,31.0,NBA,PF,55.0,55.0,1502.0,9.3,17.8,0.52,0.1,0.4,0.17,9.2,17.4,0.53,2.9,4.0,0.71,4.0,8.8,12.8,2.0,0.9,1.7,2.6,4.1,21.4,,108.0,107.0
2017,21,1029,OKC,Oklahoma City Thunder,31.0,NBA,PF,23.0,16.0,487.0,9.0,18.0,0.5,0.1,0.1,1.0,8.9,17.9,0.49,2.8,3.9,0.72,3.8,6.5,10.4,1.3,1.4,1.5,2.8,4.0,20.9,,104.0,108.0
2018,18,1029,MIN,Minnesota Timberwolves,32.0,NBA,PF,82.0,82.0,2726.0,7.8,13.5,0.58,0.1,0.6,0.2,7.7,12.9,0.6,2.6,3.4,0.77,3.6,7.2,10.7,1.8,1.1,1.1,1.6,4.0,18.3,,123.0,112.0
2019,18,1029,MIN,Minnesota Timberwolves,33.0,NBA,PF,70.0,57.0,1686.0,8.6,15.3,0.57,0.3,1.0,0.32,8.3,14.3,0.58,3.8,5.0,0.76,4.9,8.1,13.0,2.4,1.5,1.1,2.1,5.3,21.4,,123.0,112.0
2020,20,1029,NYK,New York Knicks,34.0,NBA,C,62.0,56.0,1025.0,7.9,13.6,0.58,0.2,0.7,0.29,7.7,12.9,0.6,1.9,2.7,0.73,5.3,7.4,12.7,2.5,1.3,1.4,2.2,5.8,18.0,,121.0,113.0
