Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2017,3,1710,BRK,Brooklyn Nets,Caris LeVert,"August 25, 1994",22.0,NBA,SF,57,26,1237,171,380,0.45,59,184,0.32,112,196,0.57,0.53,67,93,0.72,23,165,188,110,49,8,59,91,468,0
2018,3,1710,BRK,Brooklyn Nets,Caris LeVert,"August 25, 1994",23.0,NBA,SF,71,10,1864,320,735,0.44,85,245,0.35,235,490,0.48,0.49,133,187,0.71,53,207,260,299,82,22,153,159,858,0
2019,3,1710,BRK,Brooklyn Nets,Caris LeVert,"August 25, 1994",24.0,NBA,SF,40,25,1063,207,483,0.43,48,154,0.31,159,329,0.48,0.48,85,123,0.69,35,116,151,156,42,14,69,77,547,0
2020,3,1710,BRK,Brooklyn Nets,Caris LeVert,"August 25, 1994",25.0,NBA,SG,45,31,1330,311,732,0.42,80,220,0.36,231,512,0.45,0.48,140,197,0.71,49,140,189,199,53,10,118,81,842,1
2021,3,1710,BRK,Brooklyn Nets,Caris LeVert,"August 25, 1994",26.0,NBA,SG,12,4,334,87,200,0.44,22,63,0.35,65,137,0.47,0.49,26,34,0.76,10,42,52,72,13,6,26,20,222,0
