Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,23.0,CLE,NBA,SG,43.0,,35.8,8.9,20.8,0.426,,,,8.9,20.8,0.426,0.426,3.5,4.6,0.76,,,3.5,3.4,,,,2.3,21.2
1972-73,24.0,CLE,NBA,SG,82.0,,37.8,8.6,19.2,0.446,,,,8.6,19.2,0.446,0.446,3.4,4.2,0.822,,,4.5,3.4,,,,2.3,20.5
1973-74,25.0,CLE,NBA,SG,81.0,,38.3,9.2,20.8,0.445,,,,9.2,20.8,0.445,0.445,3.4,4.0,0.856,1.7,1.9,3.6,3.8,1.1,0.2,,2.3,21.9
1974-75,26.0,CLE,NBA,SG,41.0,,26.4,6.1,13.1,0.468,,,,6.1,13.1,0.468,0.468,2.2,2.6,0.84,1.2,1.4,2.6,3.8,1.2,0.0,,1.4,14.5
1975-76,27.0,CLE,NBA,SG,65.0,,19.7,4.2,9.6,0.442,,,,4.2,9.6,0.442,0.442,1.6,2.1,0.791,1.0,1.0,2.0,1.9,0.6,0.0,,1.4,10.1
1976-77,28.0,CLE,NBA,SG,82.0,,29.4,6.8,14.9,0.457,,,,6.8,14.9,0.457,0.457,2.6,3.3,0.795,1.5,1.5,2.9,2.7,0.7,0.1,,2.7,16.2
1977-78,29.0,CLE,NBA,SG,82.0,,26.7,5.0,11.5,0.438,,,,5.0,11.5,0.438,0.438,2.2,2.7,0.813,0.9,1.4,2.3,2.7,0.8,0.2,1.8,2.0,12.3
1978-79,30.0,CLE,NBA,SG,82.0,,33.1,6.7,14.2,0.475,,,,6.7,14.2,0.475,0.475,3.6,4.4,0.816,1.9,1.6,3.5,2.6,0.9,0.2,2.1,2.6,17.0
1979-80,31.0,CLE,NBA,SG,77.0,,20.7,5.1,10.9,0.465,0.0,0.1,0.333,5.0,10.8,0.466,0.466,1.6,2.2,0.738,1.1,1.1,2.1,1.9,0.5,0.0,1.4,1.6,11.8
1980-81,32.0,TOT,NBA,SG,47.0,,14.0,1.9,5.0,0.372,0.0,0.1,0.0,1.9,4.8,0.383,0.372,0.7,1.1,0.63,0.5,0.8,1.3,1.2,0.3,0.0,0.9,1.1,4.4
1980-81,32.0,DAL,NBA,SG,8.0,,9.6,0.9,3.5,0.25,0.0,0.0,,0.9,3.5,0.25,0.25,0.3,0.5,0.5,0.5,0.6,1.1,1.1,0.1,0.0,1.1,1.3,2.0
1980-81,32.0,WSB,NBA,SG,39.0,,14.9,2.1,5.3,0.388,0.0,0.2,0.0,2.1,5.1,0.402,0.388,0.8,1.3,0.64,0.5,0.9,1.3,1.3,0.4,0.1,0.8,1.1,4.9
