Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,14,1931,LAL,Los Angeles Lakers,Mike McGee,"July 29, 1959",22.0,NBA,SF,39.0,0.0,352.0,8.2,17.6,0.46,0.0,0.4,0.0,8.2,17.2,0.48,3.2,5.4,0.58,3.5,1.5,5.0,1.6,1.8,0.3,3.5,6.0,19.5
1983,14,1931,LAL,Los Angeles Lakers,Mike McGee,"July 29, 1959",23.0,NBA,SF,39.0,7.0,381.0,6.5,15.4,0.42,0.1,0.7,0.14,6.4,14.7,0.44,1.6,2.2,0.74,3.1,1.9,5.0,2.5,1.0,0.5,2.6,4.7,14.7
1984,14,1931,LAL,Los Angeles Lakers,Mike McGee,"July 29, 1959",24.0,NBA,SF,77.0,45.0,1425.0,8.8,14.8,0.59,0.1,0.3,0.17,8.7,14.5,0.6,1.5,2.9,0.54,3.0,1.9,4.9,2.0,1.2,0.2,2.8,4.4,19.1
1985,14,1931,LAL,Los Angeles Lakers,Mike McGee,"July 29, 1959",25.0,NBA,SF,76.0,3.0,1170.0,10.1,18.8,0.54,0.7,1.9,0.36,9.4,17.0,0.56,2.9,4.9,0.59,3.0,2.1,5.1,2.2,1.2,0.2,2.5,4.5,23.8
1986,14,1931,LAL,Los Angeles Lakers,Mike McGee,"July 29, 1959",26.0,NBA,SF,71.0,19.0,1213.0,7.5,16.1,0.46,1.2,3.4,0.36,6.3,12.8,0.49,1.2,1.9,0.66,1.5,2.6,4.2,2.5,1.6,0.2,2.1,3.9,17.4
1987,1,1931,ATL,Atlanta Hawks,Mike McGee,"July 29, 1959",27.0,NBA,SF,76.0,6.0,1420.0,7.9,17.2,0.46,2.2,5.8,0.38,5.7,11.4,0.5,2.0,3.5,0.58,1.8,2.2,4.0,3.8,1.5,0.1,2.6,4.0,20.0
1988,31,1931,TOT,Total After Trade,Mike McGee,"July 29, 1959",28.0,NBA,"SF,SG",48.0,0.0,1003.0,8.0,19.0,0.42,1.9,5.7,0.33,6.1,13.3,0.46,2.7,3.7,0.74,2.0,2.6,4.6,2.5,1.9,0.2,2.3,2.9,20.6
1988,1,1931,ATL,Atlanta Hawks,Mike McGee,"July 29, 1959",28.0,NBA,SG,11.0,0.0,117.0,6.8,16.0,0.42,1.5,5.8,0.26,5.2,10.2,0.52,0.6,1.8,0.33,1.2,3.7,4.9,4.0,1.5,0.0,2.2,1.8,15.7
1988,26,1931,SAC,Sacramento Kings,Mike McGee,"July 29, 1959",28.0,NBA,SF,37.0,0.0,886.0,8.2,19.4,0.42,2.0,5.7,0.34,6.2,13.7,0.45,3.0,3.9,0.77,2.1,2.5,4.6,2.4,1.9,0.2,2.4,3.0,21.3
1989,3,1931,NJN,New Jersey Nets,Mike McGee,"July 29, 1959",29.0,NBA,SG,80.0,49.0,2027.0,7.7,16.3,0.47,1.7,4.5,0.36,6.1,11.8,0.52,1.4,2.6,0.54,1.3,2.1,3.4,2.1,1.4,0.2,2.2,3.3,18.4
1990,24,1931,PHO,Phoenix Suns,Mike McGee,"July 29, 1959",30.0,NBA,SF,14.0,7.0,280.0,5.4,11.2,0.48,1.0,3.0,0.35,4.4,8.2,0.53,1.3,2.7,0.48,1.4,3.2,4.6,2.1,1.0,0.1,1.8,3.6,13.1
