Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches
1994,18,MIN,Minnesota Timberwolves,20,62,0.24,5th of 6,-6.55,94.7,-0.4,101.9,-4.4,109.2,2.9,,S. Lowe (20-62)
