PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Chris Duhon,26,79,78,2906,3.6,8.4,0.42100000000000004,1.6,4.0,0.391,2.0,4.4,0.449,2.2,2.6,0.856,0.6,2.5,3.0,7.0,0.9,0.1,2.7,1.6,10.9
David Lee,25,81,74,2824,6.7,12.1,0.5489999999999999,0.0,0.0,0.0,6.7,12.1,0.551,3.2,4.2,0.755,3.3,8.9,12.1,2.2,1.0,0.3,1.9,3.3,16.5
Wilson Chandler,21,82,70,2735,6.0,13.9,0.43200000000000005,1.4,4.1,0.32799999999999996,4.6,9.7,0.47600000000000003,2.3,2.8,0.795,1.2,4.7,5.9,2.2,0.9,1.0,1.8,3.3,15.6
Al Harrington,28,68,51,2380,7.7,17.3,0.446,2.4,6.7,0.36200000000000004,5.3,10.6,0.499,3.5,4.3,0.804,1.3,5.1,6.5,1.4,1.2,0.3,2.3,3.2,21.3
Nate Robinson,24,74,11,2209,7.3,16.8,0.43700000000000006,2.0,6.3,0.325,5.3,10.5,0.504,4.1,4.8,0.841,1.6,3.1,4.7,4.9,1.5,0.1,2.3,3.4,20.7
Quentin Richardson,28,72,51,1894,5.0,12.7,0.39299999999999996,2.3,6.3,0.365,2.7,6.4,0.42,1.7,2.2,0.7609999999999999,1.3,4.7,6.1,2.2,0.9,0.1,1.4,2.5,13.9
Jared Jeffries,27,56,36,1310,3.3,7.5,0.44,0.0,0.3,0.083,3.3,7.2,0.456,1.5,2.5,0.611,3.5,2.8,6.3,2.2,1.3,0.9,1.8,4.2,8.1
Tim Thomas,31,36,1,773,5.5,12.0,0.461,2.5,5.9,0.42100000000000004,3.1,6.1,0.5,2.5,3.1,0.8059999999999999,0.9,4.3,5.3,2.1,1.0,0.5,2.1,4.2,16.1
Larry Hughes,30,25,14,687,5.1,13.0,0.39,1.8,4.8,0.385,3.2,8.3,0.392,2.6,3.3,0.794,0.5,2.9,3.4,3.1,1.9,0.3,1.8,2.4,14.6
Danilo Gallinari,20,28,2,412,4.9,10.9,0.44799999999999995,2.8,6.3,0.444,2.1,4.6,0.45299999999999996,2.3,2.4,0.963,1.1,3.7,4.8,1.3,1.2,0.3,1.3,4.2,14.9
Jamal Crawford,28,11,11,392,6.7,15.5,0.43200000000000005,3.2,7.1,0.455,3.5,8.4,0.413,3.2,4.2,0.7609999999999999,0.2,1.4,1.6,4.4,0.8,0.0,2.4,1.2,19.8
Zach Randolph,27,11,11,388,7.6,17.5,0.434,0.6,2.2,0.292,7.0,15.3,0.455,5.1,6.2,0.821,3.7,9.0,12.7,1.4,1.2,0.3,2.1,2.6,21.0
Chris Wilcox,26,25,0,330,5.9,11.1,0.529,0.0,0.1,0.0,5.9,11.0,0.535,2.9,5.8,0.509,3.4,5.6,8.9,1.5,0.9,0.5,2.2,5.2,14.7
Anthony Roberson,25,23,0,253,5.5,14.7,0.379,3.4,10.1,0.33799999999999997,2.1,4.6,0.469,0.7,0.7,1.0,0.6,1.6,2.1,2.7,1.4,0.1,1.0,2.6,15.2
Malik Rose,34,18,0,160,2.5,9.2,0.268,0.0,0.9,0.0,2.5,8.3,0.297,1.8,2.5,0.727,0.9,6.1,7.0,2.3,0.2,0.2,3.8,5.4,6.8
Mardy Collins,24,9,0,75,3.8,11.0,0.348,0.0,1.4,0.0,3.8,9.6,0.4,1.9,4.3,0.444,1.0,2.9,3.8,4.8,1.0,0.0,2.4,3.4,9.6
Joe Crawford,22,2,0,23,4.7,15.7,0.3,1.6,6.3,0.25,3.1,9.4,0.33299999999999996,3.1,3.1,1.0,1.6,4.7,6.3,1.6,1.6,0.0,0.0,3.1,14.1
Eddy Curry,26,3,0,12,6.0,6.0,1.0,0.0,0.0,,6.0,6.0,1.0,3.0,9.0,0.33299999999999996,0.0,12.0,12.0,0.0,0.0,0.0,6.0,15.0,15.0
Courtney Sims,25,1,0,11,9.8,19.6,0.5,0.0,0.0,,9.8,19.6,0.5,0.0,0.0,,6.5,6.5,13.1,0.0,0.0,0.0,0.0,3.3,19.6
Jerome James,33,2,0,10,10.8,28.8,0.375,0.0,0.0,,10.8,28.8,0.375,0.0,0.0,,3.6,7.2,10.8,0.0,3.6,3.6,3.6,7.2,21.6
Demetris Nichols,24,2,0,9,8.0,20.0,0.4,0.0,4.0,0.0,8.0,16.0,0.5,4.0,8.0,0.5,0.0,8.0,8.0,0.0,0.0,4.0,0.0,0.0,20.0
Cheikh Samb,24,2,0,8,0.0,13.5,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,9.0,0.0,4.5,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Mouhamed Sene,22,1,0,6,6.0,12.0,0.5,0.0,0.0,,6.0,12.0,0.5,6.0,6.0,1.0,12.0,18.0,30.0,0.0,0.0,6.0,6.0,0.0,18.0
