PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tayshaun Prince,28,82,82,3057,5.4,12.0,0.45,0.7,1.7,0.397,4.7,10.4,0.45799999999999996,2.2,2.9,0.778,1.5,4.1,5.6,3.0,0.5,0.6,1.2,1.2,13.7
Rodney Stuckey,22,79,65,2517,5.7,13.1,0.439,0.3,1.1,0.295,5.4,11.9,0.45299999999999996,3.3,4.1,0.8029999999999999,1.0,2.9,3.9,5.5,1.1,0.2,2.5,3.1,15.1
Richard Hamilton,30,67,51,2279,7.4,16.5,0.447,1.1,3.0,0.368,6.3,13.5,0.46399999999999997,3.5,4.2,0.848,0.7,2.6,3.3,4.7,0.6,0.1,2.1,2.8,19.4
Rasheed Wallace,34,66,63,2123,5.1,12.2,0.419,1.9,5.4,0.354,3.2,6.8,0.47100000000000003,1.3,1.7,0.772,0.9,7.4,8.3,1.5,1.1,1.5,1.0,3.3,13.5
Allen Iverson,33,54,50,1970,6.0,14.5,0.41600000000000004,0.5,1.7,0.28600000000000003,5.6,12.8,0.43200000000000005,4.6,5.9,0.7859999999999999,0.5,2.5,3.0,4.8,1.6,0.1,2.5,1.5,17.2
Antonio McDyess,34,62,30,1866,5.2,10.1,0.51,0.0,0.0,,5.2,10.1,0.51,1.2,1.7,0.698,3.6,8.1,11.7,1.6,0.8,1.0,1.0,3.7,11.5
Jason Maxiell,25,78,4,1408,4.7,8.2,0.575,0.0,0.0,0.0,4.7,8.2,0.5770000000000001,2.1,4.0,0.532,4.3,4.0,8.3,0.6,0.6,1.6,1.2,4.0,11.6
Arron Afflalo,23,74,8,1234,3.8,8.8,0.43700000000000006,1.3,3.1,0.402,2.6,5.6,0.456,1.7,2.1,0.8170000000000001,0.9,3.0,3.9,1.3,0.8,0.4,1.3,4.2,10.6
Kwame Brown,26,58,30,999,3.2,6.1,0.5329999999999999,0.0,0.0,,3.2,6.1,0.5329999999999999,2.3,4.4,0.516,3.3,7.2,10.5,1.2,0.9,0.9,1.8,5.0,8.8
Amir Johnson,21,62,24,911,3.8,6.4,0.595,0.0,0.0,,3.8,6.4,0.595,0.9,1.4,0.657,4.0,5.1,9.2,0.8,0.8,2.4,1.3,6.8,8.6
Will Bynum,26,57,1,803,7.0,15.3,0.456,0.1,0.9,0.158,6.9,14.5,0.474,4.3,5.3,0.7979999999999999,0.9,2.5,3.4,7.0,1.5,0.1,3.4,3.8,18.4
Walter Herrmann,29,59,0,630,4.7,11.8,0.396,2.3,6.9,0.342,2.3,5.0,0.47100000000000003,1.1,1.4,0.76,1.6,4.5,6.1,1.3,0.4,0.2,1.0,2.5,12.8
Chauncey Billups,32,2,2,70,3.6,10.8,0.33299999999999996,1.0,3.6,0.28600000000000003,2.6,7.2,0.35700000000000004,4.6,5.1,0.9,0.5,4.6,5.1,7.7,1.5,0.5,2.1,1.5,12.9
Alex Acker,26,7,0,20,7.2,19.8,0.364,0.0,7.2,0.0,7.2,12.6,0.5710000000000001,1.8,3.6,0.5,0.0,3.6,3.6,1.8,3.6,1.8,0.0,0.0,16.2
Walter Sharpe,22,8,0,20,7.2,19.8,0.364,0.0,3.6,0.0,7.2,16.2,0.444,0.0,3.6,0.0,0.0,5.4,5.4,0.0,0.0,3.6,0.0,5.4,14.4
