Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,5,1029,CHI,Chicago Bulls,24.0,NBA,PF,82.0,70.0,2204.0,311.0,629.0,0.49,0.0,0.0,,311.0,629.0,0.49,0.49,113.0,175.0,0.65,226.0,385.0,611.0,70.0,50.0,104.0,114.0,282.0,735.0
2011,5,1029,CHI,Chicago Bulls,25.0,NBA,PF,80.0,19.0,1742.0,234.0,502.0,0.47,1.0,8.0,0.12,233.0,494.0,0.47,0.47,100.0,148.0,0.68,162.0,296.0,458.0,58.0,39.0,106.0,71.0,203.0,569.0
2012,5,1029,CHI,Chicago Bulls,26.0,NBA,PF,63.0,0.0,1284.0,200.0,404.0,0.5,0.0,0.0,,200.0,404.0,0.5,0.5,84.0,135.0,0.62,135.0,197.0,332.0,47.0,27.0,81.0,60.0,131.0,484.0
2013,5,1029,CHI,Chicago Bulls,27.0,NBA,PF,65.0,5.0,1459.0,214.0,441.0,0.48,0.0,4.0,0.0,214.0,437.0,0.49,0.48,89.0,131.0,0.68,125.0,220.0,345.0,61.0,27.0,90.0,76.0,166.0,517.0
2014,5,1029,CHI,Chicago Bulls,28.0,NBA,PF,82.0,8.0,2351.0,429.0,896.0,0.48,0.0,7.0,0.0,429.0,889.0,0.48,0.48,211.0,281.0,0.75,200.0,358.0,558.0,91.0,41.0,112.0,150.0,207.0,1069.0
2015,5,1029,CHI,Chicago Bulls,29.0,NBA,PF,62.0,17.0,1692.0,254.0,506.0,0.5,0.0,0.0,,254.0,506.0,0.5,0.5,132.0,184.0,0.72,162.0,234.0,396.0,71.0,36.0,75.0,77.0,162.0,640.0
2016,5,1029,CHI,Chicago Bulls,30.0,NBA,PF,73.0,55.0,1936.0,263.0,500.0,0.53,0.0,3.0,0.0,263.0,497.0,0.53,0.53,101.0,146.0,0.69,206.0,298.0,504.0,106.0,47.0,77.0,78.0,180.0,627.0
2017,31,1029,TOT,Total After Trade,31.0,NBA,PF,78.0,71.0,1989.0,365.0,709.0,0.52,3.0,13.0,0.23,362.0,696.0,0.52,0.52,113.0,158.0,0.72,158.0,327.0,485.0,73.0,41.0,65.0,105.0,163.0,846.0
2017,5,1029,CHI,Chicago Bulls,31.0,NBA,PF,55.0,55.0,1502.0,276.0,530.0,0.52,2.0,12.0,0.17,274.0,518.0,0.53,0.52,85.0,119.0,0.71,120.0,262.0,382.0,60.0,27.0,50.0,77.0,123.0,639.0
2017,21,1029,OKC,Oklahoma City Thunder,31.0,NBA,PF,23.0,16.0,487.0,89.0,179.0,0.5,1.0,1.0,1.0,88.0,178.0,0.49,0.5,28.0,39.0,0.72,38.0,65.0,103.0,13.0,14.0,15.0,28.0,40.0,207.0
2018,18,1029,MIN,Minnesota Timberwolves,32.0,NBA,PF,82.0,82.0,2726.0,425.0,737.0,0.58,7.0,35.0,0.2,418.0,702.0,0.6,0.58,142.0,185.0,0.77,194.0,390.0,584.0,99.0,62.0,59.0,89.0,218.0,999.0
2019,18,1029,MIN,Minnesota Timberwolves,33.0,NBA,PF,70.0,57.0,1686.0,304.0,537.0,0.57,11.0,34.0,0.32,293.0,503.0,0.58,0.58,134.0,177.0,0.76,172.0,286.0,458.0,84.0,53.0,39.0,73.0,186.0,753.0
2020,20,1029,NYK,New York Knicks,34.0,NBA,C,62.0,56.0,1025.0,167.0,286.0,0.58,4.0,14.0,0.29,163.0,272.0,0.6,0.59,41.0,56.0,0.73,111.0,156.0,267.0,52.0,27.0,30.0,47.0,122.0,379.0
2021,20,1029,NYK,New York Knicks,35.0,NBA,PF,2.0,0.0,19.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,3.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0
