Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020,24,1188,PHO,Phoenix Suns,Jared Harper,"September 14, 1997",22.0,NBA,PG,3.0,8.0,-5.3,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,-0.25,-10.1,-5.6,-15.7,0.0
2021,20,1188,NYK,New York Knicks,Jared Harper,"September 14, 1997",23.0,NBA,PG,2.0,5.0,-11.8,0.53,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,34.3,-0.1,0.0,0.0,-0.47,-15.0,-8.5,-23.5,0.0
