PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Calvin Natt,23,3,,41.7,7.0,16.0,0.43799999999999994,0.0,0.7,0.0,7.0,15.3,0.457,0.43799999999999994,2.0,3.3,0.6,3.0,5.0,8.0,0.7,0.7,0.3,3.3,2.3,16.0
Kermit Washington,28,3,,40.3,4.3,8.7,0.5,0.0,0.3,0.0,4.3,8.3,0.52,0.5,1.7,2.7,0.625,4.0,6.3,10.3,2.0,0.3,1.3,1.3,3.0,10.3
Ron Brewer,24,3,,35.3,8.7,20.3,0.426,0.0,1.0,0.0,8.7,19.3,0.44799999999999995,0.426,1.7,3.0,0.556,0.3,0.7,1.0,2.0,1.0,0.3,2.3,3.3,19.0
Billy Ray Bates,23,3,,34.7,10.3,19.7,0.525,0.7,2.3,0.28600000000000003,9.7,17.3,0.5579999999999999,0.542,3.7,4.7,0.7859999999999999,0.7,2.7,3.3,4.0,1.7,0.3,5.0,4.3,25.0
Tom Owens,30,3,,27.7,4.7,8.7,0.5379999999999999,0.0,0.0,,4.7,8.7,0.5379999999999999,0.5379999999999999,1.7,2.7,0.625,4.3,2.7,7.0,0.7,0.3,0.7,1.7,4.7,11.0
Jim Brewer,28,3,,22.3,3.3,3.3,1.0,0.0,0.0,,3.3,3.3,1.0,1.0,0.3,1.0,0.33299999999999996,2.0,3.3,5.3,1.0,1.7,0.7,0.3,2.0,7.0
Bob Gross,26,3,,17.0,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,3.0,0.33299999999999996,0.33299999999999996,2.0,2.0,1.0,0.3,1.0,1.3,1.3,0.3,0.0,1.0,2.7,4.0
Jim Paxson,22,3,,14.7,1.7,5.3,0.313,0.0,0.0,,1.7,5.3,0.313,0.313,2.0,2.0,1.0,0.0,1.3,1.3,1.0,0.7,0.3,0.7,0.7,5.3
Dave Twardzik,29,2,,10.0,0.5,2.0,0.25,0.0,0.0,,0.5,2.0,0.25,0.25,0.0,0.0,,0.5,1.5,2.0,1.0,1.0,0.0,1.5,1.0,1.0
T.R. Dunn,24,3,,8.0,0.7,2.7,0.25,0.0,0.0,,0.7,2.7,0.25,0.25,0.7,0.7,1.0,0.3,1.0,1.3,1.3,0.3,0.0,0.3,1.0,2.0
