PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Kareem Abdul-Jabbar,32,15,,41.2,13.2,23.1,0.5720000000000001,0.0,0.0,,13.2,23.1,0.5720000000000001,0.5720000000000001,5.5,7.0,0.79,3.4,8.7,12.1,3.1,1.1,3.9,3.7,3.4,31.9
Magic Johnson,20,16,,41.1,6.4,12.4,0.518,0.1,0.5,0.25,6.3,11.9,0.529,0.523,5.3,6.6,0.802,3.3,7.3,10.5,9.4,3.1,0.4,4.1,2.9,18.3
Jamaal Wilkes,26,16,,40.8,8.8,18.4,0.47600000000000003,0.0,0.1,0.0,8.8,18.3,0.478,0.47600000000000003,2.8,3.4,0.815,3.3,4.7,8.0,3.0,1.5,0.3,2.2,3.2,20.3
Norm Nixon,24,16,,40.5,7.1,14.9,0.47700000000000004,0.1,0.3,0.2,7.1,14.6,0.483,0.479,2.6,3.2,0.804,0.8,2.7,3.5,7.8,2.0,0.2,3.1,3.7,16.9
Michael Cooper,23,16,,29.0,3.6,8.8,0.40700000000000003,0.0,0.1,0.0,3.6,8.6,0.413,0.40700000000000003,1.9,2.3,0.861,1.8,1.9,3.7,3.6,1.5,0.7,1.8,3.4,9.1
Jim Chones,30,16,,27.4,3.0,7.4,0.40700000000000003,0.0,0.0,,3.0,7.4,0.40700000000000003,0.40700000000000003,1.4,2.1,0.6759999999999999,2.0,4.5,6.5,1.8,0.5,0.4,2.0,3.8,7.4
Spencer Haywood,30,11,,13.2,2.3,4.8,0.47200000000000003,0.0,0.1,0.0,2.3,4.7,0.48100000000000004,0.47200000000000003,1.2,1.5,0.813,1.3,1.1,2.4,0.4,0.0,0.5,1.8,1.5,5.7
Mark Landsberger,24,16,,12.2,1.6,4.3,0.36200000000000004,0.0,0.1,0.0,1.6,4.3,0.368,0.36200000000000004,0.3,0.4,0.833,1.6,2.8,4.3,0.1,0.2,0.1,0.6,2.2,3.4
Brad Holland,23,9,,3.6,0.6,1.1,0.5,0.0,0.0,,0.6,1.1,0.5,0.5,0.4,0.4,1.0,0.2,0.3,0.6,0.3,0.6,0.0,0.3,0.9,1.6
Marty Byrnes,23,4,,2.0,0.3,0.8,0.33299999999999996,0.0,0.0,,0.3,0.8,0.33299999999999996,0.33299999999999996,1.0,1.5,0.667,0.3,0.0,0.3,0.3,0.0,0.0,0.3,0.0,1.5
Butch Lee,23,3,,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.7,0.7,1.0,0.0,0.3,0.3,0.0,0.0,0.0,1.0,0.7,0.7
