SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1980,23,PHI,Julius Erving,29,18,,38.6,9.2,18.8,0.49,0.1,0.5,0.22,9.1,18.3,0.5,0.49,6.0,7.6,0.79,1.7,5.8,7.6,4.4,2.0,2.1,3.1,3.1,24.4
1980,23,PHI,Maurice Cheeks,23,18,,37.5,4.9,9.7,0.51,0.1,0.3,0.2,4.9,9.4,0.52,0.51,1.6,2.3,0.71,1.2,2.9,4.1,6.2,2.5,0.2,2.5,2.4,11.6
1980,23,PHI,Caldwell Jones,29,18,,35.5,3.2,7.2,0.45,0.0,0.2,0.0,3.2,7.0,0.46,0.45,2.3,2.9,0.81,2.8,7.5,10.3,1.9,0.7,2.1,2.1,4.2,8.8
1980,23,PHI,Lionel Hollins,26,18,,34.3,5.4,12.9,0.42,0.0,0.6,0.0,5.4,12.4,0.44,0.42,3.0,3.8,0.79,0.9,3.0,3.9,6.3,1.5,0.2,2.6,2.7,13.8
1980,23,PHI,Darryl Dawkins,23,18,,33.7,7.0,13.2,0.53,0.0,0.2,0.0,7.0,13.1,0.54,0.53,3.3,5.2,0.64,2.4,5.2,7.6,1.8,0.7,2.3,2.6,4.2,17.3
1980,23,PHI,Bobby Jones,28,18,,26.1,5.0,9.6,0.52,0.0,0.1,0.0,5.0,9.5,0.53,0.52,2.9,3.4,0.86,1.6,3.2,4.8,1.7,1.2,1.8,1.3,3.1,12.9
1980,23,PHI,Henry Bibby,30,18,,22.2,2.5,6.9,0.36,0.3,0.7,0.38,2.2,6.2,0.36,0.38,2.2,2.8,0.8,0.8,1.6,2.4,2.9,0.4,0.0,1.5,1.9,7.5
1980,23,PHI,Steve Mix,32,17,,11.8,2.6,5.6,0.46,0.0,0.0,,2.6,5.6,0.46,0.46,1.5,1.6,0.89,0.6,1.2,1.8,0.8,0.5,0.3,0.9,1.3,6.6
1980,23,PHI,Jim Spanarkel,22,5,,1.6,0.0,0.4,0.0,0.0,0.0,,0.0,0.4,0.0,0.0,0.4,0.4,1.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.4
1980,23,PHI,Bernard Toone,23,4,,1.5,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.8,0.0,0.0,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,0.0
1980,23,PHI,Clint Richardson,23,3,,1.0,0.3,1.0,0.33,0.0,0.7,0.0,0.3,0.3,1.0,0.33,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.7
