Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,24,1837,PHO,Phoenix Suns,22.0,NBA,SF,79.0,79.0,36.2,7.1,14.7,0.48,0.3,1.0,0.26,6.8,13.6,0.5,0.49,3.0,3.7,0.81,2.8,7.9,10.7,2.0,1.7,1.4,1.6,2.7,17.3
2002,24,1837,PHO,Phoenix Suns,23.0,NBA,SF,81.0,81.0,38.4,8.1,17.2,0.47,0.6,1.5,0.39,7.5,15.7,0.48,0.49,2.4,2.8,0.84,2.6,7.3,9.9,2.0,1.8,1.1,1.8,2.6,19.1
2003,24,1837,PHO,Phoenix Suns,24.0,NBA,SF,81.0,81.0,41.6,8.2,18.1,0.45,1.7,4.5,0.39,6.4,13.6,0.47,0.5,3.1,3.6,0.85,2.5,7.1,9.5,2.4,2.3,1.2,1.9,2.6,21.2
2004,24,1837,PHO,Phoenix Suns,25.0,NBA,SF,79.0,79.0,40.7,7.5,17.0,0.44,1.1,3.4,0.34,6.3,13.6,0.46,0.47,2.9,3.4,0.85,2.7,6.6,9.3,2.7,2.1,1.3,2.0,2.6,19.0
2005,24,1837,PHO,Phoenix Suns,26.0,NBA,PF,81.0,81.0,38.8,7.6,15.9,0.48,1.4,4.2,0.33,6.2,11.7,0.53,0.52,2.8,3.4,0.83,2.9,8.4,11.3,1.9,2.0,1.5,1.5,2.5,19.4
2006,24,1837,PHO,Phoenix Suns,27.0,NBA,PF,81.0,81.0,40.3,8.8,16.9,0.52,1.2,3.6,0.33,7.7,13.3,0.58,0.56,3.0,3.7,0.81,3.1,8.8,11.8,1.8,2.0,1.7,1.5,2.8,21.8
2007,24,1837,PHO,Phoenix Suns,28.0,NBA,SF,80.0,80.0,37.6,7.0,13.4,0.52,1.0,3.2,0.32,6.0,10.2,0.59,0.56,2.5,3.1,0.81,2.2,7.7,9.8,1.7,2.0,1.5,1.4,2.7,17.5
2008,31,1837,TOT,Total After Trade,29.0,NBA,PF,63.0,62.0,36.7,6.3,12.5,0.51,1.0,3.1,0.33,5.3,9.3,0.57,0.55,1.7,2.4,0.71,2.2,8.0,10.2,2.2,2.0,1.3,1.4,2.4,15.4
2008,24,1837,PHO,Phoenix Suns,29.0,NBA,PF,47.0,47.0,36.4,6.5,12.3,0.53,1.2,3.6,0.35,5.2,8.7,0.6,0.58,1.6,2.3,0.71,1.8,8.0,9.9,2.1,2.0,1.5,1.0,2.5,15.8
2008,16,1837,MIA,Miami Heat,29.0,NBA,PF,16.0,15.0,37.6,6.0,13.1,0.46,0.5,1.9,0.26,5.5,11.1,0.49,0.48,1.8,2.6,0.69,3.1,8.1,11.2,2.5,1.9,0.9,2.3,2.1,14.3
2009,31,1837,TOT,Total After Trade,30.0,NBA,SF,69.0,68.0,35.8,5.5,11.4,0.48,0.1,0.8,0.19,5.4,10.7,0.51,0.49,1.7,2.1,0.8,2.6,5.9,8.5,2.0,1.3,1.0,1.5,1.9,12.9
2009,16,1837,MIA,Miami Heat,30.0,NBA,SF,42.0,41.0,36.1,5.1,10.6,0.48,0.2,1.0,0.2,4.9,9.7,0.51,0.49,1.6,2.0,0.79,2.5,6.1,8.7,1.8,1.4,1.1,1.3,2.2,12.0
2009,28,1837,TOR,Toronto Raptors,30.0,NBA,SF,27.0,27.0,35.3,6.2,12.7,0.49,0.1,0.5,0.15,6.1,12.2,0.5,0.49,1.9,2.3,0.81,2.7,5.6,8.3,2.3,1.1,0.8,1.8,1.5,14.3
2010,7,1837,DAL,Dallas Mavericks,31.0,NBA,SF,75.0,75.0,31.8,5.3,10.4,0.51,0.0,0.3,0.16,5.2,10.1,0.52,0.51,1.4,1.9,0.76,2.1,4.3,6.4,1.4,0.9,0.8,1.3,1.9,12.0
2011,7,1837,DAL,Dallas Mavericks,32.0,NBA,SF,80.0,27.0,28.2,5.4,10.4,0.52,0.1,0.4,0.15,5.4,10.0,0.54,0.52,1.6,2.1,0.77,2.1,4.8,6.9,1.4,0.9,0.6,1.6,1.8,12.5
2012,7,1837,DAL,Dallas Mavericks,33.0,NBA,SF,63.0,63.0,30.5,4.6,10.3,0.45,0.3,1.1,0.29,4.3,9.2,0.46,0.46,1.2,1.5,0.8,2.3,5.1,7.4,2.1,1.1,0.6,1.6,1.4,10.6
2013,7,1837,DAL,Dallas Mavericks,34.0,NBA,PF,67.0,67.0,30.0,5.3,10.3,0.51,0.3,1.1,0.32,5.0,9.2,0.54,0.53,1.2,1.5,0.78,2.2,5.7,7.8,2.4,1.1,0.7,1.5,1.7,12.1
2014,7,1837,DAL,Dallas Mavericks,35.0,NBA,SF,76.0,76.0,31.7,4.5,9.3,0.48,0.8,2.1,0.36,3.7,7.2,0.52,0.52,0.7,0.9,0.78,1.7,4.8,6.5,1.6,1.2,0.5,1.3,1.6,10.4
2015,6,1837,CLE,Cleveland Cavaliers,36.0,NBA,SF,57.0,24.0,19.3,2.1,4.7,0.45,0.2,0.8,0.26,1.9,3.9,0.48,0.47,0.5,0.6,0.76,1.1,2.4,3.5,0.9,0.5,0.5,0.6,1.0,4.8
