PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Allan Houston,25,9,9,360,5.8,13.3,0.436,2.6,5.2,0.5,3.2,8.1,0.395,3.1,3.5,0.8859999999999999,0.3,2.0,2.3,2.1,0.6,0.3,2.4,1.4,17.3
Charles Oakley,33,10,10,358,3.8,8.6,0.442,0.0,0.1,0.0,3.8,8.5,0.447,2.2,2.9,0.759,2.3,6.5,8.8,1.6,2.2,0.3,1.8,3.7,9.9
Patrick Ewing,34,9,9,357,8.9,16.8,0.527,0.0,0.1,0.0,8.9,16.7,0.53,2.7,4.2,0.643,2.6,7.0,9.6,1.7,0.3,2.2,2.7,3.0,20.5
Chris Childs,29,10,10,328,4.2,9.5,0.43700000000000006,1.0,2.9,0.34600000000000003,3.2,6.7,0.475,2.1,2.5,0.826,1.0,4.4,5.4,6.5,2.2,0.0,3.1,4.3,11.4
Larry Johnson,27,9,9,295,5.2,9.4,0.5579999999999999,0.7,2.1,0.353,4.5,7.3,0.617,3.9,4.6,0.8420000000000001,1.3,3.1,4.4,2.8,0.9,0.1,1.8,3.3,15.1
John Starks,31,9,1,253,6.3,14.1,0.444,1.8,5.8,0.317,4.4,8.3,0.534,3.6,4.4,0.8059999999999999,1.0,3.4,4.4,3.6,1.4,0.0,2.8,3.6,17.9
Buck Williams,36,10,1,193,3.2,6.5,0.486,0.0,0.0,,3.2,6.5,0.486,1.7,3.2,0.529,2.4,5.0,7.5,1.1,0.6,0.7,0.7,6.3,8.0
Charlie Ward,26,9,0,182,1.6,5.3,0.29600000000000004,0.2,1.8,0.111,1.4,3.6,0.389,0.6,0.8,0.75,0.6,4.4,4.9,7.7,2.6,0.0,3.0,3.6,4.0
John Wallace,22,4,1,40,3.6,13.5,0.267,0.0,0.9,0.0,3.6,12.6,0.28600000000000003,1.8,1.8,1.0,1.8,4.5,6.3,4.5,0.9,1.8,1.8,5.4,9.0
Herb Williams,38,3,0,23,3.1,7.8,0.4,0.0,0.0,,3.1,7.8,0.4,0.0,0.0,,0.0,1.6,1.6,0.0,0.0,0.0,0.0,6.3,6.3
Scott Brooks,31,4,0,7,5.1,10.3,0.5,0.0,0.0,,5.1,10.3,0.5,5.1,5.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4
Walter McCarty,22,2,0,4,18.0,18.0,1.0,0.0,0.0,,18.0,18.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,36.0
