PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Anfernee Hardaway,25,5,5,220,8.5,18.2,0.46799999999999997,1.8,4.9,0.36700000000000005,6.7,13.3,0.506,6.5,8.8,0.741,1.1,3.8,4.9,2.8,2.0,1.1,1.5,2.3,25.4
Derek Strong,28,5,5,195,3.9,7.4,0.525,0.0,0.2,0.0,3.9,7.2,0.5379999999999999,3.5,4.6,0.76,3.7,5.5,9.2,0.7,0.4,0.4,2.6,3.7,11.3
Gerald Wilkins,33,5,0,144,4.0,11.3,0.35600000000000004,0.7,2.3,0.33299999999999996,3.2,9.0,0.361,3.0,3.5,0.857,0.7,1.5,2.3,1.0,0.0,0.5,0.7,1.7,11.7
Darrell Armstrong,28,5,0,143,5.0,10.6,0.47600000000000003,1.5,4.5,0.33299999999999996,3.5,6.0,0.583,2.8,3.3,0.846,0.8,4.5,5.3,4.3,2.0,0.3,1.8,1.5,14.3
Nick Anderson,29,5,5,130,3.3,10.0,0.33299999999999996,1.1,4.2,0.267,2.2,5.8,0.381,0.0,0.6,0.0,0.8,7.2,8.0,0.8,0.8,2.5,1.7,2.2,7.8
Dennis Scott,28,5,1,94,2.3,8.8,0.261,1.1,4.2,0.273,1.1,4.6,0.25,0.0,0.0,,0.8,2.7,3.4,1.9,0.8,0.0,0.8,3.1,5.7
Danny Schayes,37,5,2,92,3.5,9.0,0.391,0.0,0.0,,3.5,9.0,0.391,1.6,1.6,1.0,1.6,3.1,4.7,2.0,0.8,0.4,1.6,6.3,8.6
Rony Seikaly,31,3,3,86,2.9,9.2,0.318,0.0,0.0,,2.9,9.2,0.318,2.1,2.9,0.7140000000000001,2.1,4.6,6.7,0.0,0.4,1.3,1.7,4.2,8.0
Brian Shaw,30,5,4,82,1.3,8.3,0.158,0.9,2.6,0.33299999999999996,0.4,5.7,0.077,0.9,1.8,0.5,0.4,3.5,4.0,3.5,0.4,0.4,3.5,2.2,4.4
Brian Evans,23,2,0,7,5.1,5.1,1.0,0.0,0.0,,5.1,5.1,1.0,0.0,0.0,,0.0,0.0,0.0,10.3,5.1,0.0,0.0,0.0,10.3
Amal McCaskill,23,2,0,7,10.3,15.4,0.667,0.0,0.0,,10.3,15.4,0.667,5.1,15.4,0.33299999999999996,0.0,15.4,15.4,5.1,0.0,0.0,0.0,5.1,25.7
