Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
12.0,1780,214.0,40.0,3612.0,208.0,567.0,0.37,4.0,31.0,0.13,204.0,536.0,0.38,0.37,170.0,220.0,0.77,85.0,266.0,351.0,799.0,202.0,9.0,204.0,310.0,590.0,0
